ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,"Salt conc."
8198,,"DSM 15339, MTCC 4386, CMS 56, CIP 108799",1,1,"Psychrobacter aquaticus",Psychrobacter,aquaticus,0-10
,,,,,,,,5
8196,SW-210,"DSM 16329, KCTC 12254, CIP 108795",1,1,"Psychrobacter aquimaris",Psychrobacter,aquimaris,0-10
,,,,,,,,0-12
,,,,,,,,2.5
8203,273-4,"DSM 17307, CIP 109905, VKM B-2377",1,1,"Psychrobacter arcticus",Psychrobacter,arcticus,7.25
8207,"SW-238, JG-238","DSM 23510, JCM 12601, KCTC 12313, CIP 109014",1,1,"Psychrobacter celer",Psychrobacter,celer,0-16
,,,,,,,,2.5
8194,JG-219,"DSM 16327, KCTC 12256, CIP 108733",1,1,"Psychrobacter cibarius",Psychrobacter,cibarius,3.5
,,,,,,,,<11
8202,"5, K5","DSM 17306, VKM B-2378, CIP 110990",1,1,"Psychrobacter cryohalolentis",Psychrobacter,cryohalolentis,0-1.7
8184,Iso-46,"DSM 14664, CIP 107288, CCUG 48039",1,1,"Psychrobacter faecalis",Psychrobacter,faecalis,0-10
132850,"NF11, NF23","DSM 15870, LMG 21280, CIP 108125, CECT 5889, AJ 430827",1,1,"Psychrobacter fozii",Psychrobacter,fozii,0
,,,,,,,,2
,,,,,,,,4-10
8180,,"DSM 12411, ACAM 304, ATCC 700361, CCUG 34377, CIP 10501, CIP 105101",1,1,"Psychrobacter frigidicola",Psychrobacter,frigidicola,0-10
133480,KC40,"KMM 3954, NRIC 0746, JCM 15525, CIP 110075",1,1,"Psychrobacter fulvigenes",Psychrobacter,fulvigenes,0-12
,,,,,,,,6
139044,,"CIP 111025, KCTC 42280, CCTCC AB 2014019",1,1,"Psychrobacter glaciei",Psychrobacter,glaciei,0-8
,,,,,,,,2-4
,,,,,,,,9
8179,,"CCUG 34874, DSM 12194, ACAM 483, CIP 105313",1,1,"Psychrobacter glacincola",Psychrobacter,glacincola,0-8
,,,,,,,,10
8176,"14, Lautrop A351, MJT/F5/153, A 351","DSM 7229, ATCC 43116, CCUG 9708, LMG 7091, LMG 7203, NCIB 12350, CCM 4776, JCM 20442, CIP 102557, IAM 12280, IFO 15733, NBRC 15733, NCIMB 12350",1,1,"Psychrobacter immobilis",Psychrobacter,immobilis,0-10
8206,YKJ-103,"DSM 23423, CIP 107956, JCM 11463, KCCM 41559, KCTC 22762, NCIMB 14247",1,1,"Psychrobacter jeotgali",Psychrobacter,jeotgali,0
,,,,,,,,2-10
132851,"NF23, NF11","DSM 15869, LMG 21276, CIP 108124, CECT 5885",1,1,"Psychrobacter luti",Psychrobacter,luti,0-8
,,,,,,,,10
8208,L-1110,"DSM 21542, CCUG 56590, IMMIB L-1110, CIP 110018",1,1,"Psychrobacter lutiphocae",Psychrobacter,lutiphocae,0-6
,,,,,,,,3
8185,238-6,"DSM 14160, KMM 277, CIP 107640",1,1,"Psychrobacter marincola",Psychrobacter,marincola,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4-6
,,,,,,,,8
8187,"Pi 2-20","DSM 15387, CIP 108811, KMM 3646",1,1,"Psychrobacter maritimus",Psychrobacter,maritimus,0-10
,,,,,,,,5
8201,SW-242,"DSM 16330, KCTC 12255, CIP 108796",1,1,"Psychrobacter namhaensis",Psychrobacter,namhaensis,0-10
,,,,,,,,0-13
,,,,,,,,2.5
8191,88/2-7,"DSM 16093, NCIMB 13982, CIP 108514",1,1,"Psychrobacter nivimaris",Psychrobacter,nivimaris,0-10
23131,MD17,"DSM 18357, JCM 11840, CIP 108221, NCIMB 13931",1,1,"Psychrobacter okhotskensis",Psychrobacter,okhotskensis,0-10
141029,"A1019, A1019SS","CIP 110853, CECT 9184",1,1,"Psychrobacter pasteurii",Psychrobacter,pasteurii,0-15
141031,"1232, 1232SS","CIP 110854, CECT 9185",1,1,"Psychrobacter piechaudii",Psychrobacter,piechaudii,0-15
133525,T-3-2,"JCM 15603, NCIMB 14510, CIP 110995",1,1,"Psychrobacter piscatorii",Psychrobacter,piscatorii,0-12
133281,S6-60,"JCM 31058, LMG 29157, CIP 111450",1,1,"Psychrobacter pocilloporae",Psychrobacter,pocilloporae,0.0-12.0
8181,116,"DSM 13887, CIP 106830",1,1,"Psychrobacter proteolyticus",Psychrobacter,proteolyticus,0-10
8192,S-606,"DSM 16214, CCUG 46240, CECT 5989, CIP 107927, CCM 7211",1,1,"Psychrobacter pulmonis",Psychrobacter,pulmonis,0-10
168046,I-STPP5b,"LMG 30301, CIP 111410, CCM 8799, CCM 8799T, LMG 30301T",1,1,"Psychrobacter pygoscelis",Psychrobacter,pygoscelis,1.0-10.0
8186,,"DSM 14161, KMM 225, CIP 107641",1,1,"Psychrobacter submarinus",Psychrobacter,submarinus,0
,,,,,,,,10
,,,,,,,,2-8
8178,"McLean B-57","DSM 14009, ACAM 534, ATCC 15174, CCM 900, CCUG 4982, NCIB 11372, DSM 20429, CIP 105100, NCIMB 11372",1,1,"Psychrobacter urativorans",Psychrobacter,urativorans,0-10
8197,,"DSM 15337, MTCC 4208, CMS 39, CIP 110992, MTCC 420B",1,1,"Psychrobacter vallis",Psychrobacter,vallis,<7.5
141081,DB-3,"KCTC 52037, NBRC 111757",1,1,"Psychroflexus aestuariivivens",Psychroflexus,aestuariivivens,0.5-15
,,,,,,,,2-3
5630,"WS 4520, G 5209","DSM 23581, CCUG 59705, LMG 25857, WCC 4520",1,1,"Psychroflexus halocasei",Psychroflexus,halocasei,2.5-16
,,,,,,,,7
166337,C1,"MCCC 1H00415, KCTC 72796",1,1,"Psychroflexus maritimus",Psychroflexus,maritimus,1-13
,,,,,,,,3-5
141091,X15M-8,"CGMCC 1.12931, JCM 30616",1,1,"Psychroflexus planctonicus",Psychroflexus,planctonicus,0.5-14.0
,,,,,,,,3
133496,ISL-14,"KCTC 22483, CCUG 56752, ISL -14",1,1,"Psychroflexus salinarum",Psychroflexus,salinarum,2
,,,,,,,,<18
133250,WDS4A13,"KCTC 52043, MCCC 1H00134",1,1,"Psychroflexus saliphilus",Psychroflexus,saliphilus,4.0-14.0
,,,,,,,,6
141092,X15M-6,"CGMCC 1.12925, JCM 30615",1,1,"Psychroflexus salis",Psychroflexus,salis,0.5-14.0
,,,,,,,,3
23019,YIM-C238,"DSM 19803, CCTCC AA 207030, KCTC 22166",1,1,"Psychroflexus sediminis",Psychroflexus,sediminis,0.5-6
,,,,,,,,2.5
5629,"LA1, LA1T","DSM 15496, ATCC BAA-734, CIP 108448",1,1,"Psychroflexus tropicus",Psychroflexus,tropicus,01-20
,,,,,,,,8.75
159836,,"JCM 31143, KACC 19070, MCC 2780, MTCC 12460, IHBB 11108",1,1,"Psychromicrobium lacuslunae",Psychromicrobium,lacuslunae,0-8
,,,,,,,,1
133081,AK20-18,"DSM 102047, LMG 29369",1,1,"Psychromicrobium silvestre",Psychromicrobium,silvestre,0.0-3.0
,,,,,,,,0.0-5.0
133438,J42-3A,"NBRC 104585, KCTC 22285",1,1,"Psychromonas agarivorans",Psychromonas,agarivorans,01-04
,,,,,,,,2.5
140472,M1A1,"CIP 111183, CCM 8710, LMG 29766",1,1,"Psychromonas aquatilis",Psychromonas,aquatilis,0-3.0
,,,,,,,,0-7.0
,,,,,,,,8
134357,,"JCM 14784, ATCC BAA-1526, JAMM 0404",1,1,"Psychromonas aquimarina",Psychromonas,aquimarina,02-05
13520,Pull5.3,"DSM 14288, Pull 2, CIP 108126, CECT 5674, KCTC 12111",1,1,"Psychromonas arctica",Psychromonas,arctica,0
,,,,,,,,10
,,,,,,,,2-4
,,,,,,,,6
,,,,,,,,8
13522,174,"DSM 17665, CCM 7498",1,1,"Psychromonas boydii",Psychromonas,boydii,02-18
,,,,,,,,3.5
134244,K41G,"JCM 11830, ATCC BAA-638",1,1,"Psychromonas hadalis",Psychromonas,hadalis,3
134372,AK15-027,"MBIC 06898, NCIMB 14416",1,1,"Psychromonas heitensis",Psychromonas,heitensis,03-04
13519,37,"DSM 17664, CCUG 51855, CIP 108865",1,1,"Psychromonas ingrahamii",Psychromonas,ingrahamii,0
,,,,,,,,01-12
,,,,,,,,01-20
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
13521,,"DSM 21936, ATCC BAA-1525, JCM 14783, JAMM 0394",1,1,"Psychromonas japonica",Psychromonas,japonica,02-05
134358,,"JCM 14785, ATCC BAA-1527, JAMM 0415",1,1,"Psychromonas macrocephali",Psychromonas,macrocephali,02-06
,,,,,,,,3
132852,4-22,"DSM 15302, JCM 10501, NCIMB 13792, ATCC BAA-724, IAM 14899, KCTC 12105, NBRC 103166, CIP 107721",1,1,"Psychromonas marina",Psychromonas,marina,0
,,,,,,,,10
,,,,,,,,2-4
,,,,,,,,6
,,,,,,,,8
134356,,"JCM 14786, ATCC BAA-1528, JAMM 0738",1,1,"Psychromonas ossibalaenae",Psychromonas,ossibalaenae,02-05
135090,2825,"CIP 108122, JCM 11437, LMG 21260, CGMCC 1.5342",1,1,"Psychromonas profunda",Psychromonas,profunda,0
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
5631,,"DSM 12212, ACAM 188, ATCC 700359, CIP 105822",1,1,"Psychroserpens burtonensis",Psychroserpens,burtonensis,0
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
133850,F051-1,"KCTC 23539, JCM 17632",1,1,"Psychroserpens damuponensis",Psychroserpens,damuponensis,01-06
,,,,,,,,3
134187,,"KCCM 42261, JCM 13413, KOPRI 13649, CIP 109253",1,1,"Psychroserpens mesophilus",Psychroserpens,mesophilus,0.5-4
,,,,,,,,1
158682,SW33,"KCTC 52743, CICC 24249",1,1,"Psychrosphaera aquimarina",Psychrosphaera,aquimarina,1-5
,,,,,,,,2-3
159736,T8,"CGMCC 1.15924, KCTC 333888",1,1,"Pueribacillus theae",Pueribacillus,theae,1-3
141170,4GSH07,"CGMCC 1.15448, LMG 29214",1,1,"Puia dinghuensis",Puia,dinghuensis,0
,,,,,,,,0-0.5
166316,RR4-38,"KCTC 52651, DSM 108068",1,1,"Pukyongia salina",Pukyongia,salina,0.0-5.0
,,,,,,,,3
133210,7578-24,"CGMCC 1.15371, JCM 31236",1,1,"Pullulanibacillus camelliae",Pullulanibacillus,camelliae,0-5.0
14408,UG-2,"DSM 19429, LMG 24205",1,1,"Pullulanibacillus uraniitolerans",Pullulanibacillus,uraniitolerans,0-6
,,,,,,,,3
166528,SC2-7,"KACC 19309, NBRC 113102",1,1,"Pulveribacter suum",Pulveribacter,suum,0
,,,,,,,,0-3
140731,JSSK-17,"KCTC 52765, NBRC 112766",1,1,"Puniceibacterium confluentis",Puniceibacterium,confluentis,0-7
,,,,,,,,1-2
17650,,"DSM 26450, JCM 14086, KCCM 42343, NBRC 101964, IMCC 1545",1,1,"Puniceicoccus vermicola",Puniceicoccus,vermicola,1.0-7.5
,,,,,,,,3.25
365,B201,"DSM 25667, JCM 16917, KACC 14927",1,1,"Pusillimonas harenae",Pusillimonas,harenae,0-3
,,,,,,,,6
362,BN9,"DSM 10065, CCUG 51657, NCIMB 14020, CIP 108767",1,1,"Pusillimonas noertemannii",Pusillimonas,noertemannii,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
166456,YE3,"KCTC 62737, NBRC 113113",1,1,"Pusillimonas thiosulfatoxidans",Pusillimonas,thiosulfatoxidans,1
,,,,,,,,1-8
133960,E403,"CCTCC AB 2012862, CGMCC 41.12333, KCTC 32192, CGMCC 1.12333",1,1,"Pustulibacterium marinum",Pustulibacterium,marinum,0.3-8
164456,JC036,"JCM 33128, MCCC 1K03579",1,1,"Puteibacter caeruleilacunae",Puteibacter,caeruleilacunae,2.0-6.0
140646,MI-28,"KCTC 29239, LMG 27848, BCRC 80688",1,1,"Puzihella rosea",Puzihella,rosea,0
,,,,,,,,0-1.0
140291,521,"DSM 103086, ATCC TSD-56",1,1,"Pyrobaculum igneiluti",Pyrobaculum,igneiluti,0-2
,,,,,,,,0-6
132578,"Souchothèque de Bretagne BG1337","DSM 101590, NCB 100",1,1,"Pyrococcus kukulkanii",Pyrococcus,kukulkanii,1.5-7
,,,,,,,,2.5-3
132610,Su06,"DSM 28599, ATCC BAA-2559",1,1,"Pyrodictium delaneyi",Pyrodictium,delaneyi,0.9-3.6
,,,,,,,,1.9
158527,GYP-11,"CGMCC 1.15125, KCTC 42509",1,1,"Pyruvatibacter mobilis",Pyruvatibacter,mobilis,0.25-8
,,,,,,,,1-3
170938,CA032A,"NCCB 100776, NBRC 114353",1,1,"Pyxidicoccus caerfyrddinensis",Pyxidicoccus,caerfyrddinensis,1-3
166565,CA060A,"NBRC 114505, NCCB 100777",1,1,"Pyxidicoccus trucidator",Pyxidicoccus,trucidator,0-1
141111,CGI-09,"DSM 29781, JCM 31785",1,1,"Quisquiliibacterium transsilvanicum",Quisquiliibacterium,transsilvanicum,0-1
,,,,,,,,0-2
132551,,"DSM 100773, NCCB 100574, MSR MSr9521, MSR 9521",1,1,"Racemicystis crocea",Racemicystis,crocea,1
166374,SAP-19,"KACC 21744, NBRC 114407",1,1,"Rahnella aceris",Rahnella,aceris,0-7
,,,,,,,,1-2
158700,SPSPC-11,"CECT 9012, LMG 29233",1,1,"Raineya orbicola",Raineya,orbicola,0
,,,,,,,,1
133021,LZ-22,"DSM 100494, ATCC TSD-18, JCM 30886",1,1,"Raineyella antarctica",Raineyella,antarctica,0-7.0
,,,,,,,,0.25
2089,,"DSM 17714, CCM 7174, CCUG 46789, CIP 108091, LMG 21421",1,1,"Ralstonia insidiosa",Ralstonia,insidiosa,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
2088,,"DSM 17512, LMG 6866, JCM 11284, ATCC BAA-716, CCUG 38408, CCUG 45027, CIP 107281, NCIMB 10805",1,1,"Ralstonia mannitolilytica",Ralstonia,mannitolilytica,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
141112,CJ661,"KACC 19305, JCM 32081",1,1,"Ramlibacter alkalitolerans",Ramlibacter,alkalitolerans,0
2988,TMB834,"DSM 14656, ATCC BAA-408, LMG 21542, CIP 108694",1,1,"Ramlibacter henchirensis",Ramlibacter,henchirensis,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
166265,18x22-1,"GDMCC 1.1584, KCTC 52922",1,1,"Ramlibacter humi",Ramlibacter,humi,0
,,,,,,,,0.0-1.0
141113,G-3-2,"KEMB 9005-573, KACC 19175, JCM 31918",1,1,"Ramlibacter monticola",Ramlibacter,monticola,0.5
141048,THG-YS3.2.7,"KCTC 52083, CCTCC AB 2015357",1,1,"Ramlibacter rhizophilus",Ramlibacter,rhizophilus,0-5
,,,,,,,,1
13529,YLM-1,"DSM 4813, ATCC 49628, DSM 46362, IFO 14760, JCM 6097, NBRC 14760, CIP 103380, NCIMB 12724",1,1,"Rarobacter faecitabidus",Rarobacter,faecitabidus,5
13531,YLM-32,"DSM 10596, ATCC 51544, CIP 104132, JCM 6350, IFO 16149, IFO 16558, NBRC 101357, NBRC 16149, NBRC 16558",1,1,"Rarobacter incanus",Rarobacter,incanus,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
7486,,"DSM 15933, UCM Ac-618, VKM Ac-1799, CIP 108056, JCM 13576",1,1,"Rathayibacter caricis",Rathayibacter,caricis,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
7487,,"DSM 15932, UCM Ac-619, VKM Ac-1390, CIP 108055, JCM 13577",1,1,"Rathayibacter festucae",Rathayibacter,festucae,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
7484,"66-807, NCCPB 2253","DSM 7484, ICMP 3496, NCPPB 2253, VKM Ac-1602, CCUG 23897, LMG 3677, JCM 9308, CECT 4208, CFBP 807, CIP 104037, ICPB CI148, PDDCC 3496",1,1,"Rathayibacter iranicus",Rathayibacter,iranicus,5
7482,CE4,"DSM 7485, ICMP 2574, NCPPB 2980, VKM Ac-1601, JCM 9307, CECT 4210, CFBP 2406, CIP 104036, LMG 7288",1,1,"Rathayibacter rathayi",Rathayibacter,rathayi,5
7485,CT102,"CCUG 23914, LMG 3728, CIP 104038, DSM 7486, ATCC 11403, ICMP 2626, NCPPB 1857, VKM Ac-1603, JCM 9309, CFBP 1385, ICPB CT102, PDDCC 2626",1,1,"Rathayibacter tritici",Rathayibacter,tritici,5
158539,J77-1,"KEMB 9005-548, KACC 19172, JCM 31920",1,1,"Ravibacter arvi",Ravibacter,arvi,0
,,,,,,,,0-1
140272,HM,"DSM 100378, JCM 30982",1,1,"Rectinema cohabitans",Rectinema,cohabitans,0.1
,,,,,,,,1
,,,,,,,,2
24684,,"DSM 25897, CCTCC AB 2012062, YIM 77974",1,1,"Rehaibacterium terrae",Rehaibacterium,terrae,0-3
,,,,,,,,0.5
5470,R3525,"DSM 26134, CIP 107900, JCM 11238, KMM 3525, NBRC 16625, IFO 16625",1,1,"Reichenbachiella agariperforans",Reichenbachiella,agariperforans,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
159843,DC003,"KCTC 42867, MCCC 1H00130",1,1,"Reichenbachiella versicolor",Reichenbachiella,versicolor,0.5-7.0
,,,,,,,,2.0-3.0
130500,,"DSM 29881, IMCC 4489, KCCM 42938, KCTC 22813, NBRC 106079",1,1,"Reinekea aestuarii",Reinekea,aestuarii,0.5-10
,,,,,,,,02-05
158528,,"KACC 17315, CECT 8288, HME 8277",1,1,"Reinekea marina",Reinekea,marina,0.5-3
,,,,,,,,2
,,,,,,,,4
11293,"R 59, R59","DSM 15388, CECT 7363, CIP 108810, KMM 3655",1,1,"Reinekea marinisedimentorum",Reinekea,marinisedimentorum,0
,,,,,,,,0.5-5
,,,,,,,,2-10
,,,,,,,,2.75
166392,SSH23,"KACC 21168, NBRC 113795",1,1,"Reinekea thalattae",Reinekea,thalattae,1-9
,,,,,,,,2-3
7774,Lea-1-74,"DSM 20767, ATCC 33209, JCM 11484, CIP 103036, IFO 15589, IMSNU 21308, LMG 10846, NBRC 15589, NCIMB 2235",1,1,"Renibacterium salmoninarum",Renibacterium,salmoninarum,0-10
140732,Seoho-37,"KCTC 52223, JCM 31892",1,1,"Reyranella aquatilis",Reyranella,aquatilis,1
,,,,,,,,1.5
133909,KIS14-15,"KACC 13034, NBRC 108950",1,1,"Reyranella soli",Reyranella,soli,0-1
141114,,"CGMCC 1.5219, KCTC 15623, DSM 105239, SYSU GA15001",1,1,"Rhabdanaerobium thermarum",Rhabdanaerobium,thermarum,0.5-5.0
,,,,,,,,1.5
132963,R49,"DSM 105074, JCM 30685, KACC 18395, KEMB 9005-318",1,1,"Rhabdobacter roseus",Rhabdobacter,roseus,0
,,,,,,,,0-5
2460,SW-353,"DSM 22684, JCM 14331, KCTC 12840, CGMCC 1.10346",1,1,"Rheinheimera aquimaris",Rheinheimera,aquimaris,0.0-8.0
,,,,,,,,2
2454,OSBAC1,"DSM 14885, KCTC 12114, LMG 21511, CIP 107787",1,1,"Rheinheimera baltica",Rheinheimera,baltica,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
2459,K19414,"DSM 18694, LMG 23818",1,1,"Rheinheimera chironomi",Rheinheimera,chironomi,0-2
,,,,,,,,0.75
159783,TAPG2,"BCRC 81054, LMG 30056, KCTC 52815",1,1,"Rheinheimera coerulea",Rheinheimera,coerulea,0-1
,,,,,,,,0.5
133764,LH2-2,"CGMCC 1.7003, NBRC 105632",1,1,"Rheinheimera longhuensis",Rheinheimera,longhuensis,0-2
,,,,,,,,1
158590,TP462,"KACC 18560, CGMCC 1.15399",1,1,"Rheinheimera marina",Rheinheimera,marina,0-4
,,,,,,,,2-3
140034,"E407-8, E407.8","DSM 22401, CCTCC AB 209089, KACC 14030, CCTCC AB 20908",1,1,"Rheinheimera nanhaiensis",Rheinheimera,nanhaiensis,0-8
,,,,,,,,1.5
2457,,"DSM 17616, CCUG 46544, IAM 15043, JCM 12090, KMM 1406, NBRC 103167, NRIC 0539, CIP 108198, CGMCC 1.7099",1,1,"Rheinheimera pacifica",Rheinheimera,pacifica,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
163799,PKS7,"JCM 30460, KCTC 42365",1,1,"Rheinheimera pleomorphica",Rheinheimera,pleomorphica,0.0-8.0
,,,,,,,,1.0-2.0
158757,KH87,"ATCC BAA-2715, CIP 111115, DSM 100018",1,1,"Rheinheimera salexigens",Rheinheimera,salexigens,0.5-5.0
,,,,,,,,3
,,,,,,,,7.5
2461,BD-d46,"DSM 19413, KCTC 22077, BCRC 80292",1,1,"Rheinheimera soli",Rheinheimera,soli,0-1
,,,,,,,,0-4
2462,JA3-B52,"DSM 19460, CGMCC 1.6362, JCM 14254",1,1,"Rheinheimera tangshanensis",Rheinheimera,tangshanensis,0-3
,,,,,,,,1
2456,A62-14B,"DSM 17496, ATCC BAA-1235",1,1,"Rheinheimera texasensis",Rheinheimera,texasensis,0-1
133885,Ruye-90,"LMG 26339, BCRC 80263, KCTC 23315",1,1,"Rheinheimera tilapiae",Rheinheimera,tilapiae,0-2
140851,DS48-6-5,"KCTC 42645, NBRC 111169",1,1,"Rhizobacter profundi",Rhizobacter,profundi,1-5
141093,FH13,"CCBAU 101094, HAMBI 3626, LMG 28672",1,1,"Rhizobium acidisoli",Rhizobium,acidisoli,1
133420,GBV016,"CFBP 71465, LMG 24466",1,1,"Rhizobium alamii",Rhizobium,alamii,<0.1
133176,,"BR 10423, HAMBI 3664",1,1,"Rhizobium altiplani",Rhizobium,altiplani,2
140533,,"KCTC 52299, MCCC 1K03215, MIM 27",1,1,"Pararhizobium arenae",Pararhizobium,arenae,0
,,,,,,,,0-3
132978,"Po 20/26","DSM 100211, LMG 28788",1,1,"Mycoplana azooxidifex",Mycoplana,azooxidifex,0-3
,,,,,,,,1
13631,,"DSM 18291, ALA 10B2",1,1,"Rhizobium cellulosilyticum",Rhizobium,cellulosilyticum,0-4
,,,,,,,,2
166529,C5,"CCTCC AB 2018143, LMG 30777",1,1,"Rhizobium chutanense",Rhizobium,chutanense,0.0-0.5
13630,L61,"DSM 17795, JCM 21505, BCRC 80436, CCBAU 10050, IAM 15042, KCTC 12121, NBRC 102495, NCIMB 14499",1,1,"Rhizobium daejeonense",Rhizobium,daejeonense,0-2
,,,,,,,,1
166117,SPY-1,"ACCC 61627, JCM 33732",1,1,"Neorhizobium deserti",Neorhizobium,deserti,0
,,,,,,,,0.0-2.0
141049,"Z87-8, U 10001","UMR 1320, LMG 30030, CNPSo 668",1,1,"Rhizobium esperanzae",Rhizobium,esperanzae,1
13625,,"DSM 11541, ATCC 51251, CFN 42, JCM 21823, CIP 104814, HAMBI 1727, IAM 15379, IFO 15573, LMG 17827, NBRC 15573",1,1,"Rhizobium etli",Rhizobium,etli,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
13633,,"DSM 19331, CCBAU 33202, JCM 14381, LMG 23997, JCM 14831",1,1,"Rhizobium pisi",Rhizobium,pisi,0-2
133182,ZFJT-2,"CCTCC AB 2013015, KCTC 32301, LMG 27603",1,1,"Rhizobium gei",Rhizobium,gei,0
,,,,,,,,0-0.5
166106,CL12,"GDMCC 1.1597, KACC 21281",1,1,"Peteryoungia glycinendophyticum",Peteryoungia,glycinendophyticum,0-4.5
,,,,,,,,2
133733,,"ATCC BAA-2124, CFN 242, HAMBI 3152, CCGE 502, CIP 110149, DAl 4",1,1,"Rhizobium grahamii",Rhizobium,grahamii,1.50
13627,I66,"DSM 11917, CCBAU 57015, CIP 105503",1,1,"Rhizobium hainanense",Rhizobium,hainanense,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
13648,YC6881,"DSM 21600, KACC 13775",1,1,"Rhizobium halophytocola",Rhizobium,halophytocola,4
,,,,,,,,<7.5
170906,"JKLM 12A2","MCC 3961, KACC 21380, JCM 33658",1,1,"Rhizobium indicum",Rhizobium,indicum,0.25
,,,,,,,,0.8
136926,,"CIP 108029, AS 1.3045, CCBAU 71042",1,1,"Rhizobium indigoferae",Rhizobium,indigoferae,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
140867,shin9-1,"LMG 27163, KCTC 32148",1,1,"Rhizobium ipomoeae",Rhizobium,ipomoeae,0-3
,,,,,,,,0.5
138443,3Hoq18,"CIP 106959, ATCC 10004, IAM 12609, OUT 30008, IFO 14778, DSM 106839, LMG 14904",1,1,"Rhizobium leguminosarum",Rhizobium,leguminosarum,0-10
24485,1847,"DSM 28449, ATCC BAA-2123, CCGE 501, CIP 110148, HAMBI 3151",1,1,"Rhizobium mesoamericanum",Rhizobium,mesoamericanum,1.50
133473,5LMG24135,"JCM 14777, CCBAU 25010, LMG 24135",1,1,"Rhizobium mesosinicum",Rhizobium,mesosinicum,2
138331,,"CIP 106112, USDA 1844",1,1,"Rhizobium mongolense",Rhizobium,mongolense,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
24481,,"DSM 21811, CCBAU 7190B, CIP 108030, LMG 21975, AS 1.3401",1,1,"Rhizobium mongolense subsp. loessense",Rhizobium,mongolense,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
133413,N19,"ACCC 19962, KCTC 52413",1,1,"Allorhizobium oryziradicis",Allorhizobium,oryziradicis,3
,,,,,,,,5
130599,L6-8,"DSM 100301, BCC 55142, NBRC 109338",1,1,"Rhizobium paknamense",Rhizobium,paknamense,0-2
,,,,,,,,1
24484,SL-1,"DSM 26482, ACCC 11238, KCTC 23288",1,1,"Neorhizobium petrolearium",Neorhizobium,petrolearium,1
,,,,,,,,<3
13609,"3I6c15, 316c15","DSM 30137, ATCC 14482, JCM 20683, NBRC 14785, NRRL L-321, VKM B-1966, IAM 12612, CIP 107329, LMG 8819, ORS 662",1,1,"Rhizobium phaseoli",Rhizobium,phaseoli,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
140905,PC004,"BCC 73740, NBRC 110722",1,1,"Rhizobium puerariae",Rhizobium,puerariae,0-2
167241,,"UPM 1133, CECT 9542, LMG 30526",1,1,"Rhizobium ruizarguesonis",Rhizobium,ruizarguesonis,0-0.7
133544,DS-42,"KCTC 12873, JCM 14591",1,1,"Rhizobium soli",Rhizobium,soli,0.5-1
,,,,,,,,0.5-3
23224,"JC 85","DSM 24765, KCTC 23614",1,1,"Rhizobium subbaraonis",Rhizobium,subbaraonis,0-3
132917,PL-41,"DSM 105042, CCTCC AB 2011011, NRRL B-59556",1,1,"Pseudorhizobium tarimense",Pseudorhizobium,tarimense,0-3
,,,,,,,,0.25
166317,NAU-18,"KCTC 62418, CCTCC AB 2018075",1,1,"Rhizobium terrae",Rhizobium,terrae,0.0-2.0
,,,,,,,,0.5
13624,,"DSM 11418, ATCC 49672, CIAT 899, HAMBI 1163, JCM 21072, IAM 14206, IFO 15247, LMG 9503, NBRC 15247, OUT 30011, CIP 107331, ORS 1163",1,1,"Rhizobium tropici",Rhizobium,tropici,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
