"","ID","designation_header","strain_number_header","is_type_strain_header","is_type_strain","species","Temperature_for_growth"
"25670",15339,"Jammu Tawi, RRL 5036","DSM 40550, ATCC 27440, CBS 748.72, IFO 13447, ISP 5550, NBRC 13447, NRRL B-3093, RIA 1408, JCM 4777, BCRC 15199, CGMCC 4.1914, IMET 43361, NCIMB 12981, NRRL ISP-5550, RIA 794, VKM Ac-1220",1,1,"Streptomyces katrae","28"
"25671",24620,"SUK 12","DSM 42048, NRRL B-24860",1,1,"Streptomyces kebangsaanensis","28"
"25672",NA,"","",NA,NA,"","28-37"
"25673",130725,"S2704","DSM 42104, KCTC 29202",1,1,"Streptomyces klenkii","28"
"25674",16407,"VK-A60","DSM 41864, JCM 14915, KCCM 10555, NBRC 100598, NCIMB 14342",1,1,"Streptomyces koyangensis","28"
"25675",131989,"NEAU-ML8","DSM 101986, CGMCC 4.7323",1,1,"Streptomyces kronopolitis","12.0-38.0"
"25676",NA,"","",NA,NA,"","28"
"25677",133305,"KC-035","NBRC 110087, KCTC 29503, TISTR 2402",1,1,"Streptomyces krungchingensis","15-37"
"25678",NA,"","",NA,NA,"","28"
"25679",16325,"","DSM 41681, ATCC 35682, IFO 14463, JCM 7473, NBRC 14463, CGMCC 4.1151, NRRL B-16240, VKM Ac-895",1,1,"Streptomyces kunmingensis","28"
"25680",15340,"10294","DSM 40162, ATCC 15824, ATCC 19774, ATCC 23629, CBS 512.68, IFO 13192, INA 10294, ISP 5162, NBRC 13192, RIA 1054, JCM 4388, BCRC 12133, CBS 213.62, CECT 3274, CGMCC 4.1889, KCTC 9876, NCIMB 12788, NRRL B-3366",1,1,"Streptomyces kurssanovii","28"
"25681",16347,"Sanchez-Marroquin A-24","DSM 41446, CBS 525.64, IFO 15864, IMRU 3737, ISP 5059, JCM 9381, NBRC 15864, NRRL B-5616, CGMCC 4.1916",1,1,"Streptomyces labedae","28"
"25682",133232,"Z1027","CGMCC 4.7272, JCM 31054, DSM 111125",1,1,"Streptomyces lacrimifluminis","20-40"
"25683",NA,"","",NA,NA,"","28"
"25684",130713,"OM-6519","DSM 42136, NBRC 110082, JCM 10101",1,1,"Streptomyces lactacystinicus","28"
"25685",16475,"GIMN4.001","DSM 42050, CCTCC M208214, NRRL B-24800",1,1,"Streptomyces lacticiproducens","28"
"25686",23307,"BK 166","DSM 42090, KACC 20907, NCIMB 14703",1,1,"Streptomyces laculatispora","28"
"25687",NA,"","",NA,NA,"","4-30"
"25688",165005,"","JCM 4875, ATCC 29339, IFO 14891, NBRC 14891",1,1,"Streptomyces laeteviolaceus","28"
"25689",15341,"SV 1944","DSM 40090, AS 4.1371, ATCC 19775, CBS 513.68, IFO 12787, ISP 5090, NBRC 12787, NRRL B-2291, RIA 1055, JCM 4332, BCRC 12060, CGMCC 4.1371, JCM 4588",1,1,"Streptomyces lanatus","28"
"25690",23317,"TA4-8","DSM 42093, JCM 16578, TISTR 1982",1,1,"Streptomyces lannensis","15-35"
"25691",NA,"","",NA,NA,"","28"
"25692",16010,"","DSM 46487, IMET 43706, NRRL 3382, JCM 3373, ATCC 31180, CGMCC 4.5634",1,1,"Streptomyces lasalocidi","28"
"25693",133105,"3H-HV17(2)","CGMCC 4.7349, DSM 103124",1,1,"Streptomyces lasiicapitis","10-38"
"25694",NA,"","",NA,NA,"","28"
"25695",15342,"6993","DSM 40163, ATCC 19776, ATCC 19913, CBS 514.68, IFO 12788, INA 6993, ISP 5163, NBRC 12788, RIA 1056, JCM 4389, BCRC 13774, CBS 262.66, CGMCC 4.1427, KCTC 19962, NRRL B-5349, NRRL B-5423, VKM Ac-1849, VKM Ac-577",1,1,"Streptomyces lateritius","28"
"25696",16327,"","DSM 41684, ATCC 31255, JCM 5063, KCC S-1063, PCM 2368, BCRC 16804, CGMCC 4.1919, IFO 15422, NBRC 15422",1,1,"Streptomyces laurentii","28"
"25697",15343,"","DSM 40217, ATCC 15872, ATCC 23928, CBS 912.68, IFO 12882, INA 3613, ISP 5217, NBRC 12882, RIA 1161, RIA 750, JCM 4391, BCRC 13795, CGMCC 4.1891, NCIMB 9823, NRRL B-3371, VKM Ac-272",1,1,"Streptomyces lavendofoliae","28"
"25698",165087,"","JCM 5025, IFO 14028, NBRC 14028",1,1,"Streptomyces lavendulae subsp. fuscus","28"
"25699",16217,"","DSM 40385, ATCC 15875, ATCC 25457, CBS 690.69, IAM 2A-458, IFO 13045, ISP 5385, JCM 4056, JCM 4556, KCC S-0056, KCC S-0556, NBRC 13045, RIA 1237, BCRC 16226, CGMCC 4.1893, NRRL B-3072, NRRL B-3372, RIA 746, VKM Ac-1178",1,1,"Streptomyces lavendulae subsp. grasserius","28"
"25700",15344,"","DSM 40069, ATCC 14158, ATCC 19777, ATCC 8664, CBS 515.68, DSM 2014, DSM 40213, ETH 4288, IFO 3177, IMRU 3440, IMRU 664, ISP 5069, JCM 4055, JCM 4589, NBRC 3177, NCIB 6959, NCTC 6950, NRRL B-1230, RIA 1057, RIA 144, ATCC 23950, CBS 515.69, IFO 12903, ISP 5213, RIA 744, NBRC 12903, CCM 3010, CCUG 11120, CGMCC 4.1949, HUT 6006, IFM 1031, IFO 12789, JCM 4664, KCTC 19942, MTCC 706, NBRC 12789, NCIMB 9840, NRRL B-2774, NRRL B-5617, RIA 1159, RIA 531, VKM Ac-1278, VKM Ac-624",1,1,"Streptomyces lavendulae","28"
"25701",16159,"BA-6903 = FD 2212","DSM 40487, AS 4.1851, ATCC 13306, CBS 706.72, IFO 13405, ISP 5487, NBRC 13405, NRRL B-3173, RIA 1366, JCM 4779, ATCC 29661, BCRC 15166, CGMCC 4.1913, JCM 4545, NRRL ISP-5487, VKM Ac-1159",1,1,"Streptomyces lavenduligriseus","28"
"25702",15372,"","DSM 40216, ATCC 15871, CBS 911.68, IFO 12881, INA 4518, ISP 5216, NBRC 12881, RIA 1160, RIA 749, JCM 4390, ATCC 23927, BCRC 12057, CGMCC 4.1890, NCIMB 9829, NRRL B-3367, VKM Ac-215",1,1,"Streptomyces lavendulocolor","28"
"25703",130720,"C34","DSM 42122, NRRL B-24963",1,1,"Streptomyces leeuwenhoekii","28"
"25704",16192,"","DSM 41458, ATCC 43686, INA 9020, JCM 6924, VKM Ac-835, IFO 15423, NBRC 15423, NRRL B-16370",1,1,"Streptomyces levis","28"
"25705",15373,"2343 FI = IPV","DSM 40555, ATCC 23732, CBS 753.72, DSM 41227, IFO 13452, ISP 5555, JCM 4322, JCM 4781, KCC S-0322, KCC S-0781, NBRC 13452, NRRL B-3446, RIA 1413, IPV 1945, BCRC 15196, KCTC 9113, NCAIM B.01474, NCIMB 11012, VKM Ac-1905",1,1,"Streptomyces libani","28"
"25706",159852,"LCR6-01","KCTC 39908, TISTR 2500",1,1,"Streptomyces lichenis","20-40"
"25707",16207,"","DSM 41475, ATCC 43687, INA 478, JCM 6925, CGMCC 4.1895, IFO 15425, LMG 20091, NBRC 15425, NRRL B-16371, VKM Ac-1767, VTT E-072712",1,1,"Streptomyces lienomycini","28"
"25708",16160,"2305","DSM 40254, ATCC 23930, CBS 914.68, ETH 24214, IFO 12884, IFO 3944, IPV 1999, ISP 5254, JCM 4188, JCM 4648, NBRC 12884, NBRC 3944, RIA 1180, BCRC 12421, BCRC 15107, CECT 3264, CIP 108148, KCTC 9875, NRRL B-1968, CCRC 12421, KCC S-0188",1,1,"Streptomyces lilacinus","25-41"
"25709",NA,"","",NA,NA,"","28"
"25710",NA,"","",NA,NA,"","30"
"25711",15377,"","DSM 40355, ATCC 25466, CBS 630.70, DSM 2013, IFO 13054, ISP 5355, JCM 4287, JCM 4488, KCC S-0287, NBRC 13054, NCIB 9413, NRRL 2936, RIA 1246, UC 2376, BCRC 11173, CBS 699.69, CCM 4150, KCTC 1868, KCTC 9088, KCTC 9089, NBIMCC 1526, NCIMB 9413, VKM Ac-727",1,1,"Streptomyces lincolnensis","28"
"25712",15378,"1823/55","DSM 40164, ATCC 19914, CBS 533.68, IFO 12792, ISP 5164, JCM 4394, NBRC 12792, RIA 1060, ATCC 19780, BCRC 11866, CGMCC 4.1902, INA 1823/55, NRRL B-3635, VKM Ac-1887, VTT E-072753",1,1,"Streptomyces litmocidini","28"
"25713",133236,"","TRM 46515, CCTCC AA 2015040, KCTC 39729",1,1,"Streptomyces litoralis","16-42"
"25714",NA,"","",NA,NA,"","28"
"25715",165057,"","JCM 4948, ATCC 29865, IFO 13870, NBRC 13870, NRRL 8022",1,1,"Streptomyces lividoclavatus","28"
"25716",16180,"","DSM 41428, ATCC 25299, JCM 4866, KCC S-0866, NCIB 10094, NRRL 3252, BCRC 12208, CGMCC 4.1746, IFO 15426, NBRC 15426, NCIMB 10094",1,1,"Streptomyces lomondensis","28"
"25717",131025,"","DSM 42084, KCTC 39684, MTCC 11708, NCL 716",1,1,"Streptomyces lonarensis","28"
"25718",15379,"","DSM 40165, ATCC 19915, CBS 915.68, IFO 12886, INA 81/53, ISP 5165, NBRC 12886, RIA 1133, JCM 4396, ATCC 19781, ATCC 23932, BCRC 13775, CGMCC 4.1453, IMET 43506, LMG 19347, NRRL ISP-5165, RIA 312, VKM Ac-1003",1,1,"Streptomyces longisporoflavus","28"
"25719",15381,"","DSM 40599, ATCC 27443, CBS 789.72, ETH 28545, IFO 13488, INA 11668/54, ISP 5599, KCC S-0784, NBRC 13488, RIA 1449, JCM 4784, BCRC 16212, NCIMB 9629, NRRL B-3736, NRRL B-5761, PCM 2396, VKM Ac-1735",1,1,"Streptomyces longispororuber","28"
"25720",15384,"4417/56","DSM 40166, ATCC 23931, CBS 916.68, IFO 12885, INA 4417/56, ISP 5166, JCM 4395, NBRC 12885, RIA 1134, BCRC 13776, CCT 5006, CGMCC 4.1738, IMET 43090, NRRL B-5336, PCM 2394, VKM Ac-1896",1,1,"Streptomyces longisporus","28"
"25721",16323,"","DSM 41677, ATCC 29251, IFO 14251, JCM 4976, KCC S-0976, NBRC 14251, BCRC 12034, CGMCC 4.1898, KCTC 9783, LMG 20096, NRRL B-16923",1,1,"Streptomyces longwoodensis","28"
"25722",132190,"","DSM 103492, CCTCC AA 2013018, NRRL B59109, TRM 49590",1,1,"Streptomyces lopnurensis","37"
"25723",15386,"FI 1163","DSM 40317, AS 4.1855, ATCC 17804, ATCC 25468, CBS 701.69, IFO 13056, ISP 5317, JCM 4490, NBRC 13056, RIA 1248, BCRC 15141, CGMCC 4.1855, CGMCC 4.2004, NCIMB 12679, NRRL B-16066, NRRL B-5626, VKM Ac-1737",1,1,"Streptomyces lucensis","28"
"25724",130723,"MM109","DSM 42149, BCCM/LMG 28326, LMG 28326",1,1,"Streptomyces lunaelactis","28"
"25725",16416,"RCQ1071","DSM 41876, ATCC BAA-1231, CIP 108852, JCM 16374",1,1,"Streptomyces lunalinharesii","10-37"
"25726",NA,"","",NA,NA,"","28"
"25727",NA,"","",NA,NA,"","30"
"25728",NA,"","",NA,NA,"","45"
"25729",15387,"","DSM 40081, ATCC 19782, CBS 534.68, IFO 12793, INMI 111, ISP 5081, JCM 4591, NBRC 12793, RIA 1061",1,1,"Streptomyces luridus","28"
"25730",131435,"","DSM 42121, JCM 19682, KACC 17834, KCTC 29261, JXJ 0135, JCM 19628, NRRL B-24994",1,1,"Streptomyces lushanensis","28"
"25731",15388,"","DSM 40568, ATCC 15842, ATCC 27444, CBS 765.72, IFO 13464, ISP 5568, JCM 4785, KCC S-0785, NBRC 13464, NCIB 9585, RIA 1425, BCRC 11552, IFO 13314, KCTC 19072, NBRC 13314, NCIMB 9585, NRRL B-12501, NRRL B-5637, VKM Ac-1194, VTT E-011976",1,1,"Streptomyces lusitanus","28"
"25732",16396,"KS 2-74","DSM 40509, ATCC 13422, ATCC 27446, CBS 723.72, IFO 13422, ISP 5509, KCC S-0788, NBRC 13422, RIA 1383, JCM 4788, BCRC 15185, CIP 108150, NBRC 101284, NCB 81, NRRL B-12435",1,1,"Streptomyces luteireticuli","25-37"
"25733",NA,"","",NA,NA,"","28"
"25734",NA,"","",NA,NA,"","30"
"25735",165097,"","JCM 5035, ATCC 29775, IFO 13826, NBRC 13826",1,1,"Streptomyces luteocolor","28"
"25736",15389,"C-4657","DSM 40483, ATCC 15072, CBS 703.72, IFO 13402, ISP 5483, JCM 4786, NBRC 13402, RIA 1363, BCRC 16210, CGMCC 4.2001, IFM 1203, NRRL B-12422, VKM Ac-1913",1,1,"Streptomyces luteogriseus","28"
"25737",16145,"BA 3972, BA-3972","DSM 40833, JCM 4542, NRRL 2401, ATCC 33049, CGMCC 4.1992, CIP 108142, IFO 14657, MTCC 2532, NBIMCC 1591, NBRC 14657, VKM Ac-927, KCC S-0542",1,1,"Streptomyces luteosporeus","25-45"
"25738",NA,"","",NA,NA,"","28"
"25739",NA,"","",NA,NA,"","30"
"25740",NA,"","",NA,NA,"","37"
"25741",133356,"","CCTCC AA 2014003, NRRL B-59117, TRM 45540",1,1,"Streptomyces mutabilis","25-40"
"25742",15391,"","DSM 40461, ATCC 25470, CBS 703.69, IFO 13058, ISP 5461, JCM 4492, NBRC 13058, NRRL 2433, RIA 1250, BCRC 11919, CECT 3163, CGMCC 4.1412, HAMBI 1063, IMET 43531, KCTC 9874, LMG 19331, NCIMB 12977, NRRL ISP-5461, VKM Ac-1869",1,1,"Streptomyces lydicus","28"
"25743",165098,"","JCM 5036, ATCC 29816, IFO 13853, NBRC 13853, NRRL B-5335",1,1,"Streptomyces macromomyceticus","28"
"25744",16184,"A1201","DSM 41449, ATCC 51533, IFO 14748, INMI 2892, JCM 6305, NBRC 14748, CGMCC 4.1994, HUT 6608, NCIMB 12473, VKM Ac-777",1,1,"Streptomyces macrosporus","40"
"25745",NA,"","",NA,NA,"","45"
"25746",15392,"","DSM 40332, ATCC 25471, CBS 881.69, IFO 13059, INA 739, ISP 5332, NBRC 13059, RIA 1251, JCM 4493, BCRC 15143, CGMCC 4.1743, NRRL B-12273, VKM Ac-1850",1,1,"Streptomyces malachitofuscus","28"
"25747",16377,"","DSM 41828, INA 316, INMI 217, NBRC 101004, NRRL B-11363",1,1,"Streptomyces malachitospinus","28"
"25748",16349,"ATB-11","DSM 41697, ATCC BAA-13, JCM 10672, CGMCC 4.1900, IFO 16446, KCTC 9934, NBRC 16446, NCIMB 14455",1,1,"Streptomyces malaysiensis","28"
"25749",158666,"MK44","GDMCC 4.137, KCTC 39920",1,1,"Streptomyces manganisoli","10-40"
"25750",131416,"HA11110","DSM 42113, CGMCC 4.7117",1,1,"Streptomyces mangrovi","37"
"25751",16019,"","DSM 42029, JCM 17351, MBRL 201",1,1,"Streptomyces manipurensis","28"
"25752",130729,"NEAU-Spg16","DSM 42137, CGMCC 4.7139",1,1,"Streptomyces maoxianensis","28"
"25753",16473,"Sp080513GE-26","DSM 41968, NBRC 105047",1,1,"Streptomyces marinus","15-37"
"25754",NA,"","",NA,NA,"","28"
"25755",16357,"BD26","DSM 41777",1,1,"Streptomyces maritimus","28"
"25756",135755,"","CIP 109433",1,1,"Streptomyces maroccanus","30"
"25757",16463,"AP1, R-22003","DSM 41918, LMG 23016, CCMM 2001, JCM 17027",1,1,"Streptomyces marokkonensis","15-40"
"25758",NA,"","",NA,NA,"","28"
"25759",15393,"449, NNRL B-3352, NNRL B-8164","DSM 40221, ATCC 23934, CBS 918.68, IFO 12888, ISP 5221, JCM 4059, JCM 4650, NBRC 12888, RIA 1165, BCRC 12420, CBS 279.65, CGMCC 4.2007, CIP 108143, IFM 1082, IMET 42941, LMG 8603, NCB 258, NRRL B-3352, NRRL B-8164, VKM Ac-949, CCRC 12420, KCC S-0650",1,1,"Streptomyces mashuensis","25-45"
"25760",NA,"","",NA,NA,"","28"
"25761",NA,"","",NA,NA,"","30"
"25762",15396,"602","DSM 40035, ATCC 19785, CBS 537.68, IFO 12796, ISP 5035, JCM 4139, JCM 4593, NBRC 12796, RIA 1064, OEU 602, BCRC 13647, CGMCC 4.1433, IFO 3841, KCTC 19943, LMG 19362, NBRC 3841, NRRL B-3300, RIA 652, VKM Ac-578",1,1,"Streptomyces massasporeus","28"
"25763",15397,"M-ME/17","DSM 40188, ATCC 23935, CBS 919.68, ETH 24398, IFO 12889, ISP 5188, JCM 4268, JCM 4277, JCM 4651, NBRC 12889, NRRL B-2576, RIA 1142, BCRC 13785, HAMBI 1048, IMET 42065, NCIMB 9826, RIA 570",1,1,"Streptomyces althioticus","28"
"25764",NA,"","",NA,NA,"","37"
"25765",16309,"AT 417, 1112-A3, FH 2163","DSM 41702, ATCC 29835, IFO 13854, JCM 5002, KCC S-1002, NBRC 13854, CGMCC 4.1997, LMG 20100",1,1,"Streptomyces mauvecolor","28"
"25766",160670,"","DSM 112709, YIM 60475, CCTCC AA 207005, JCM 16957, KCTC 19383",1,1,"Streptomyces mayteni","28"
"25767",16186,"","DSM 41476, ATCC 43688, HUT 6610, IFO 14749, INA M-22, INMI 2869, JCM 6926, NBRC 14749, NRRL B-16372, VKM Ac-1776",1,1,"Streptomyces megasporus","40"
"25768",NA,"","",NA,NA,"","45"
"25769",15399,"1573","DSM 40318, ATCC 25473, CBS 883.69, IFO 13061, ISP 5318, JCM 4495, NBRC 13061, RIA 1253, BCRC 12064, CGMCC 4.1742, NCIMB 12978, NRRL B-12234, VKM Ac-1864",1,1,"Streptomyces melanosporofaciens","28"
"25770",16420,"5486","DSM 41885, CGMCC 4.3507",1,1,"Streptomyces mentougouensis","28"
"25771",160573,"YC504","DSM 102300, KCTC 39756",1,1,"Streptomyces mesophilus","28"
"25772",16364,"BM-B-384, CH-M-1035, NNRL B-24196","DSM 41796, JCM 12681, NRRL B-24196, CIP 108132, NBRC 100915, NCIMB 14336",1,1,"Streptomyces mexicanus","25-45"
"25773",NA,"","",NA,NA,"","37"
"25774",15400,"","DSM 40015, ATCC 14970, ATCC 19786, CBS 538.68, IFO 12797, ISP 5015, KCC S-0594, NBRC 12797, RIA 1065, ETH 14411, ETH 9001, JCM 4594, BCRC 11613, CGMCC 4.1736, ICMP 131, NRRL B-1940, VKM Ac-862",1,1,"Streptomyces xanthochromogenes","28"
"25775",15206,"A26","DSM 40593, ATCC 27431, CBS 783.72, IFO 13482, ISP 5593, NBRC 13482, NCIB 9609, NRRL B-1453, RIA 1443, JCM 4129, BCRC 12172, CCUG 11114, CGMCC 4.1302, CGMCC 4.1524, CIP 105783, IFO 3717, JCM 4754, KCTC 9779, LMG 19310, NBRC 3717, NCIMB 10505, NCIMB 9609, VKM Ac-994, IMRU 3665",1,1,"Streptomyces microflavus","25-37"
"25776",NA,"","",NA,NA,"","28"
"25777",NA,"","",NA,NA,"","30"
"25778",15404,"Krainsky","DSM 40331, ATCC 13231, ATCC 25474, CBS 124.18, CBS 884.69, ETH 10206, IFO 13062, ISP 5331, JCM 4496, KCC S-0496, NBRC 13062, NRRL B-2156, NRRL B-2888, PSA 122, RIA 1254, VKM Ac-971, BCRC 12084, CGMCC 4.1428, HAMBI 1019, KCTC 19055, LMG 19327, VTT E-011975",1,1,"Streptomyces microflavus","28"
"25779",165099,"","JCM 5037, ATCC 19440, IFO 13791, NBRC 13791",1,1,"Streptomyces miharaensis","28"
"25780",16469,"","DSM 41911, NRRL B-5739",1,1,"Streptomyces milbemycinicus","28"
"25781",NA,"","",NA,NA,"","37"
"25782",164519,"","JCM 33328, TISTR 2646",1,1,"Streptomyces mimosae","28"
"25783",15411,"","DSM 40301, ATCC 17757, CBS 662.72, HACC 147, IFO 13361, ISP 5301, NBRC 13361, RIA 1322, RIA 885, JCM 3102, ATCC 19346, BCRC 12544, CBS 231.65, CGMCC 4.1981, CMI 112786, IFO 13000, JCM 4790, KCTC 9123, LMG 20062, NBRC 13000, NCIMB 10996, NRRL B-12202, PCM 2304",1,1,"Streptomyces minutiscleroticus","28"
"25784",15412,"AC-680 (= strain Ankermann)","DSM 40553, ATCC 27447, CBS 751.72, IFO 13450, ISP 5553, JCM 4551, JCM 4791, KCC S-0551, KCC S-0791, NBRC 13450, NRRL B-2400, RIA 1411, BCRC 15200, CGMCC 4.1988",1,1,"Streptomyces mirabilis","28"
"25785",165100,"","JCM 5038, ATCC 29811, IFO 13855, NBRC 13855",1,1,"Streptomyces misawanensis","28"
"25786",15414,"INTA 3944","DSM 40306, ATCC 14991, ATCC 25475, CBS 885.69, IFO 13063, ISP 5306, JCM 4497, KCC S-0497, NBRC 13063, NRRL B-3230, RIA 1255, VKM Ac-626, BCRC 12094, CGMCC 4.1982, NCIMB 12979",1,1,"Streptomyces misionensis","28"
"25787",16163,"IPCR 16-22, 16-22","DSM 40847, ATCC 29032, JCM 4168, KCC S-0168, BCRC 12165, CBS 199.75, CBS 207.78, CGMCC 4.1719, CGMCC 4.1851, CIP 108144, IFO 13819, NBRC 13819, NCIMB 11159, NRRL B-3729, RIA 1627, VKM Ac-928, VTT E-032076, CCRC 12165",1,1,"Streptomyces mobaraensis","25-45"
"25788",NA,"","",NA,NA,"","28"
"25789",NA,"","",NA,NA,"","30"
"25790",16370,"","DSM 41801, INA 1465, JCM 9768, VKM Ac-2283, NBRC 100769, NRRL B-24309",1,1,"Streptomyces monomycini","28"
"25791",16444,"W3591","DSM 42004, ATCC 10976, NRRL B-1346, ETH 13081, DSM 40771, IMET 41368, IMRU 3591, LBG A 3042, RIA 99, IFO 3192, JCM 4140, NBRC 3192, CECT 3137, HUT 6026, ICMP 496, IFM 1100, JCM 5052, KCTC 9029, NBIMCC 875, NCIMB 14451",1,1,"Streptomyces mordarskii","10-37"
"25792",NA,"","",NA,NA,"","28"
"25793",16220,"SF-337","DSM 40503, ATCC 19166, CBS 717.72, IFO 13416, ISP 5503, NBRC 13416, RIA 1377, JCM 4673, BCRC 15169, CGMCC 4.1986, CIP 108145, JCM 4793, KCTC 19944, NRRL B-12429, VKM Ac-1916, KCC S-0793",1,1,"Streptomyces morookaensis","25-37"
"25794",NA,"","",NA,NA,"","28"
"25795",NA,"","",NA,NA,"","30"
"25796",132036,"","DSM 103493, JCM 17576, KCTC 29124, MBRL 179, KCTC 19853, KCTC 29106",1,1,"Streptomyces muensis","28"
"25797",15416,"Ital. 1131","DSM 40091, ATCC 19788, CBS 540.68, IFO 12799, ISP 5091, JCM 4333, JCM 4595, NBRC 12799, NRRL B-2286, RIA 1067, BCRC 12061, CECT 3309, IFO 14802, KCTC 9492, LMG 10475, NBRC 14802, NCIMB 12701, PCM 2369, VKM Ac-1190",1,1,"Streptomyces murinus","28"
"25798",166840,"CH5-8","NBRC 113997, TBRC 9950, DSM 114112",1,1,"Streptomyces musisoli","28"
"25799",15418,"","DSM 40169, ATCC 19789, ATCC 19919, CBS 541.68, IFO 12800, IMET 43509, INA B-472, ISP 5169, JCM 4400, KCC S-0400, NBRC 12800, NRRL ISP-5169, RIA 1068, VKM Ac-1851, BCRC 13715, CGMCC 4.1978, HAMBI 1069, MTCC 1393",1,1,"Streptomyces mutabilis","28"
"25800",16332,"","DSM 41691, ATCC 43689, INA 4305, JCM 10455, NBRC 100999, VKM Ac-1779, CGMCC 4.1747, NRRL B-65393",1,1,"Streptomyces mutomycini","28"
"25801",165051,"","JCM 4939, ATCC 21454, IFO 13792, NBRC 13792",1,1,"Streptomyces mycarofaciens","28"
"25802",165101,"","JCM 5039, ATCC 31305, IFO 13793, NBRC 13793",1,1,"Streptomyces myxogenes","28"
"25803",15419,"H-4871","DSM 40282, ATCC 23939, CBS 923.68, IFO 12892, ISP 5282, NBRC 12892, RIA 1196, JCM 4190, BCRC 15130, JCM 4654, NRRL B-1816",1,1,"Streptomyces naganishii","28"
"25804",16494,"","DSM 41926, CCTCC AA 208007, KCTC 19401, SCSIO 01248, JCM 19964",1,1,"Streptomyces nanhaiensis","10-45"
"25805",NA,"","",NA,NA,"","28"
"25806",16379,"","DSM 41831, CCTCC AA 001027, YIM 33098",1,1,"Streptomyces nanningensis","28"
"25807",16012,"","DSM 41925, CCTCC AA 208005, KCTC 19400, SCSIO 01066, JCM 16226, DSM 104449",1,1,"Streptomyces nanshensis","10-37"
"25808",NA,"","",NA,NA,"","28"
"25809",132886,"","DSM 104449, CCTCC AA 208005, KCTC 19400, SCSIO 01066",1,1,"Streptomyces nanshensis","28"
"25810",15420,"","DSM 40016, ATCC 19790, CBS 542.68, IFO 12801, ISP 5016, JCM 4147, NBRC 12801, RIA 1069, ETH 7346, BCRC 13651, CBS 310.55, CCM 4151, CGMCC 4.1737, JCM 4596, NRRL B-1680, RIA 529, VKM Ac-1891",1,1,"Streptomyces narbonensis","28"
"25811",15421,"V-8","DSM 40314, ATCC 25476, CBS 886.69, IFO 13064, ISP 5314, NBRC 13064, NRRL B-2606, RIA 1256, JCM 4498, BCRC 13625, CGMCC 4.1741, VKM Ac-1766",1,1,"Streptomyces nashvillensis","28"
"25812",16167,"4779","DSM 40259, ATCC 23940, CBS 924.68, ETH 15974, IFO 12893, IPV 1720, IPV 880, ISP 5259, JCM 4063, JCM 4655, NBRC 12893, NRRL B-2268, RIA 1184, BCRC 13374, CECT 3265, CIP 108153, HUT 6086, IFM 1035, IFO 3723, LMG 5979, NBRC 3723, NCB 266, NCIMB 9592, NRRL 2268, PCM 2251, RIA 605, VKM Ac-820, CCRC 13374, KCC S-0655",1,1,"Streptomyces netropsis","25-37"
"25813",NA,"","",NA,NA,"","28"
"25814",NA,"","",NA,NA,"","30"
"25815",15422,"","DSM 40588, ATCC 27449, CBS 778.72, IFO 13477, IFO 3784, ISP 5588, JCM 4796, NBRC 13477, NBRC 3784, NRRL B-3092, RIA 1438, BCRC 15184, CGMCC 4.1990, MTCC 4732, NCAIM B.02006, VKM Ac-1915",1,1,"Streptomyces neyagawaensis","28"
"25816",15423,"","DSM 40302, ATCC 17756, CBS 230.65, CBS 663.72, DSM 43049, HACC 146, IFO 13362, ISP 5302, JCM 3158, KCC A-0158, BCRC 11877, CGMCC 4.1748, CMI 112787, IFO 13902, NBIMCC 495, NBRC 13362, NBRC 13902, NCIMB 10992, NRRL B-3857, PCM 2305, RIA 1323, VKM Ac-1736",1,1,"Streptomyces niger","28"
"25817",15424,"","DSM 43049, ATCC 17756, CBS 230.65, CBS 663.72, DSM 40302, HACC 146, IFO 13362, ISP 5302, JCM 3158, KCC 3158, KCC A-0158, NBRC 13362, NBRC 13902, NCIMB 10992, NRRL B-3857, RIA 1323, VKM Ac-1736",1,1,"Streptomyces niger","28"
"25818",16446,"","DSM 40276, ATCC 23941, CBS 925.68, IFO 12894, INA 1800/54, ISP 5276, NBRC 12894, RIA 1194, JCM 4401, BCRC 15127, CBS 103.61, CGMCC 4.1410, LMG 19332, NCIMB 14461, NCIMB 9856, NRRL B-12176, VKM Ac-1705",1,1,"Streptomyces nigrescens","10-37"
"25819",NA,"","",NA,NA,"","28"
"25820",165036,"","JCM 4916, CGMCC 4.0969",1,1,"Streptomyces nigroviolens","28"
"25821",15425,"0-20","DSM 40023, ATCC 12769, ATCC 19792, CBS 544.68, DSM 41158, ETH 24344, ETH 24415, HUT 6032, IFO 12803, IFO 3362, IMRU 3728, ISP 5023, JCM 4064, KCC S-0064, KCC S-0598, KCTC 9761, NBRC 12803, NBRC 3362, RIA 1071, PSA 206, BCRC 13645, CGMCC 4.1973, JCM 4598, NCIMB 9717, NRRL B-1316, RIA 503, VKM Ac-1191, VKM Ac-1202",1,1,"Streptomyces nitrosporeus","28"
"25822",15426,"Tü 32","DSM 40638, ATCC 14971, CGMCC AS 4.1395, IFO 15428, IMET 43354, JCM 4234, KCC S-0234, NBRC 15428, NRRL B-2724, ETH 17860, CGMCC 4.1395, NBIMCC 1172",1,1,"Streptomyces niveoruber","28"
