ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet
130205,FarD,"DSM 25609, CCUG 62224",1,1,"Virgibacillus natechei",Virgibacillus,natechei
157194,,"CSUR P3835, CCUG 70388",1,1,"Virgibacillus ndiopensis",Virgibacillus,ndiopensis
1481,mccs2660,"DSM 14866, JCM 16509, LMG 19488, KCTC 3820, CIP 108265",1,1,"Virgibacillus necropolis",Virgibacillus,necropolis
132191,MY11,"DSM 102958, CGMCC 1.12754, LMG 28105, MCCC 1A09973, JCM 19775",1,1,"Virgibacillus oceani",Virgibacillus,oceani
1485,"E30 8, E<SUB>3</SUB><SUB>0</SUB> 8","DSM 18098, JCM 30551, LMG 23503, CECT 7163",1,1,"Virgibacillus olivae",Virgibacillus,olivae
1474,"B 21, 3028","DSM 26, ATCC 14576, CCM 2049, LMG 7129, NCIB 8775, NCTC 8162, CCUG 7424, CIP 51.24, IAM 11061, CN 3028, NRS B21, JCM 20334, BCRC 14681, CCEB 635, CECT 42, NBRC 102447, NCAIM B.01092, NCFB 1765, NCIMB 8775, NRRL NRS-1321, OUT 8418, PCM 454, VKM B-1244, VKM B-507, NCDO 1765, NRRL: NRS-1321",1,1,"Virgibacillus pantothenticus",Virgibacillus,pantothenticus
158787,LM2416,"KCTC 33927, JCM 32144",1,1,"Virgibacillus phasianinus",Virgibacillus,phasianinus
159776,P3-H5,"CGMCC 1.16139, NBRC 113015",1,1,"Virgibacillus profundi",Virgibacillus,profundi
1480,"BO413, F 2737/77, F2737/77, B0413","DSM 13055, LMG 12370, CIP 106304",1,1,"Virgibacillus proomii",Virgibacillus,proomii
135038,,"CIP 108076, YIM KN16",1,1,"Virgibacillus qinghaiensis",Virgibacillus,qinghaiensis
1486,"SA-Vb 1","DSM 18441, JCM 12946",1,1,"Virgibacillus salarius",Virgibacillus,salarius
1476,C-20Mo,"DSM 11483, ATCC 700290, CCM 4646, JCM 30552, CCUG 52350, CIP 105608, KACC 10867, KACC 14582, KCTC 3704, KCTC 3844, LMG 21520",1,1,"Virgibacillus salexigens",Virgibacillus,salexigens
1490,"XH 22, XH-22, XH22","DSM 21756, CCM 7562, CECT 7439",1,1,"Virgibacillus salinus",Virgibacillus,salinus
1489,,"DSM 19797, CCTCC AA 207023, KCTC 13193, YIM kkny3",1,1,"Virgibacillus sediminis",Virgibacillus,sediminis
161588,,"JCM 15395, PCU 312, TISTR 1957",1,1,"Virgibacillus siamensis",Virgibacillus,siamensis
1494,CC-YMP-6,"DSM 22952, CCM 7714, CCUG 58580, CIP 110293",1,1,"Virgibacillus soli",Virgibacillus,soli
1493,H57B72,"DSM 22441, CGMCC 1.7734",1,1,"Virgibacillus subterraneus",Virgibacillus,subterraneus
1492,SL6-1,"DSM 19031, KCTC 13128, CIP 108067, YIM 70112",1,1,"Virgibacillus xinjiangensis",Virgibacillus,xinjiangensis
167093,IR20-55,"NBRC 105644, KCTC 19809",1,1,"Virgisporangium aliadipatigenens",Virgisporangium,aliadipatigenens
8036,"Yu 438-5","DSM 44794, CCUG 46559, CIP 107212, IFO 16421, JCM 11002, KCTC 13916, NBRC 16421, BCRC 16331, CGMCC 4.5555",1,1,"Virgisporangium aurantiacum",Virgisporangium,aurantiacum
168802,MM04-1133,"VTCC 910008, NBRC 112733",1,1,"Virgisporangium myanmarense",Virgisporangium,myanmarense
8035,Yu-655-43,"DSM 44793, CCUG 46558, CIP 107213, IFO 16418, JCM 11001, KCTC 13915, NBRC 16418, BCRC 16330, CGMCC 4.5561, ATCC BAA-484",1,1,"Virgisporangium ochraceum",Virgisporangium,ochraceum
571,R-17170,"DSM 16319, LMG 22166",1,1,"Viridibacillus arenosi",Viridibacillus,arenosi
570,R-16993,"DSM 16317, LMG 22165",1,1,"Viridibacillus arvi",Viridibacillus,arvi
569,,"DSM 15031, JCM 11077, NRRL BD-87, CIP 107432",1,1,"Viridibacillus neidei",Viridibacillus,neidei
162288,,"JCM 18715, KACC 16899",1,1,"Viridibacterium curvum",Viridibacterium,curvum
158706,MYP2-2,"KCTC 62141, NBRC 113025",1,1,"Aequorivita todarodis",Aequorivita,todarodis
140283,MCy10943,"DSM 102952, NCCB 100600",1,1,"Vitiosangium cumulatum",Vitiosangium,cumulatum
140282,MCy10944,"DSM 102953, NCCB 100601",1,1,"Vitiosangium subalbum",Vitiosangium,subalbum
168223,"SYSU XM001","CGMCC 1.16661, KCTC 62915",1,1,"Vitreimonas flagellata",Vitreimonas,flagellata
168261,"B23SS, no culture available","ATCC 43189",1,1,"Vitreoscilla beggiatoides",Vitreoscilla,beggiatoides
168171,L1401-2,"ATCC 43190",1,1,"Vitreoscilla filiformis",Vitreoscilla,filiformis
157748,,"DSM 100958, SN 4",1,1,"Vitreoscilla massiliensis",Vitreoscilla,massiliensis
10506,,"DSM 513, ATCC 15218, SAG 1488-6",1,1,"Vitreoscilla stercoraria",Vitreoscilla,stercoraria
130824,JC141,"DSM 100317, KCTC 32041, LMG 27066",1,1,"Vogesella alkaliphila",Vogesella,alkaliphila
131464,"BRCR 80887, Npb-02","DSM 100847, KCTC 42195, LMG 28419",1,1,"Vogesella amnigena",Vogesella,amnigena
170540,DC21W,"KCTC 92556, GDMCC 1.3220",1,1,"Vogesella aquatica",Vogesella,aquatica
140141,TTM-24,"DSM 105718, BCRC 80912, KCTC 42742, LMG 29003",1,1,"Vogesella facilis",Vogesella,facilis
131263,Npb-07,"DSM 100851, BCRC 80377, KCTC 23713, LMG 26669",1,1,"Vogesella fluminis",Vogesella,fluminis
10507,"Ml, M1","DSM 3303, ATCC 19706, CIP 103306, IMET 10724, LMG 6867, NCIMB 9441",1,1,"Vogesella indigofera",Vogesella,indigofera
10509,GR13,"DSM 23218, BCRC 17836, LMG 24504",1,1,"Vogesella lacus",Vogesella,lacus
170541,LYT5W,"KCTC 92549, GDMCC 1.3213",1,1,"Vogesella margarita",Vogesella,margarita
10510,389,"DSM 21247, LMG 25302",1,1,"Vogesella mureinivorans",Vogesella,mureinivorans
131563,L3B39,"DSM 28780, LMG 28272",1,1,"Vogesella oryzae",Vogesella,oryzae
10508,DS-28,"DSM 22765, BCRC 17730, LMG 24214",1,1,"Vogesella perlucida",Vogesella,perlucida
167654,YM-1,"CGMCC 1.17135, NBRC 113779",1,1,"Vogesella urethralis",Vogesella,urethralis
11750,146/s8/89,"DSM 15535, CCUG 47537, CIP 108408",1,1,"Volucribacter amazonae",Volucribacter,amazonae
11749,Gerl.236/81,"DSM 15534, CCUG 47536, Him 698-7/8, CIP 108407",1,1,"Volucribacter psittacicida",Volucribacter,psittacicida
1402,BR,"DSM 14931, JCM 12998",1,1,"Vulcanibacillus modesticaldus",Vulcanibacillus,modesticaldus
168034,R-5-52-3,"KCTC 72061, CGMCC 1.16678",1,1,"Vulcaniibacterium gelatinicum",Vulcaniibacterium,gelatinicum
24686,,"DSM 25623, CCTCC AB 2011152, YIM 77520, JCM 17893",1,1,"Vulcaniibacterium tengchongense",Vulcaniibacterium,tengchongense
24685,,"DSM 25896, CCTCC AB 2012064, KCTC 32020, YIM 77875",1,1,"Vulcaniibacterium thermophilum",Vulcaniibacterium,thermophilum
17021,IC-017,"DSM 14429, JCM 11212, NBRC 100878",1,1,"Vulcanisaeta distributa",Vulcanisaeta,distributa
17022,IC-059,"DSM 14430, JCM 11219, NBRC 100879",1,1,"Vulcanisaeta souniana",Vulcanisaeta,souniana
161984,,"JCM 17228, ATCC BAA-2415",1,1,"Vulcanisaeta thermophila",Vulcanisaeta,thermophila
16734,TR,"DSM 14978, JCM 11956, VKM B-2292",1,1,"Vulcanithermus mediatlanticus",Vulcanithermus,mediatlanticus
130837,B00001,"DSM 27710, NBRC 109945",1,1,"Vulgatibacter incomptus",Vulgatibacter,incomptus
168243,"WSU 86-1044","ATCC VR-1470",1,1,"Waddlia chondrophila",Waddlia,chondrophila
133540,Haldis-1,"KCTC 22610, NBRC 105642, JCM 16083",1,1,"Wandonia haliotis",Wandonia,haliotis
2000,"335, R-10-e","DSM 531, ATCC 17697, CCUG 1776, LMG 1199, IMET 10383, JCM 11282, BCRC 17389, CECT 4634, CIP 104763, IAM 12368, IAM 13533, ICPB 3984, JCM 20521, JCM 20893, KACC 10467, KACC 10791, NBRC 102504, NCIMB 11842, NRRL B-14690, NRRL B-4383, JCM 9691",1,1,"Wautersia eutropha",Wautersia,eutropha
153888,,"CCUG 51536, CIP 108861",1,1,"Empedobacter falsenii",Empedobacter,falsenii
140330,FF8,"DSM 28259, CSUR P860",1,1,"Weeksella massiliensis",Weeksella,massiliensis
5661,"CL345/78, 9751","DSM 16922, ATCC 43766, CDC 9751, CIP 103040, NCTC 11634, CCUG 30538, JCM 21250, IAM 14551, IFO 16016, LMG 12995, NBRC 16016",1,1,"Weeksella virosa",Weeksella,virosa
131379,"H 24-37","DSM 28794, LMG 28290",1,1,"Weissella bombi",Weissella,bombi
155921,,"CCUG 59653, CECT 7719",1,1,"Weissella ceti",Weissella,ceti
6857,II-I-59,"DSM 15878, CCUG 41967, LMG 17699, CIP 107376, KCTC 3807, JCM 12495, NBRC 106073, KCTC 3817",1,1,"Weissella cibaria",Weissella,cibaria
164632,,"JCM 33684, KACC 21347, KCTC 43114",1,1,"Weissella coleopterorum",Weissella,coleopterorum
6844,548-D,"DSM 20196, ATCC 10881, NCDO 1586, NCIB 9311, CCUG 30113, JCM 1093, BCRC 14002, CECT 4707, CIP 103172, LMG 9497, NBRC 106469, NCIMB 9311, NRIC 0207, NRRL B-1064, VTT E-90393",1,1,"Weissella confusa",Weissella,confusa
166205,26KH-42,"KACC 18423, NBRC 113066",1,1,"Periweissella cryptocerci",Periweissella,cryptocerci
24151,ORY33,"DSM 27940, JCM 18559, KACC 16890",1,1,"Weissella diestrammenae",Weissella,diestrammenae
170472,HBUAS51963,"JCM 35803, GDMCC 1.3506",1,1,"Weissella fangxianensis",Weissella,fangxianensis
6845,G1,"CCUG 33457, LMG 9469, DSM 20190, ATCC 35410, JCM 1114, BCRC 14050, CECT 573, CGMCC 1.2440, CIP 103005, NCIMB 702781, NRIC 1627, VTT E-98965",1,1,"Weissella halotolerans",Weissella,halotolerans
6852,LV346,"DSM 7378, ATCC 51523, NCFB 2973, CCUG 33494, LMG 15125, JCM 10103, CECT 7033, CIP 109879, IFO 15553, KCTC 3668, NBRC 15553, NCIMB 702973",1,1,"Weissella hellenica",Weissella,hellenica
6846,"L250, L 250","DSM 20593, ATCC 51149, NCFB 2753, CCUG 32237, JCM 5817, BCRC 14624, CECT 4307, CGMCC 1.2474, CIP 102809, LMG 14471, LMG 18979, LMG 9481, NCIMB 702753, NRIC 1628, NCDO 2753",1,1,"Weissella kandleri",Weissella,kandleri
6854,S-5623,"DSM 15830, CCUG 47134, CIP 107634, JCM 11263, KCCM 41516, KCTC 3621",1,1,"Weissella koreensis",Weissella,koreensis
6847,3,"CCUG 30668, DSM 20014, ATCC 35412, JCM 1168, BCRC 14049, CECT 572, CIP 102978, KCTC 3604, LMG 9847, NCFB 1973, NCIMB 702780, NRIC 1625, NCDO 1973",1,1,"Weissella minor",Weissella,minor
168258,"8 H-2","BCRC 81133, NBRC 113537",1,1,"Weissella muntiaci",Weissella,muntiaci
23077,,"DSM 25784, JCM 18191, SG 25, LMG 30913",1,1,"Weissella oryzae",Weissella,oryzae
6851,"R 80, R80","DSM 20288, ATCC 33313, NCDO 803, CCUG 30068, NRRL B-3471, JCM 9890, BCRC 14006, CECT 4268, CECT 4787, CIP 102421, JCM 6126, KACC 10213, KCTC 3531, LMG 9852, NBRC 109620, NCIMB 13092, NRIC 1542, NRRL B-1186, VTT E-98967, IMET 10704",1,1,"Weissella paramesenteroides",Weissella,paramesenteroides
168206,X0750,"LMG 31184, CCTCC AB 2018403, CCM 8924, NCIMB 15192",1,1,"Weissella sagaensis",Weissella,sagaensis
6853,"Mi268, Mi 268","DSM 14420, LMG 20113, CCUG 46608, JCM 12536, KCTC 3789, NBRC 106074, CIP 107584",1,1,"Weissella soli",Weissella,soli
6855,FS61-1,"DSM 15832, HSCC 1412, JCM 10695, NRIC 0298, TISTR 1384, CCUG 46557, CIP 106751, KCTC 3751, PCU 210, NBRC 109621",1,1,"Weissella thailandensis",Weissella,thailandensis
130385,B18NM42,"DSM 28060, NCCB 100484",1,1,"Weissella uvarum",Weissella,uvarum
6849,"S38A, S 38A","DSM 20410, ATCC 12706, CCM 56, NCDO 1655, NCIB 8965, WDCM 00105, JCM 1174, BCRC 11650, CCUG 21533, CCUG 30502, CECT 283, CIP 102810, IAM 13546, KCTC 3504, LMG 3507, NCCB 71015, NCFB 1655, NCIMB 8965, NCTC 13645, NCTC 13770, NRIC 1536, NRRL B-1951, VKM B-1528, VTT E-98966",1,1,"Weissella viridescens",Weissella,viridescens
170442,PP-18,"TISTR 2515, KCTC 33974, NBRC 113028",1,1,"Weizmannia acidilactici",Weizmannia,acidilactici
1286,SL213,"DSM 23148, JCM 14638, KCTC 13078",1,1,"Heyndrickxia acidiproducens",Heyndrickxia,acidiproducens
654,"609, NRS-609","DSM 1, CCM 2013, NCIB 9365, NCTC 10334, WDCM 00002, CCUG 7417, ATCC 7050, IAM 1115, NRS 609, JCM 2257, BCRC 10606, CECT 12, CFBP 4225, CIP 66.25, CN 2202, HAMBI 1931, IAM 12463, IFO 12583, IMET 10993, KCTC 3625, LMG 6326, NBRC 12583, NCCB 77025, NCFB 1761, NCIMB 9365, NRIC 1005, NRRL NRS-609, VKM B-497, VTT E-98150, NCDO 1761",1,1,"Heyndrickxia coagulans",Heyndrickxia,coagulans
1247,,"DSM 18134, Gsoil 114, KCTC 13944",1,1,"Heyndrickxia ginsengihumi",Heyndrickxia,ginsengihumi
13839,HY34,"DSM 24838, CGMCC 1.6105, JCM 14017, CIP 109725",1,1,"Wenxinia marina",Wenxinia,marina
131286,S-22,"DSM 100565, CECT 8456, KCTC 32548",1,1,"Wenxinia saemankumensis",Wenxinia,saemankumensis
132979,MN1-138,"DSM 105044, KCTC 42780, NBRC 111505",1,1,"Wenyingzhuangia aestuarii",Wenyingzhuangia,aestuarii
132995,CZ1127,"DSM 100787, CCTCC AB 2015089, KCTC 42864",1,1,"Wenyingzhuangia fucanilytica",Wenyingzhuangia,fucanilytica
168680,N5DB13-4,"NBRC 110602, KCTC 42246",1,1,"Wenyingzhuangia gracilariae",Wenyingzhuangia,gracilariae
131383,H-MN17,"DSM 101599, KCTC 42245, NBRC 110601",1,1,"Wenyingzhuangia heitensis",Wenyingzhuangia,heitensis
130334,D1,"DSM 100572, CGMCC 1.12162, JCM 18494",1,1,"Wenyingzhuangia marina",Wenyingzhuangia,marina
132250,,"DSM 103414, CGMCC 1.14936, KCTC 42284, MCCC 1K00261",1,1,"Wenzhouxiangella marina",Wenzhouxiangella,marina
133229,XDB06,"KCTC 52041, MCCC 1K02285",1,1,"Wenzhouxiangella sediminis",Wenzhouxiangella,sediminis
168040,"375, B375","DSM 46677, CBMAI 1090",1,1,"Williamsia aurantiaca",Williamsia,aurantiaca
17375,,"DSM 44902, CCUG 50873, CIP 109147, IMMIB RIV-956, JCM 13662, IFM 10667",1,1,"Williamsia deligens",Williamsia,deligens
17379,N1350,"DSM 45372, NCIMB 14575, NRRL B-24794, JCM 17784",1,1,"Williamsia faeni",Williamsia,faeni
132663,ARP1,"DSM 46872, LMG 28679, JCM 32438",1,1,"Williamsia herbipolensis",Williamsia,herbipolensis
17381,L1505,"DSM 45521, KCTC 19981, NRRL B-24829, JCM 19965",1,1,"Williamsia limnetica",Williamsia,limnetica
17377,MT8,"DSM 44944, CIP 109299, NCIMB 14085, JCM 14345, BCRC 16833",1,1,"Williamsia marianensis",Williamsia,marianensis
17374,"SJS 0289/JS1","DSM 44693, JCM 12070, NCIMB 13945, CIP 108354, KCTC 9945",1,1,"Williamsia maris",Williamsia,maris
17371,"MA 140/96","CCUG 45782, CIP 106979, KCTC 9830, DSM 44343, JCM 10676, BCRC 16390, IFM 10085, NBRC 105860, NCIMB 13853",1,1,"Williamsia muralis",Williamsia,muralis
17380,C7,"DSM 45526, CCM 7855, CCUG 60465, JCM 19126",1,1,"Williamsia phyllosphaerae",Williamsia,phyllosphaerae
17378,,"DSM 45037, CCUG 53151, CIP 109522, IMMIB SR-4, JCM 14883, IFM 10863",1,1,"Williamsia serinedens",Williamsia,serinedens
133111,B138,"CBMAI 1094, DSM 46676",1,1,"Williamsia spongiae",Williamsia,spongiae
24667,,"DSM 45741, CPCC 203464, KCTC 29118, JCM 31496",1,1,"Williamsia sterculiae",Williamsia,sterculiae
168887,PIPN-2,"ATCC 49196, NCTC 11716",1,1,"Williamsoniiplasma lucivorax",Williamsoniiplasma,lucivorax
167901,PIMN-1,"NCTC 11717, ATCC 49195",1,1,"Williamsoniiplasma luminosum",Williamsoniiplasma,luminosum
167830,PYAN-1,"NCTC 11719, ATCC 49194",1,1,"Williamsoniiplasma somnilux",Williamsoniiplasma,somnilux
140798,A7P-90m,"JCM 30888, DSM 100563",1,1,"Williamwhitmania taraxaci",Williamwhitmania,taraxaci
166,50/90,"DSM 8577, CCUG 32253, CIP 104016",1,1,"Winkia neuii subsp. anitrata",Winkia,neuii
167,97/90,"CCUG 32252, DSM 8576, ATCC 51847, CIP 104015",1,1,"Winkia neuii",Winkia,neuii
168948,Kr9-9,"KMM 8180, KACC 19709",1,1,"Winogradskyella algae",Winogradskyella,algae
166729,IMCC33238,"KACC 21192, NBRC 113704",1,1,"Winogradskyella algicola",Winogradskyella,algicola
133739,DPG-24,"KCTC 23502, CCUG 60798",1,1,"Winogradskyella aquimaris",Winogradskyella,aquimaris
133478,R60,"KMM 3968, NRIC 0748, JCM 15527, KCTC 62506, CIP 110076",1,1,"Winogradskyella arenosi",Winogradskyella,arenosi
167810,WNB302,"KCTC 52614, MCCC 1H00172",1,1,"Winogradskyella aurantia",Winogradskyella,aurantia
159763,,"KACC 18883, KCTC 52240, JCM 31383, IMCC 20180",1,1,"Winogradskyella aurantiaca",Winogradskyella,aurantiaca
167349,Z3138,"CCUG 74324, CECT 30065",1,1,"Winogradskyella costae",Winogradskyella,costae
168079,TYO-19,"KCTC 42462, NBRC 110924",1,1,"Winogradskyella crassostreae",Winogradskyella,crassostreae
133845,F081-2,"KCTC 23552, JCM 17633",1,1,"Winogradskyella damuponensis",Winogradskyella,damuponensis
133461,,"KCTC 22026, LMG 24757, KMM 6211",1,1,"Winogradskyella echinorum",Winogradskyella,echinorum
162287,,"JCM 18703, KCTC 32172",1,1,"Winogradskyella eckloniae",Winogradskyella,eckloniae
167450,HL2-2,"CICC 24857, KCTC 72882",1,1,"Winogradskyella endarachnes",Winogradskyella,endarachnes
152573,,"CCUG 47091, KMM 3906, KCTC 12220, LMG 22491",1,1,"Winogradskyella epiphytica",Winogradskyella,epiphytica
133539,022-2-26,"KMM 6013, CIP 109976",1,1,"Winogradskyella exilis",Winogradskyella,exilis
167528,,"KMM 3944, LMG 22474, KCTC 12219",1,1,"Winogradskyella eximia",Winogradskyella,eximia
140712,SFD31,"KCTC 52348, JCM 31798",1,1,"Winogradskyella flava",Winogradskyella,flava
167323,HL857,"CECT 30056, CCUG 74323",1,1,"Winogradskyella forsetii",Winogradskyella,forsetii
158305,M1A16,"DSM 103138, CCM 8681, CIP 111091, LMG 29588",1,1,"Winogradskyella haliclonae",Winogradskyella,haliclonae
167435,Z963,"CCUG 74333, CECT 30064",1,1,"Winogradskyella helgolandensis",Winogradskyella,helgolandensis
130329,CP32,"DSM 25330, JCM 18454, KCTC 23835",1,1,"Winogradskyella jejuensis",Winogradskyella,jejuensis
133881,DPS-8,"KCTC 32110, CCUG 62215",1,1,"Winogradskyella litorisediminis",Winogradskyella,litorisediminis
166593,,"KMM 6491, KCTC 23972, LMG 26984",1,1,"Winogradskyella litoriviva",Winogradskyella,litoriviva
167322,HL116,"CECT 30054, CCUG 74326",1,1,"Winogradskyella ludwigii",Winogradskyella,ludwigii
173155,,"CIP 109944, CECT 7476",1,1,"Winogradskyella lutea",Winogradskyella,lutea
5663,A73,"DSM 22624, KCTC 23237",1,1,"Winogradskyella lutea",Winogradskyella,lutea
170808,"W HY3","NCCB 100833, DSM 111804",1,1,"Winogradskyella luteola",Winogradskyella,luteola
170195,F6397,"MCCC 1H00438, KCTC 82422",1,1,"Winogradskyella marina",Winogradskyella,marina
140799,,"KCTC 42189, CECT 8979, HME 9613",1,1,"Winogradskyella maritima",Winogradskyella,maritima
156503,T-Y1,"CCUG 62216, KCTC 23891",1,1,"Winogradskyella multivorans",Winogradskyella,multivorans
167383,ZXX205,"JCM 33665, MCCC 1K03851",1,1,"Winogradskyella ouciana",Winogradskyella,ouciana
133570,,"KCTC 22997, LMG 22568, KMM 6019",1,1,"Winogradskyella pacifica",Winogradskyella,pacifica
158804,AFPH31,"CCM 8816, CIP 111546",1,1,"Winogradskyella pocilloporae",Winogradskyella,pocilloporae
134141,UST030701-295,"NRRL B-41101, JCM 12885, CIP 108875, KCTC 62505",1,1,"Winogradskyella poriferorum",Winogradskyella,poriferorum
168576,Ch38,"KACC 19710, KMM 9725",1,1,"Winogradskyella profunda",Winogradskyella,profunda
133895,RS-3,"CIP 110154, NBRC 106169",1,1,"Winogradskyella psychrotolerans",Winogradskyella,psychrotolerans
133986,EM106,"KCTC 23858, NCAIMB 02481, NCAIM B 02481",1,1,"Winogradskyella pulchriflava",Winogradskyella,pulchriflava
133495,SCB36,"CECT 7392, CCUG 56098",1,1,"Winogradskyella rapida",Winogradskyella,rapida
167321,Z215,"CECT 30061, CCUG 74330",1,1,"Winogradskyella schleiferi",Winogradskyella,schleiferi
140167,S5-23-3,"DSM 28134, CGMCC 1.12601, LMG 28075",1,1,"Winogradskyella sediminis",Winogradskyella,sediminis
159730,M1309,"KCTC 52896, MCCC 1K03310",1,1,"Winogradskyella tangerina",Winogradskyella,tangerina
5662,"M-5Alg 9","DSM 15363, KCTC 12221, LMG 22492, KMM 3907",1,1,"Winogradskyella thalassocola",Winogradskyella,thalassocola
133721,,"KCTC 23626, LMG 26444, KMM 6390",1,1,"Winogradskyella ulvae",Winogradskyella,ulvae
156648,,"CCUG 63832, KCTC 32261",1,1,"Winogradskyella undariae",Winogradskyella,undariae
167347,HL4150,"CCUG 74332, CECT 30057",1,1,"Winogradskyella ursingii",Winogradskyella,ursingii
167319,HL634,"CECT 30055, CCUG 74322",1,1,"Winogradskyella vidalii",Winogradskyella,vidalii
168995,WD-2-2,"CECT 8445, KCTC 32579",1,1,"Winogradskyella wandonensis",Winogradskyella,wandonensis
167426,Z738,"CECT 30063, CCUG 74325",1,1,"Winogradskyella wichelsiae",Winogradskyella,wichelsiae
170637,"BAC 15a-03b","NCPPB 4696, LMG 32576",1,1,"Winslowiella arboricola",Winslowiella,arboricola
24017,Th78,"DSM 26285, JCM 18634, KCTC 32142",1,1,"Wocania ichthyoenteri",Wocania,ichthyoenteri
167271,IOP_32,"MCCC 1A14017, KCTC 62660",1,1,"Wocania indica",Wocania,indica
141145,XK5,"ATCC BAA-2615, CICC 10905",1,1,"Woeseia oceani",Woeseia,oceani
17623,S5,"DSM 18708, CCM 7401, CCUG 57199",1,1,"Wohlfahrtiimonas chitiniclastica",Wohlfahrtiimonas,chitiniclastica
130782,,"DSM 100568, JCM 18424, KACC 16839, KBL 006",1,1,"Wohlfahrtiimonas larvae",Wohlfahrtiimonas,larvae
158559,34C10-3-10,"CFCC 12747, KCTC 52796",1,1,"Wohlfahrtiimonas populi",Wohlfahrtiimonas,populi
6116,,"DSM 1740, ATCC 29543, JCM 31913, CCUG 13145, CCUG 12550, LMG 7466, CIP 103760, KCTC 5018, LMG 7608, NCTC 11488",1,1,"Wolinella succinogenes",Wolinella,succinogenes
6218,CM243,"DSM 17123, LMG 21817, VKM B-1512",1,1,"Woodsholea maritima",Woodsholea,maritima
132678,DY30321,"DSM 103478, KCTC 15549, MCCC 1A01532",1,1,"Wukongibacter baidiensis",Wukongibacter,baidiensis
17418,,"DSM 3770, ATCC 43847",1,1,"Xanthobacter agilis",Xanthobacter,agilis
17438,14A,"DSM 15009, ATCC BAA-299, VKM B-2254, CIP 108461",1,1,"Xanthobacter aminoxidans",Xanthobacter,aminoxidans
17420,7C,"DSM 432, ATCC 35674, JCM 1202, BCRC 12235, CIP 105431, IAM 12579, IAM 12636, LMG 7043, NBRC 102463, NCAIM B.01945, NCIMB 10809, NRRL B-14836, CCRC 12235",1,1,"Xanthobacter autotrophicus",Xanthobacter,autotrophicus
168419,YN2,"CGMCC 1.19031, JCM 34666",1,1,"Xanthobacter dioxanivorans",Xanthobacter,dioxanivorans
17428,301,"DSM 338, ATCC 35867, IFO 14759, NBRC 14759, NCIB 10071, JCM 1204, BCRC 12271, CCM 4469, CIP 105434, LMG 7045, NCAIM B.01946, NCIMB 10071, NRRL B-14838, VKM B-2106, CCRC 12271",1,1,"Xanthobacter flavus",Xanthobacter,flavus
167792,29k,"KCTC 72777, VKM B-3453",1,1,"Xanthobacter oligotrophicus",Xanthobacter,oligotrophicus
17436,TagT2C,"DSM 11105",1,1,"Xanthobacter tagetidis",Xanthobacter,tagetidis
17439,7d,"DSM 21355, ATCC BAA-298, KCTC 12306, VKM B-2253, CIP 108462",1,1,"Xanthobacter viscosus",Xanthobacter,viscosus
162306,,"JCM 18821, MTCC 11705",1,1,"Xanthomarina gelatinilytica",Xanthomarina,gelatinilytica
5589,A2,"DSM 22637, KCTC 22662",1,1,"Xanthomarina spongicola",Xanthomarina,spongicola
17578,ZA6,"DSM 3583, ATCC 33915, NCPPB 2969, PDDCC 196",1,1,"Xanthomonas albilineans",Xanthomonas,albilineans
168641,,"LMG 495, ICPB 10701, ATCC 11765, ICMP 15807",1,1,"Xanthomonas euvesicatoria",Xanthomonas,euvesicatoria
167612,,"ICPB 10483, ICMP 15808, LMG 9325, ATCC 49120",1,1,"Xanthomonas alfalfae subsp. citrumelonis",Xanthomonas,alfalfae
17602,S3,"DSM 18808, ATCC 49083, CFBP 2528, ICMP 35, LMG 747, NCPPB 411",1,1,"Xanthomonas arboricola",Xanthomonas,arboricola
17593,,"DSM 3585, ATCC 19312, ICPB XA 103, LMG 982, NCPPB 457, CFBP 4924",1,1,"Xanthomonas axonopodis",Xanthomonas,axonopodis
170010,FX4,"DSM 112530, CFBP 8703",1,1,"Xanthomonas bonasiae",Xanthomonas,bonasiae
17605,,"DSM 18804, CFBP 1976, ICMP 12545, LMG 947",1,1,"Xanthomonas bromi",Xanthomonas,bromi
17584,"P 25","DSM 3586, ATCC 33913, NCPPB 528, PDDCC 13, CCUG 47691, LMG 568, CECT 97, ICMP 13, CFBP 5251, JCM 13371, BCRC 12846, CFBP 2350, CFBP 5241, CIP 100069",1,1,"Xanthomonas campestris",Xanthomonas,campestris
17606,"VdM 147, ZD1","DSM 18958, ICMP 204, LMG 673, NCPPB 101",1,1,"Xanthomonas cassavae",Xanthomonas,cassavae
170009,"Gabriel 3213, 3213","ATCC 49118, LMG 9322, ICMP 15804, ICPB 10518",1,1,"Xanthomonas citri",Xanthomonas,citri
17621,XM13,"DSM 3849, ATCC 9924, ICMP 217, ICPB 10528, JCM 20468, LMG 785, IAM 12309, LMG 11726",1,1,"Xanthomonas citri subsp. malvacearum",Xanthomonas,citri
17607,,"DSM 18812, CFBP 4690, ICMP 9513, LMG 8678",1,1,"Xanthomonas codiaei",Xanthomonas,codiaei
17608,"E78, VdM","DSM 18957, ICMP 2299, LMG 690, NCPPB 2597",1,1,"Xanthomonas cucurbitae",Xanthomonas,cucurbitae
17599,A960701,"DSM 16794, CFBP 4188, CIP 106774",1,1,"Xanthomonas hortorum",Xanthomonas,hortorum
159562,,"DSM 110537, CFBP 7245, NCPPB 4446, ICMP 12167",1,1,"Xanthomonas dyei",Xanthomonas,dyei
