ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,Antibiotic sensitivity,Metabolite (antibiotic)
,,,,,,,,1,cephradine
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
159704,TFZ,"MCCC 1K03339, KCTC 52967",1,1,Roseovarius nitratireducens,Roseovarius,nitratireducens,1,amoxicillin
,,,,,,,,1,ampicillin
,,,,,,,,1,ceftazidime
,,,,,,,,1,cephalexin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,norfloxacin
158737,D15,"CECT 9424, LMG 30322",1,1,Roseovarius ramblicola,Roseovarius,ramblicola,1,amoxicillin
,,,,,,,,1,ampicillin
,,,,,,,,1,azithromycin
,,,,,,,,1,aztreonam
,,,,,,,,1,bacitracin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefalotin
,,,,,,,,1,cefotaxime
,,,,,,,,1,cefuroxime
,,,,,,,,1,chloramphenicol
158669,N53,"MCCC 1H00200, KCTC 52886",1,1,Roseovarius salinarum,Roseovarius,salinarum,1,acetylspiramycin
,,,,,,,,1,ampicillin
,,,,,,,,1,cefotaxime sodium
,,,,,,,,1,ceftriaxone
,,,,,,,,1,chloramphenicol
,,,,,,,,1,clarithromycin
,,,,,,,,1,clindamycin
,,,,,,,,1,erythromycin
,,,,,,,,1,ofloxacin
,,,,,,,,1,penicillin g
167665,HN-E21,"MCCC 1K03333, LMG 30456",1,1,Roseovarius spongiae,Roseovarius,spongiae,1,ampicillin
7782,J18,"DSM 15839, AS 4.1721, CCUG 47294, JCM 11375, KCTC 3798, CGMCC 4.1721, CIP 108018, IFM 10891",1,1,Rothia amarae,Rothia,amarae,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7781,"B905/96, SVA B 905/96, B 905","DSM 15694, CCUG 35957, JCM 10909, CIP 106912, IFM 108899",1,1,Rothia nasimurium,Rothia,nasimurium,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7783,L-143,"DSM 22277, BCRC 17588, LMG 23708, CCUG 55855, JCM 15158",1,1,Rothia terrae,Rothia,terrae,1,novobiocin
159705,SAORIC-165,"NBRC 110691, KCTC 52460",1,1,Rubritalea profundi,Rubritalea,profundi,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,rifampicin
,,,,,,,,1,tetracycline
140498,SAORIC-476,"NBRC 110607, KACC 18401",1,1,Rubrivirga profundi,Rubrivirga,profundi,1,ampicillin
,,,,,,,,1,rifampicin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
167641,ICH-3,"BCRC 81155, KCTC 62866, LMG 30930",1,1,Rubrivivax albus,Rubrivivax,albus,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
17933,,"DSM 1709, ATCC 17011, NCIB 8290, JCM 21318, ATCC 11169, CCTM 1912, CCUG 15841, CCUG 21977, CCUG 21990, CIP 107072, IAM 14808, IFO 16663, LMG 4311, LMG 4438, NBRC 16663, NCIMB 8290",1,1,Rubrivivax gelatinosus,Rubrivivax,gelatinosus,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
166319,HX-22-17,"KCTC 72656, CCTCC AB 2019347",1,1,Rudanella paleaurantiibacter,Rudanella,paleaurantiibacter,1,chloramphenicol
,,,,,,,,1,norfloxacin
,,,,,,,,1,rifampicin
159879,J95,"MCCC 1K03284, DSM 104293",1,1,Albibacillus kandeliae,Albibacillus,kandeliae,1,Amikacin
,,,,,,,,1,ampicillin
,,,,,,,,1,cephalexin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,norfloxacin
,,,,,,,,1,penicillin g
158547,ZGT118,"JCM 19519, ACCC 19862",1,1,Ruegeria marisrubri,Ruegeria,marisrubri,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,kanamycin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
158548,ZGT108,"JCM 19518, ACCC 19861",1,1,Ruegeria profundi,Ruegeria,profundi,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,kanamycin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
166441,H-1,"CGMCC 1.16289, NBRC 113030",1,1,Rufibacter sediminis,Rufibacter,sediminis,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
166297,YX9,"KCTC 62875, CCTCC AB 2018214",1,1,Runella aurantiaca,Runella,aurantiaca,1,ampicillin
,,,,,,,,1,cefazolin
,,,,,,,,1,cephalexin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,midecamycin
,,,,,,,,1,norfloxacin
,,,,,,,,1,penicillin g
,,,,,,,,1,rifampicin
,,,,,,,,1,tetracycline
133369,HMF3829,"KCTC 42850, CECT 8978",1,1,Runella palustris,Runella,palustris,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,penicillin
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
132588,585-1,"DSM 100348, VKM B-2901",1,1,Ruthenibacterium lactatiformans,Ruthenibacterium,lactatiformans,1,amoxicillin
,,,,,,,,1,vancomycin
158549,HMF6543,"KCTC 52401, NBRC 112674, HME 6543",1,1,Wocania arenilitoris,Wocania,arenilitoris,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,penicillin g
,,,,,,,,1,rifampicin
,,,,,,,,1,vancomycin
170898,ATSA2,"KCTC 43072, CCTCC AB 2019223",1,1,Saccharibacillus brassicae,Saccharibacillus,brassicae,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,nitrofurantoin
,,,,,,,,1,penicillin g
,,,,,,,,1,tetracycline
140934,WLJ055,"CGMCC 1.15276, KCTC 33693",1,1,Saccharibacillus deserti,Saccharibacillus,deserti,1,amoxicillin
,,,,,,,,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cephradine
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
133208,H6,"CCTCC AB 2016001, JCM 31172",1,1,Saccharibacillus qingshengii,Saccharibacillus,qingshengii,1,amoxicillin
,,,,,,,,1,cefazolin
,,,,,,,,1,ceftazidime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
,,,,,,,,1,rifampicin
,,,,,,,,1,vancomycin
158550,S265,"TBRC 7235, NBRC 112945",1,1,Saccharomonospora colocasiae,Saccharomonospora,colocasiae,1,apramycin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,tetracycline
,,,,,,,,1,thiostrepton
13432,8,"DSM 44411, JCM 11761, NRRL B-24125, BCRC 16373, CIP 107429, CPCC 203285",1,1,Saccharomonospora halophila,Saccharomonospora,halophila,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
167100,LZ-5,"KCTC 62460, CCTCC AB 2017232",1,1,Saccharospirillum alexandrii,Saccharospirillum,alexandrii,1,ampicillin
,,,,,,,,1,aztreonam
,,,,,,,,1,cefazolin
,,,,,,,,1,cefepime
,,,,,,,,1,cefoperazone
,,,,,,,,1,cefotaxime
,,,,,,,,1,ceftazidime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,cefuroxime
,,,,,,,,1,clarithromycin
159727,HK-33,"KCTC 62178, MCCC 1K03440",1,1,Saccharospirillum mangrovi,Saccharospirillum,mangrovi,1,Amikacin
,,,,,,,,1,amoxicillin
,,,,,,,,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefazolin
,,,,,,,,1,cefoxitin
,,,,,,,,1,cephalexin
,,,,,,,,1,cephradine
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
13789,"E 37, E-37","DSM 11524, ATCC 700073, CIP 105237, CIP 105724",1,1,Sagittula stellata,Sagittula,stellata,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
,,,,,,,,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
159784,K5023,"KCTC 52477, MCCC 1H00173",1,1,Salegentibacter sediminis,Salegentibacter,sediminis,1,ampicillin
,,,,,,,,1,cefotaxime sodium
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,lincomycin
,,,,,,,,1,norfloxacin
,,,,,,,,1,penicillin
,,,,,,,,1,rifampicin
,,,,,,,,1,spiramycin II
140592,JZ3C34,"KCTC 52047, MCCC 1K02288",1,1,Salibacter halophilus,Salibacter,halophilus,1,acetylspiramycin
,,,,,,,,1,cefotaxime sodium
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,lincomycin
,,,,,,,,1,penicillin
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
140648,MC-74,"JCM 19597, KCTC 4262",1,1,Salinarchaeum chitinilyticum,Salinarchaeum,chitinilyticum,1,(-)-anisomycin
,,,,,,,,1,aphidicolin
,,,,,,,,1,bacitracin
,,,,,,,,1,erythromycin
,,,,,,,,1,neomycin
,,,,,,,,1,novobiocin
,,,,,,,,1,rifampicin
1830,SL014B-41A4,"DSM 22962, CGMCC 1.9161",1,1,Salinarimonas ramus,Salinarimonas,ramus,1,amoxicillin
,,,,,,,,1,cefotaxime
,,,,,,,,1,ceftazidime
,,,,,,,,1,erythromycin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,novobiocin
,,,,,,,,1,ofloxacin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
1829,,"DSM 21201, CCTCC AA 208038, KCTC 22346, YIM YD3",1,1,Salinarimonas rosea,Salinarimonas,rosea,1,amikacin
,,,,,,,,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,erythromycin
,,,,,,,,1,norfloxacin
,,,,,,,,1,penicillin g
168453,WDS2A16A,"KCTC 52225, MCCC 1H00139",1,1,Salinibius halmophilus,Salinibius,halmophilus,1,acetylspiramycin
,,,,,,,,1,ampicillin
,,,,,,,,1,cefotaxime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,chloramphenicol
,,,,,,,,1,clindamycin
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
140936,MSSRFH1,"KCTC 32998, NBRC 110222",1,1,Salinicola rhizosphaerae,Salinicola,rhizosphaerae,1,cefotaxime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,norfloxacin
,,,,,,,,1,polymyxin b
140612,F01,"KCTC 42855, CCTCC AB 2015304",1,1,Salinicola tamaricis,Salinicola,tamaricis,1,ampicillin
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,neomycin sulfate
,,,,,,,,1,rifampicin
140643,YJ-50-S2,"JCM 30033, CGMCC 1.12572",1,1,Salinigranum salinum,Salinigranum,salinum,1,bacitracin
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,nitrofurantoin
,,,,,,,,1,norfloxacin
,,,,,,,,1,novobiocin
140792,X7,"KCTC 42585, MCCC 1H00115",1,1,Salinimicrobium flavum,Salinimicrobium,flavum,1,acetylspiramycin
,,,,,,,,1,ampicillin
,,,,,,,,1,clindamycin
,,,,,,,,1,erythromycin
,,,,,,,,1,lincomycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,penicillin
,,,,,,,,1,rifampicin
158814,ZS-35-S2,"CGMCC 1.12551, JCM 30036",1,1,Salinirubellus salinus,Salinirubellus,salinus,1,(-)-anisomycin
,,,,,,,,1,bacitracin
,,,,,,,,1,nitrofurantoin
,,,,,,,,1,novobiocin
,,,,,,,,1,nystatin
17242,DV,"DSM 8285, CAIM 735, JCM 15096, CIP 106635, LMG 23654, NCIMB 13669",1,1,Salinivibrio costicola subsp. vallismortis,Salinivibrio,costicola,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
140600,YCWB25,"MCCC 1K00272, LMG 25394",1,1,Salinovum rubellum,Salinovum,rubellum,1,ceftriaxone
,,,,,,,,1,cephalexin
,,,,,,,,1,cephradine
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,doxycycline
,,,,,,,,1,gentamicin
,,,,,,,,1,neomycin
,,,,,,,,1,norfloxacin
,,,,,,,,1,penicillin
140829,S9,"KCTC 33633, LMG 28644",1,1,Salipaludibacillus aurantiacus,Salipaludibacillus,aurantiacus,1,ampicillin
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,penicillin
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
159861,GASy1,"IBRC M 10902, LMG 28385",1,1,Salipaludibacillus halalkaliphilus,Salipaludibacillus,halalkaliphilus,1,ampicillin
,,,,,,,,1,bacitracin
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,neomycin
,,,,,,,,1,nitrofurantoin
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
141051,,"KCTC 4228T, CGMCC 1.15824, DSM 101065, KCTC 4228, YIM 93745, JCM 17436",1,1,Saliphagus infecundisoli,Saliphagus,infecundisoli,1,(-)-anisomycin
,,,,,,,,1,bacitracin
,,,,,,,,1,novobiocin
13790,A3,"DSM 16094, CECT 5855, LMG 22090, CIP 108570",1,1,Salipiger mucosus,Salipiger,mucosus,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
5127,,"DSM 9386, ATCC 13314, CIP 8230, NCTC 8297, CCUG 6322, JCM 1654, BCRC 10742, CIP 82.30, KCTC 12398, LMG 10757",1,1,Salmonella enterica subsp. arizonae,Salmonella,enterica,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
5123,264-66,"DSM 9221, ATCC 43974, CIP 82.32, NCTC 10401, CCUG 30041, JCM 1655, ATCC 29834, BCRC 15578, KCTC 12399, NCTC 12418",1,1,Salmonella enterica subsp. houtenae,Salmonella,enterica,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
5124,72,"CCUG 30039, DSM 9220, ATCC 43972, CIP 82.29, NCTC 5773, JCM 1653, ATCC 6959, BCRC 15450, CECT 4000, NCTC 2206",1,1,Salmonella enterica subsp. salamae,Salmonella,enterica,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
158551,LSN-49,"BCRC 81005, LMG 29726, KCTC 52439",1,1,Salsuginimonas clara,Salsuginimonas,clara,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,sulfamethoxazole
166298,FSY-15,"BCRC 81011, LMG 29732, KCTC 52445",1,1,Sandaracinomonas limnophila,Sandaracinomonas,limnophila,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,sulfamethoxazole
133099,ISLP-3,"DSM 100501, ATCC TSD-17, JCM 30887",1,1,Sanguibacter gelidistatuariae,Sanguibacter,gelidistatuariae,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,rifampicin
,,,,,,,,1,tetracycline
14038,ST-74,"DSM 10542, ATCC 51767, CECT 4540, NCFB 3025, CCUG 36690, JCM 11429, CGMCC 1.3608, CIP 106323, IFO 16158, NBRC 16158, NCIMB 703025",1,1,Sanguibacter keddieii,Sanguibacter,keddieii,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
14039,ST-26,"DSM 10543, NCFB 3023, CCUG 36691, JCM 11430, ATCC 51766, CECT 4539, CGMCC 1.3609, CIP 106322, IFO 16159, NBRC 16159, NCIMB 703023",1,1,Sanguibacter suarezii,Sanguibacter,suarezii,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
158825,"TSD-72, RKSG058",LMG 29871,1,1,Sansalvadorimonas verongulae,Sansalvadorimonas,verongulae,1,ampicillin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin g
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
140375,,"DSM 29762, CIP 110873, MOLA 117",1,1,Saonia flava,Saonia,flava,1,ampicillin
,,,,,,,,1,cefotaxime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,kanamycin
,,,,,,,,1,rifampicin
,,,,,,,,1,vancomycin
170,BM 1192/5,"DSM 10695, ATCC 51367, CIP 103923, NCFB 2983, CCUG 35604, CCUG 35715",1,1,Schaalia hyovaginalis,Schaalia,hyovaginalis,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
161,,"CCUG 21024, LMG 16161, DSM 20733, ATCC 35568, CIP 103148, VPI 8617, PIP 2477B",1,1,Schaalia meyeri,Schaalia,meyeri,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
,,,,,,,,1,chloramphenicol
,,,,,,,,1,clindamycin
,,,,,,,,1,erythromycin
,,,,,,,,1,penicillin g
,,,,,,,,1,tetracycline
185,R10176,"DSM 15804, CCUG 46091, CIP 107423",1,1,Schaalia vaccimaxillae,Schaalia,vaccimaxillae,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
23375,K481-B101,"DSM 7029, ATCC 53080, NBRC 100090",1,1,Caldimonas brevitalea,Caldimonas,brevitalea,1,apramycin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,hygromycin
,,,,,,,,1,kanamycin
,,,,,,,,1,streptomycin
133194,AA5,"KACC 18509, JCM 31013",1,1,Sediminibacterium aquarii,Sediminibacterium,aquarii,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,novobiocin
158552,SYL130,"KCTC 52860, CCTCC AB 2017082",1,1,Sediminibacterium roseum,Sediminibacterium,roseum,1,amikacin
,,,,,,,,1,cefoperazone
,,,,,,,,1,ceftriaxone
,,,,,,,,1,cefuroxime
,,,,,,,,1,cephalexin
,,,,,,,,1,cephradine
,,,,,,,,1,minocycline
,,,,,,,,1,neomycin
,,,,,,,,1,tetracycline
140808,NF48,"MCCC 1K01157, KCTC 42650",1,1,Seohaeicola zhoushanensis,Seohaeicola,zhoushanensis,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
,,,,,,,,1,rifampicin
166320,W255,"MCCC 1H00377, KCTC 72085",1,1,Seonamhaeicola sediminis,Seonamhaeicola,sediminis,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefotaxime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,chloramphenicol
,,,,,,,,1,clarithromycin
,,,,,,,,1,clindamycin
,,,,,,,,1,erythromycin
,,,,,,,,1,lincomycin
,,,,,,,,1,norfloxacin
164370,GP-T3-3,"JCM 32825, KACC 19850, KCCM 43309, KCTC 49173",1,1,Serinicoccus sediminis,Serinicoccus,sediminis,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,novobiocin
,,,,,,,,1,rifampicin
,,,,,,,,1,spectinomycin
,,,,,,,,1,streptomycin
5150,1073,"DSM 4582, ATCC 33077, CDC 1979-77, CIP 79.01, ICPB 3995, NCTC 11214, CCUG 14508, CECT 867, JCM 1243, BCRC 12223, CCM 3388, CIP 79.1, IAM 13542, NBRC 102598",1,1,Serratia odorifera,Serratia,odorifera,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
5158,4364,"CCUG 14187, CIP 8195, DSM 4597, ATCC 33765, CIP 81.95, LMG 7887, NCTC 11544, CIP 103237",1,1,Serratia quinivorans,Serratia,quinivorans,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
14064,,"DSM 9439, CECT 323, IAM 1477, LMG 2250, NCTC 10735, CCUG 39356, JCM 16449, CIP 105850, AJ 2258",1,1,Shewanella baltica,Shewanella,baltica,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
141062,RZB5-4,"JCM 30804, KCTC 42663, MCCC 1K00697",1,1,Shewanella gelidii,Shewanella,gelidii,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefoperazone
,,,,,,,,1,ceftazidime
,,,,,,,,1,cephalexin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,co-trimoxazole
,,,,,,,,1,erythromycin
,,,,,,,,1,midecamycin
133273,KX27,"KCTC 42807, CGMCC 1.15339",1,1,Shewanella inventionis,Shewanella,inventionis,1,amikacin
,,,,,,,,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefalotin
,,,,,,,,1,cefoperazone
,,,,,,,,1,ceftazidime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,cefuroxime
,,,,,,,,1,cephradine
,,,,,,,,1,chloramphenicol
164505,D4-2,"JCM 33294, KCTC 72040",1,1,Shewanella maritima,Shewanella,maritima,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,penicillin g
,,,,,,,,1,rifampicin
170937,SHSM-M6,"KACC 19901, NBRC 113646",1,1,Shewanella salipaludis,Shewanella,salipaludis,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
14063,MS32,"DSM 12036, CIP 105547, ATCC 51908",1,1,Shewanella woodyi,Shewanella,woodyi,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
132403,,"DSM 100673, JCM 30900, JAMH 043",1,1,Shimia abyssi,Shimia,abyssi,1,ampicillin
,,,,,,,,1,cefotaxime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
133167,C3,"KEMB 2255-446, JCM 31239",1,1,Shinella curvata,Shinella,curvata,1,ampicillin
,,,,,,,,1,nalidixic acid
140724,M23,"KCTC 52219, JCM 31889",1,1,Silanimonas algicola,Silanimonas,algicola,1,ampicillin
,,,,,,,,1,rifampicin
,,,,,,,,1,vancomycin
133213,KC90B,"DSM 103371, RCC 4681",1,1,Silicimonas algicola,Silicimonas,algicola,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
17906,SA1,"DSM 21679, BCRC 17597, JCM 13881",1,1,Simiduia agarivorans,Simiduia,agarivorans,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,nalidixic acid
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,tetracycline
11943,MOB10,"DSM 18658, ATCC BAA-1392, VKM B-2454",1,1,Singulisphaera acidiphila,Singulisphaera,acidiphila,1,gentamicin
,,,,,,,,1,neomycin
133168,M1,"KEMB 2255-458, JCM 31276",1,1,Skermanella rosea,Skermanella,rosea,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,nalidixic acid
133315,Bsw-2b,"IBRC-M10915, LMG 28547",1,1,Soortia roseihalophila,Soortia,roseihalophila,1,amikacin
,,,,,,,,1,bacitracin
,,,,,,,,1,cefoxitin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,polymyxin b
,,,,,,,,1,rifampicin
,,,,,,,,1,tetracycline
12131,So ce176,"DSM 53252, NCCB 100639, Soce 176",1,1,Sorangium ambruticinum,Sorangium,ambruticinum,1,bacitracin
,,,,,,,,1,cephalosporin
,,,,,,,,1,fusidate
,,,,,,,,1,spectinomycin
,,,,,,,,1,thiostrepton
159847,,"DSM 105768, NCCB 100643, Soce 1078",1,1,Sorangium arenae,Sorangium,arenae,1,ampicillin
,,,,,,,,1,cephalosporin
,,,,,,,,1,fusidate
,,,,,,,,1,oxytetracycline
,,,,,,,,1,spectinomycin
,,,,,,,,1,thiostrepton
12217,So ce321,"DSM 53339, NCCB 100640, Soce 321",1,1,Sorangium bulgaricum,Sorangium,bulgaricum,1,cephalosporin
,,,,,,,,1,fusidate
,,,,,,,,1,hygromycin
,,,,,,,,1,oxytetracycline
,,,,,,,,1,spectinomycin
,,,,,,,,1,thiostrepton
159848,,"DSM 105767, NCCB 100641, Soce 362",1,1,Sorangium dawidii,Sorangium,dawidii,1,ampicillin
,,,,,,,,1,cephalosporin
,,,,,,,,1,fusidate
,,,,,,,,1,hygromycin
,,,,,,,,1,oxytetracycline
,,,,,,,,1,spectinomycin
159800,ERS2489001,"DSM 105741, NCCB 100642, Soce 375",1,1,Sorangium kenyense,Sorangium,kenyense,1,hygromycin
,,,,,,,,1,oxytetracycline
,,,,,,,,1,spectinomycin
159801,ERS2501484,"DSM 105742, NCCB 100638, Soce GT47",1,1,Sorangium orientale,Sorangium,orientale,1,ampicillin
,,,,,,,,1,cephalexin
,,,,,,,,1,hygromycin
159802,ERS2489003,"DSM 105769, NCCB 100644, Soce 1828",1,1,Sorangium reichenbachii,Sorangium,reichenbachii,1,cephalexin
