ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,Cell width
158596,KNDSS-Mac4,"KCTC 52820, VTCC B-910017",1,1,Thauera propionica,Thauera,propionica,0.6-0.8
18043,KW1,"DSM 17372, JCM 13210",1,1,Thermaerobacter litoralis,Thermaerobacter,litoralis,0.3-0.8
18040,7p75a,"DSM 12885, JCM 10246, ATCC 700841",1,1,Thermaerobacter marianensis,Thermaerobacter,marianensis,0.3-0.6
132359,"IA 106, IA106","DSM 26576, JCM 18718",1,1,Thermanaeromonas burensis,Thermanaeromonas,burensis,0.5
160363,LA,"DSM 106522, JCM 31826",1,1,Thermaurantimonas aggregans,Thermaurantimonas,aggregans,0.3-0.5
11787,2204,"DSM 17129, JCM 13258, VKM B-2283",1,1,Thermincola carboxydiphila,Thermincola,carboxydiphila,0.5
132526,wk12,"DSM 101799, NBRC 111508",1,1,Thermithiobacillus plumbiphilus,Thermithiobacillus,plumbiphilus,0.5-1.0
23330,DTU01,"DSM 25963, CECT 8142, KCTC 4529, VKM B-2752",1,1,Thermoanaerobacter pentosaceus,Thermoanaerobacter,pentosaceus,0.5
16846,JW/SL-NZ 826,"DSM 17917, ATCC 700320",1,1,Thermoanaerobacter sulfurigignens,Thermoanaerobacter,sulfurigignens,0.65
16847,JW/IW-010,"DSM 18761, ATCC BAA-1464",1,1,Thermoanaerobacter uzonensis,Thermoanaerobacter,uzonensis,0.5
18062,761-119,"DSM 16487, VKM B-2363",1,1,Thermoanaerobacterium aciditolerans,Thermoanaerobacterium,aciditolerans,0.4
18051,LX-11,DSM 7097,1,1,Thermoanaerobacterium xylanolyticum,Thermoanaerobacterium,xylanolyticum,0.8-1
11666,KWC4,"DSM 18247, JCM 13945",1,1,Thermobacillus composti,Thermobacillus,composti,0.6
2854,,"DSM 19027, NBRC 102590, EBR 596",1,1,Thermoclostridium caenicola,Thermoclostridium,caenicola,0.5
133646,Bio-pl-0405IT2,"CSUR P577, JCM 16307, BCC 3069",1,1,Thermococcus prieurii,Thermococcus,prieurii,1.15
525,CR11,"DSM 19557, ATCC BAA-1533",1,1,Thermocrinis minervae,Thermocrinis,minervae,0.5-0.6
16890,"AT1325, T1","DSM 21156, JCM 15391",1,1,Thermodesulfatator atlanticus,Thermodesulfatator,atlanticus,0.52
132647,S606,"DSM 101864, MCCC 1A01871",1,1,Thermodesulfatator autotrophicus,Thermodesulfatator,autotrophicus,0.5-0.7
16889,CIR 29812,"DSM 15286, JCM 11887",1,1,Thermodesulfatator indicus,Thermodesulfatator,indicus,0.4-0.5
133068,SF97,"DSM 102936, VKM B-2961",1,1,Thermodesulfitimonas autotrophica,Thermodesulfitimonas,autotrophica,0.5-0.6
140262,3127-1,"DSM 102892, VKM B-3043",1,1,Thermodesulfobium acidiphilum,Thermodesulfobium,acidiphilum,0.5
10540,TGE-P1,"DSM 17283, JCM 13213",1,1,Thermodesulfovibrio aggregans,Thermodesulfovibrio,aggregans,0.3-0.4
10541,TDV,"DSM 17215, JCM 13216",1,1,Thermodesulfovibrio thiophilus,Thermodesulfovibrio,thiophilus,0.3-0.4
140665,JAD2,"JCM 19131, CCTCC AB 2014030",1,1,Thermoflexus hugenholtzii,Thermoflexus,hugenholtzii,0.3
140666,"ONI-1, ON1-1","KCTC 19768, JCM 16817, NBRC 111776",1,1,Thermogemmatispora onikobensis,Thermogemmatispora,onikobensis,0.5-1.5
23770,E265,"DSM 24979, NCIMB 14850",1,1,Thermolongibacillus altinsuensis,Thermolongibacillus,altinsuensis,0.7-1.1
23771,E173a,"DSM 24978, NCIMB 14849",1,1,Thermolongibacillus kozakliensis,Thermolongibacillus,kozakliensis,0.6-1
166252,SY21,"KCTC 62191, NBRC 113114",1,1,Thermomonas aquatica,Thermomonas,aquatica,0.6-0.7
134173,Ko06,"KCTC 12540, NBRC 101155",1,1,Thermomonas koreensis,Thermomonas,koreensis,0.7
17817,HS1,"DSM 19012, CGMCCC 1.5071",1,1,Thermophagus xiamenensis,Thermophagus,xiamenensis,0.25
17167,Nor1,"DSM 14886, VKM B-2281",1,1,Thermosinus carboxydivorans,Thermosinus,carboxydivorans,0.5
17057,DV1140,"DSM 15807, CIP 108053",1,1,Thermosipho atlanticus,Thermosipho,atlanticus,0.4
133585,SK20-1,"JCM 16142, ATCC BAA-1881, NBRC 105916",1,1,Thermosporothrix hazakensis,Thermosporothrix,hazakensis,0.7-1
18094,ABI70S6,"DSM 17441, JCM 13301, NBRC 103674",1,1,Thermosulfidibacter takaii,Thermosulfidibacter,takaii,0.6
16897,S95,"DSM 24515, VKM B-2683",1,1,Thermosulfurimonas dismutans,Thermosulfurimonas,dismutans,0.55
133732,L-60,"CGMCC 1.5161, JCM 17260",1,1,Thermosyntropha tengcongensis,Thermosyntropha,tengcongensis,0.3-0.4
133444,B2-1,"KCTC 5625, JCM 15105, DSM 21119",1,1,Thermotalea metallivorans,Thermotalea,metallivorans,0.65
17068,RKU-1,"DSM 13995, JCM 10881, ATCC BAA-488",1,1,Thermotoga petrophila,Thermotoga,petrophila,0.7-1
17646,HB-1,"DSM 15698, JCM 12110",1,1,Thermovibrio ammonificans,Thermovibrio,ammonificans,0.6
17776,Cas60314,"DSM 17291, ATCC BAA-1197",1,1,Thermovirga lienii,Thermovirga,lienii,0.4-0.8
133484,TH92,"CGMCC 1.6992, JCM 15153",1,1,Thermus arciformis,Thermus,arciformis,0.6
140694,,"NBRC 112415, CCTCC AB 2016305, YIM 73026",1,1,Thermus caldifontis,Thermus,caldifontis,0.4-0.5
16733,K-39,"DSM 21686, JCM 19902, NCAIM B 02340",1,1,Thermus composti,Thermus,composti,0.6
16732,,"DSM 21543, JCM 19901, PRI 3838, ATCC BAA-1677",1,1,Thermus islandicus,Thermus,islandicus,0.3
168303,,"CFH 72773, KCTC 43129, CCTCC AB 2018244",1,1,Thermus thermamylovorans,Thermus,thermamylovorans,0.2-0.3
133741,HL-EbGr7,"NCCB 100376, UNIQUEM U246",1,1,Thioalkalivibrio sulfidiphilus,Thioalkalivibrio,sulfidiphilus,0.4
6151,D24TN,"DSM 19892, JCM 15047",1,1,Thiobacillus thiophilus,Thiobacillus,thiophilus,0.5-0.8
130630,DLFJ1-1,"DSM 29618, CGMCC 1.12325, LMG 27290, MCCC 1A03957",1,1,Thioclava dalianensis,Thioclava,dalianensis,0.75
140534,25B10_4,"MCCC 1A07302, LMG 29614",1,1,Thioclava nitratireducens,Thioclava,nitratireducens,0.6-0.7
6097,BDA453,"DSM 19618, NBRC 103218",1,1,Thiofaba tepidiphila,Thiofaba,tepidiphila,0.4
17911,HRh1,"DSM 21152, UNIQEM U249",1,1,Thiohalobacter thiocyanaticus,Thiohalobacter,thiocyanaticus,0.4
2468,JA142,"DSM 19078, JCM 14780",1,1,Thiohalocapsa marina,Thiohalocapsa,marina,1.5-2.0
17895,,"DSM 15841, UNIQEM U222, HLD 2",1,1,Thiohalomonas denitrificans,Thiohalomonas,denitrificans,0.45
17896,,"DSM 16925, UNIQEM U248, HRhD 3sp",1,1,Thiohalomonas nitratireducens,Thiohalomonas,nitratireducens,0.5
17897,HL19,"DSM 15699, UNIQEM U223",1,1,Thiohalorhabdus denitrificans,Thiohalorhabdus,denitrificans,0.3-0.4
4298,,"DSM 17116, UNIQEM U372, ALgr 6sp",1,1,Thiohalospira alkaliphila,Thiohalospira,alkaliphila,0.4-0.5
4300,HL 3,"DSM 15071, UNIQEM U219",1,1,Thiohalospira halophila,Thiohalospira,halophila,0.4-0.5
166194,HaS4,"NBRC 112315, BCRC 81110",1,1,Thiomicrorhabdus aquaedulcis,Thiomicrorhabdus,aquaedulcis,0.7-0.9
11931,SVAL-E,"DSM 13458, ATCC 700955",1,1,Thiomicrorhabdus arctica,Thiomicrorhabdus,arctica,0.5-0.6
,,,,,,,,0.55
11925,"Ch-1, Chile-1","DSM 12352, ATCC 700858",1,1,Thiomicrorhabdus chilensis,Thiomicrorhabdus,chilensis,0.3-0.5
11924,JB-A2,"DSM 12351, ATCC 700878",1,1,Thiomicrorhabdus frisia,Thiomicrorhabdus,frisia,0.3-0.5
132628,,"DSM 100274, JCM 30760, MAS 2",1,1,Thiomicrorhabdus hydrogeniphila,Thiomicrorhabdus,hydrogeniphila,0.3-0.5
167789,13-15A,"KCTC 15750, MCCC 1A13986",1,1,Thiomicrorhabdus indica,Thiomicrorhabdus,indica,0.4-0.7
11932,SVAL-D,"DSM 13453, ATCC 700954",1,1,Thiomicrorhabdus psychrophila,Thiomicrorhabdus,psychrophila,0.5-0.6
,,,,,,,,0.55
11910,AL3,"DSM 13739, CBS 100465",1,1,Thiomicrospira aerophila,Thiomicrospira,aerophila,0.4-0.5
11912,,"DSM 14477, JCM 11371, ALM 1",1,1,Thiomicrospira cyclica,Thiomicrospira,cyclica,0.3-0.4
11913,ASL8-2,"DSM 17327, UNIQEM U242",1,1,Thiomicrospira microaerophila,Thiomicrospira,microaerophila,1.0-2.0
11911,AL7,"DSM 13740, NCCB 100000",1,1,Thioalkalimicrobium sibiricum,Thioalkalimicrobium,sibiricum,0.4-0.5
17950,S10,"DSM 18181, JCM 14806",1,1,Thiomonas bhubaneswarensis,Thiomonas,bhubaneswarensis,0.43
17952,6C,"DSM 21436, JCM 16107",1,1,Thiomonas islandica,Thiomonas,islandica,0.4
2494,JA304,"DSM 19863, JCM 14889",1,1,Thiophaeococcus mangrovi,Thiophaeococcus,mangrovi,2-2.5
10425,BKB 25Ts-Y,"DSM 16661, JCM 12457",1,1,Thioreductor micantisoli,Thioreductor,micantisoli,0.5
2474,JA 130,"DSM 18858, ATCC BAA-1353, JCM 14150",1,1,Thiorhodococcus kakinadensis,Thiorhodococcus,kakinadensis,0.4
2472,WS,"DSM 18266, ATCC BAA-1228, VKM B-2393",1,1,Thiorhodococcus mannitoliphagus,Thiorhodococcus,mannitoliphagus,1.85
14339,P,"DSM 19205, VKM B-2514",1,1,Thiospirochaeta perfilievii,Thiospirochaeta,perfilievii,0.3
17083,G1,DSM 21228,1,1,Thiothrix caldifontis,Thiothrix,caldifontis,1.55
17084,BL,"DSM 21227, VKM B-2521",1,1,Thiothrix lacustris,Thiothrix,lacustris,1.6
134113,SO07,"JCM 12417, ATCC BAA-1033",1,1,Thiovirga sulfuroxydans,Thiovirga,sulfuroxydans,0.65
140939,Z8,"CGMCC 1.12944, JCM 30358",1,1,Tianweitania sediminis,Tianweitania,sediminis,0.4-0.5
140280,,"DSM 101684, KCTC 42873, YIM 73013",1,1,Tibeticola sediminis,Tibeticola,sediminis,0.38-0.46
170933,KL16,CBFS A-116-1,1,1,Tildeniella alaskaensis,Tildeniella,alaskaensis,1.1-1.6
14025,,"DSM 21585, JCM 15529, KCTC 22406, USBA 355",1,1,Tistlia consotensis,Tistlia,consotensis,0.65
294,TA4,DSM 9187,1,1,Tolumonas auensis,Tolumonas,auensis,0.9-1.2
295,,"DSM 22975, ATCC BAA-1908, OCF 7",1,1,Tolumonas osonensis,Tolumonas,osonensis,0.9
13840,A34,"DSM 19547, JCM 14836",1,1,Tranquillimonas alkanivorans,Tranquillimonas,alkanivorans,0.2-0.5
134106,"ACCAA-909, 7CPL208","CIP 108244, JCM 12341",1,1,Treponema berlinense,Treponema,berlinense,0.3
14324,H1,"DSM 7334, ATCC 51460",1,1,Gracilinema caldarium,Gracilinema,caldarium,0.2-0.3
134223,SPIT 5,"DSM 18056, JCM 13955",1,1,Treponema isoptericolens,Treponema,isoptericolens,0.45
14349,T3552B,"DSM 18691, NCTC 13403",1,1,Treponema pedis,Treponema,pedis,0.25
134107,14V28,"ATCC BAA-908, CIP 108245, JCM 12342",1,1,Treponema porcinum,Treponema,porcinum,0.3
133660,,"ATCC 700334, CIP 108088, OMZ 758",1,1,Treponema putidum,Treponema,putidum,0.25
140319,CHPA,"DSM 103679, NCTC 13848",1,1,Treponema rectale,Treponema,rectale,0.15-0.25
140273,Ru1,"DSM 103462, NCTC 13847",1,1,Treponema ruminis,Treponema,ruminis,0.4-0.5
2285,R210,"DSM 22150, JCM 31247",1,1,Trichococcus ilyis,Trichococcus,ilyis,0.48-0.9
159661,NEAU-SY24,"DSM 106065, CCTCC AA 2018003",1,1,Trinickia diaoshuihuensis,Trinickia,diaoshuihuensis,0.5-0.7
166476,DHOM06,"GDMCC 1.1280, LMG 30259",1,1,Trinickia dinghuensis,Trinickia,dinghuensis,0.3-0.6
166475,7MK8-2,"GDMCC 1.1449, KCTC 62469",1,1,Trinickia fusca,Trinickia,fusca,0.4-0.7
1970,GP25-8,"DSM 18235, CIP 109628, KACC 11589, LMG 24076, CCUG 54942, JCM 16392",1,1,Trinickia soli,Trinickia,soli,0.625
130227,"NKMU-JPY-345, JPY-345","DSM 29917, BCRC 80258, KCTC 23309, LMG 26032",1,1,Trinickia symbiotica,Trinickia,symbiotica,0.9
158322,O3.65,"DSM 101689, LMG 29740",1,1,Epibacterium horizontis,Epibacterium,horizontis,0.6-1
13843,MD5,"DSM 26470, CECT 7557, KCTC 23350",1,1,Epibacterium multivorans,Epibacterium,multivorans,0.5-1
13787,R-28751,"DSM 25328, CCUG 55858, LMG 24367",1,1,Epibacterium scottomollicae,Epibacterium,scottomollicae,1
166125,LMIT003,"CICC 24660, KCTC 62895",1,1,Tropicibacter alexandrii,Tropicibacter,alexandrii,0.8-1.3
13842,C02,"DSM 19561, CECT 7648, JCM 14838",1,1,Tropicibacter naphthalenivorans,Tropicibacter,naphthalenivorans,0.4
133676,DPG-21,"KCTC 23424, CCUG 60524",1,1,Tropicimonas aquimaris,Tropicimonas,aquimaris,0.8-1.2
13841,B51,"DSM 19548, JCM 14837",1,1,Tropicimonas isoalkanivorans,Tropicimonas,isoalkanivorans,0.4
130633,M97,"DSM 29339, JCM 17731, KACC 15544",1,1,Tropicimonas sediminicola,Tropicimonas,sediminicola,0.5
218,Murakami,"DSM 19515, ATCC BAA-1522, JCM 14813, CCUG 58417, CIP 110059, KCTC 15151",1,1,Trueperella abortisuis,Trueperella,abortisuis,0.2-0.9
214,"GF 750, 89-0504","DSM 9152, CCUG 33419, CIP 104252, LCDC 89-0504, LMG 18721, ATCC 51727",1,1,Trueperella bernardiae,Trueperella,bernardiae,0.2-0.9
216,"1W3/01, W3/01","DSM 17162, CIP 109229, NCTC 13354, CCUG 59862",1,1,Trueperella bialowiezensis,Trueperella,bialowiezensis,0.2-0.9
217,"2W106/04, W106/04","CCUG 59861, DSM 17163, CIP 109232, NCTC 13355",1,1,Trueperella bonasi,Trueperella,bonasi,0.2-0.9
212,"84, C-100, 84 (C.100)","DSM 20630, ATCC 19411, CCUG 13230, CIP 103129, LMG 16162, NCTC 5224",1,1,Trueperella pyogenes,Trueperella,pyogenes,0.2-0.9
17110,JS18-1,"DSM 45046, KACC 20764, JCM 17688, NBRC 109778, CIP 110195",1,1,Tsukamurella soli,Tsukamurella,soli,0.9-1
23764,"GST4, NFB","DSM 25748, CGMCC 1.12170",1,1,Tumebacillus flagellatus,Tumebacillus,flagellatus,0.5
1553,Eur1 9.5,"DSM 18773, JCM 14557, CGMCC 1.10982",1,1,Tumebacillus permanentifrigoris,Tumebacillus,permanentifrigoris,0.5
140843,,"KCTC 33141, CECT 8918, CAU 11108",1,1,Tumebacillus soli,Tumebacillus,soli,0.7-1.25
13936,5YN10-9,"DSM 18521, KACC 11603",1,1,Uliginosibacterium gangwonense,Uliginosibacterium,gangwonense,0.8
133283,KBP-13,"BCRC 80903, LMG 28837, KCTC 42655",1,1,Uliginosibacterium paludis,Uliginosibacterium,paludis,0.3-0.6
158641,M1-21,"KACC 19271, JCM 32000",1,1,Uliginosibacterium sediminicola,Uliginosibacterium,sediminicola,0.4-0.5
5660,,"DSM 23424, IMCC 3101, KCCM 42686, NBRC 102682",1,1,Ulvibacter antarcticus,Ulvibacter,antarcticus,0.55
5658,,"DSM 16195, CCUG 47093, KCTC 12104, KMM 3912, CIP 108343",1,1,Ulvibacter litoralis,Ulvibacter,litoralis,0.4-0.5
,,,,,,,,0.45
140996,SCTF-16,"KCTC 52628, NBRC 112760, DSM 112598",1,1,Umboniibacter caenipelagi,Umboniibacter,caenipelagi,0.2-0.4
17913,,"DSM 25080, JCM 15738, NRIC 0753, KMM 3891, KCTC 42352",1,1,Umboniibacter marinipuniceus,Umboniibacter,marinipuniceus,0.5
141168,KYPY9,"BCRC 81009, LMG 29730 KCTC 52442",1,1,Undibacterium amnicola,Undibacterium,amnicola,0.6-0.8
132626,E3/4,"DSM 102221, CCM 8677, CIP 111017",1,1,Undibacterium danionis,Undibacterium,danionis,0.9-1.1
11375,EM 1,"DSM 21777, CCUG 57265",1,1,Undibacterium oligocarboniphilum,Undibacterium,oligocarboniphilum,0.5
164488,S11R28,"JCM 33224, KCTC 62668",1,1,Undibacterium piscinae,Undibacterium,piscinae,0.9
131260,,"DSM 102222, NBRC 108789",1,1,Undibacterium terreum,Undibacterium,terreum,0.35
168541,LPB0138,"KACC 18889, JCM 31563",1,1,Urechidicola croceus,Urechidicola,croceus,0.5-0.6
1400,HC145,"DSM 17951, KACC 11361",1,1,Ureibacillus composti,Ureibacillus,composti,0.7-0.9
23761,Mn1-7,"DSM 26584, CCTCC AB 2012916",1,1,Ureibacillus manganicus,Ureibacillus,manganicus,0.5
23756,4400831,"DSM 27596, CCUG 49529, CIP 108446, KCTC 13178",1,1,Ureibacillus massiliensis,Ureibacillus,massiliensis,0.3-0.5
23759,BLB-1,"DSM 27595, JCM 15800, KCTC 13296",1,1,Ureibacillus sinduriensis,Ureibacillus,sinduriensis,0.85
1398,6T-19,"DSM 16752, CIP 109211, KACC 11287",1,1,Ureibacillus suwonensis,Ureibacillus,suwonensis,0.5-0.7
1396,TH9A,"DSM 12654, LMG 19470, CIP 107065",1,1,Ureibacillus terrenus,Ureibacillus,terrenus,0.5-0.7
1401,HC148,"DSM 17952, KACC 11362",1,1,Ureibacillus thermophilus,Ureibacillus,thermophilus,0.8-1.2
1394,"p-11, HAMBI:1900","DSM 10633, HAMBI 1900, CIP 104857, KCTC 13004",1,1,Ureibacillus thermosphaericus,Ureibacillus,thermosphaericus,0.5-0.7
133543,"CD276, CD 276","LMG 24833, CIP 109914, CCM 8416",1,1,Vagococcus penaei,Vagococcus,penaei,0.5-1
24770,"Ra 1766F, Ra1766G1","DSM 24848, JCM 17997",1,1,Vallitalea guaymasensis,Vallitalea,guaymasensis,0.75
166431,S15,"CGMCC 1.5231, KCTC 15675",1,1,Vallitalea okinawensis,Vallitalea,okinawensis,0.3-0.5
170907,502,"DSM 106862, CGMCC 1.16560",1,1,Variovorax beijingensis,Variovorax,beijingensis,0.6-0.8
3017,BAM-48,"DSM 21722, KCTC 22010, NBRC 103145, JCM 18805, NCIMB 14573, BAM 48",1,1,Variovorax boronicumulans,Variovorax,boronicumulans,0.5-0.7
22978,2C1-b,"DSM 27259, JCM 17804, KCTC 12768",1,1,Variovorax defluvii,Variovorax,defluvii,0.45
3015,DS-43,"DSM 18312, CIP 108838, KCTC 12544, CCUG 64011",1,1,Variovorax dokdonensis,Variovorax,dokdonensis,0.3-0.5
3018,,"DSM 25185, CCUG 52469, KCTC 12583, LMG 23392, Gsoil 3165",1,1,Variovorax ginsengisoli,Variovorax,ginsengisoli,0.3-0.5
131560,"JM-310, JM 310","DSM 100435, CCM 8614, CIP 110912, LMG 28869",1,1,Variovorax gossypii,Variovorax,gossypii,0.3-0.5
140831,,"KACC 18501, NBRC 111520, UC 38",1,1,Variovorax humicola,Variovorax,humicola,0.4-0.6
3016,GH9-3,"DSM 18216, KACC 11579, CIP 110194",1,1,Variovorax soli,Variovorax,soli,0.5-0.7
132624,,"DSM 101688, JCM 31027, TC 8",1,1,Varunaivibrio sulfuroxidans,Varunaivibrio,sulfuroxidans,0.6
17181,lac18,"DSM 19857, CCUG 55454, CIP 109767, JCM 15053",1,1,Veillonella magna,Veillonella,magna,0.65-0.85
17178,CF100,"DSM 18960, CCUG 54233, KCTC 5967, JCM 15642",1,1,Veillonella rogosae,Veillonella,rogosae,0.4
132910,B16,"DSM 104750, ATCC BAA-2400, JCM 17976",1,1,Veillonella tobetsuensis,Veillonella,tobetsuensis,0.5
132082,"CP B.2, CP.B2","DSM 18763, JCM 14244",1,1,Venenivibrio stagnispumantis,Venenivibrio,stagnispumantis,0.37
141060,CV58,"NCIMB 15011, DSM 100910",1,1,Ventosimonas gracilis,Ventosimonas,gracilis,0.4-0.5
170919,US 223414,"BLCC-M30, ULC 455",1,1,Vermifilum auridolium,Vermifilum,auridolium,2.2-3.9
170915,US 223412,"BLCC-M29, ULC 454",1,1,Vermifilum ionodolium,Vermifilum,ionodolium,9.9-13.5
3022,EF01-2,"DSM 19249, ATCC BAA-1489",1,1,Verminephrobacter eiseniae,Verminephrobacter,eiseniae,0.4-0.8
166140,E4404,"MCCC 1H00197, KCTC 52890",1,1,Vibrio albus,Vibrio,albus,0.8-1.1
17369,S277,"DSM 24595, CAIM 1831",1,1,Vibrio alfacsensis,Vibrio,alfacsensis,0.86
132596,SA2,"DSM 29824, NBRC 111146",1,1,Vibrio algivorus,Vibrio,algivorus,0.7-0.8
164332,,"JCM 32691, KCTC 62617, MCCC 1K03516, BEI 207",1,1,Vibrio aquaticus,Vibrio,aquaticus,0.4-0.8
170904,THAF100,"DSM 109633, LMG 31434, CIP 111709",1,1,Vibrio aquimaris,Vibrio,aquimaris,0.7-0.9
17346,J74,"DSM 22054, JCM 14949, KCTC 22122, CCUG 57111",1,1,Vibrio areninigrae,Vibrio,areninigrae,0.5-0.8
17355,,"DSM 25292, CGMCC 1.8461, LMG 24781, HHS 02",1,1,Vibrio atypicus,Vibrio,atypicus,0.5-0.7
17367,N384,"DSM 23640, ATCC BAA-2122",1,1,Vibrio caribbeanicus,Vibrio,caribbeanicus,1
17353,"WS 4539, TF11-505","DSM 22364, LMG 25240, CIP 110169",1,1,Vibrio casei,Vibrio,casei,0.6-1.2
133177,2756-81,"LMG 29267, CIP 111013",1,1,Vibrio cidicii,Vibrio,cidicii,0.64-0.78
17341,GHG2-1,"DSM 19668, LMG 23416, NBRC 102076, CCUG 56972, CIP 109637",1,1,Vibrio comitans,Vibrio,comitans,0.75
17308,,"DSM 17220, CIP 108327, LMG 22240, CCUG 56778, Le Roux LGP 7, LGP 7",1,1,Vibrio crassostreae,Vibrio,crassostreae,1
158354,FJ201301,"DSM 104687, CGMCC 1.16099",1,1,Vibrio fujianensis,Vibrio,fujianensis,0.5-1
17299,"HT2-1, HT 2-1","DSM 16639, CIP 107863, LMG 21878, CCUG 56967, LMG 21330",1,1,Vibrio gallicus,Vibrio,gallicus,0.55
139784,SZDIS-1,"DSM 104291, CGMCC 1.15236",1,1,Vibrio gangliei,Vibrio,gangliei,0.5-1.5
17313,,"DSM 18531, CIP 108656, LMG 22741, CCUG 56969, LGP 13",1,1,Vibrio gigantis,Vibrio,gigantis,1
130765,,"DSM 100627, CGMCC 1.7062, CIP 110023, JCM 15146, CN 83",1,1,Vibrio hangzhouensis,Vibrio,hangzhouensis,0.65
17343,RW14,"DSM 19661, LMG 23434, NBRC 102082, CCUG 56971, CIP 109635",1,1,Vibrio inusitatus,Vibrio,inusitatus,0.75
23341,,"DSM 27061, JCM 16453, LMG 25398, TCFB 0772",1,1,Vibrio jasicida,Vibrio,jasicida,0.5
17312,"MANO22D, Mano22 deep","DSM 17657, CAIM 315, CIP 109585, KCTC 12520",1,1,Vibrio litoralis,Vibrio,litoralis,0.7
17358,WH134,"DSM 23086, CGMCC 1.8994, LMG 25284",1,1,Vibrio marisflavi,Vibrio,marisflavi,0.5
164331,,"JCM 32690, KCTC 62616, MCCC 1K03515, BEI 176",1,1,Vibrio ouci,Vibrio,ouci,0.3-0.8
140734,EAod9,"CECT 9027, LMG 29724",1,1,Vibrio palustris,Vibrio,palustris,0.5-0.6
17340,MSSRF30,"DSM 19223, LMG 24061",1,1,Vibrio porteresiae,Vibrio,porteresiae,0.9
17342,RW22,"DSM 19662, LMG 23674, NBRC 102084, CIP 109638",1,1,Vibrio rarus,Vibrio,rarus,0.75
17314,MSSRF3,"DSM 18581, LMG 23790",1,1,Vibrio rhizosphaerae,Vibrio,rhizosphaerae,0.45
140735,SMJ21,"CECT 9026, LMG 29723",1,1,Vibrio spartinae,Vibrio,spartinae,0.5-0.8
17368,G21,"DSM 22851, CGMCC 1.10228",1,1,Vibrio xiamenensis,Vibrio,xiamenensis,0.75
166477,HBUAS61001,"GDMCC 1.1416, KCTC 62784",1,1,Vibrio zhugei,Vibrio,zhugei,0.6-0.7
132582,Ac_5_C6,"DSM 29464, LMG 29035",1,1,Vicinamibacter silvestris,Vicinamibacter,silvestris,0.6-0.7
158595,ANORD5,"NCIMB 15042, MTCC 12686, DSM 103558, CECT 30270",1,1,Vicingus serpentipes,Vicingus,serpentipes,0.4-0.5
17370,Cello,"DSM 14823, ATCC BAA-548, CCUG 54625",1,1,Victivallis vadensis,Victivallis,vadensis,0.5-1.3
22931,J18,"DSM 26676, JCM 16994, KACC 14624",1,1,Virgibacillus alimentarius,Virgibacillus,alimentarius,0.5
1487,,"DSM 19574, JCM 14839, HAL Hal1, HAL 1",1,1,Virgibacillus arcticus,Virgibacillus,arcticus,0.5-0.8
1491,ISL-24,"DSM 23507, CCUG 56754, KCTC 13259, ISL -24",1,1,Virgibacillus byunsanensis,Virgibacillus,byunsanensis,0.3
1496,IDS-20,"DSM 25790, CCUG 59308, KCTC 13727",1,1,Virgibacillus alimentarius,Virgibacillus,alimentarius,0.5-1.0
1482,mccs2332,"DSM 14868, JCM 16508, LMG 20964, KCTC 3819, CIP 108266",1,1,Virgibacillus carmonensis,Virgibacillus,carmonensis,0.5-0.7
134251,NTU-101,"BCRC 17637, CGMCC 1.6496",1,1,Virgibacillus chiguensis,Virgibacillus,chiguensis,0.8
1484,DSW-10,"DSM 16826, CIP 109001, KCTC 3933",1,1,Virgibacillus dokdonensis,Virgibacillus,dokdonensis,0.6-0.8
132443,S1-20,"DSM 29015, LMG 28381",1,1,Virgibacillus flavescens,Virgibacillus,flavescens,0.6-0.7
1483,5B73C,"DSM 21623, IAM 15308, JCM 21758, KCTC 13935, CIP 109671",1,1,Virgibacillus halophilus,Virgibacillus,halophilus,0.5
23745,"G 6065, WS 4627","DSM 25060, LMG 26644",1,1,Virgibacillus halotolerans,Virgibacillus,halotolerans,0.75
158739,P2-C2,"CGMCC 1.16138, NBRC 113014",1,1,Virgibacillus indicus,Virgibacillus,indicus,0.8-1.0
133313,NS3012,"KEMB 9001-125, JCM 16522, DSM 107337, NRIC 0768",1,1,Virgibacillus jeotgali,Virgibacillus,jeotgali,0.5-0.7
140872,KN3-8-4,"JCM 30071, LMG 28282, TISTR 2279, PCU 345",1,1,Virgibacillus kapii,Virgibacillus,kapii,0.57-0.75
1488,YIM-kkny16,"DSM 17056, CGMCC 1.6298, JCM 16510",1,1,Virgibacillus kekensis,Virgibacillus,kekensis,0.3-0.5
1477,123,"DSM 12325, ATCC 700626, CECT 5066, CIP 105609",1,1,Virgibacillus marismortui,Virgibacillus,marismortui,0.5-0.7
1481,mccs2660,"DSM 14866, JCM 16509, LMG 19488, KCTC 3820, CIP 108265",1,1,Virgibacillus necropolis,Virgibacillus,necropolis,0.5-0.7
1485,"E30 8, E<SUB>3</SUB><SUB>0</SUB> 8","DSM 18098, JCM 30551, LMG 23503, CECT 7163",1,1,Virgibacillus olivae,Virgibacillus,olivae,0.26
