ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,Kind of utilization tested,Utilization activity,Metabolite (utilization)
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,trehalose
14655,SB72,"DSM 15096, CIP 107658, CCUG 47674, CCM 7194",1,1,Staphylococcus casei,fermentation,+,arabinose
,,,,,,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14517,1462,"CCUG 4319, CIP 81.59, NRRL B-14759, DSM 20454, ATCC 43764, CCM 3387, NCTC 10530",1,1,Staphylococcus chromogenes,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14601,"GA211, GA 211","DSM 6628, ATCC 49545, CIP 104370, JCM 7470, CCUG 37248, CCM 4313, DSMZ 6628, GTC 510, LMG 22205",1,1,Staphylococcus coagulans,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
14518,"GH 137, GH137","DSM 20260, ATCC 29974, CCM 2736, JCM 2417, BCRC 12155, CCUG 35144, CCUG 6463, CCUG 7322, CIP 81.54, NBRC 109713, NCIMB 13637, NCTC 11041, NRRL B-14756",1,1,Staphylococcus cohnii,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,trehalose
14632,F-2,"DSM 11674, JCM 6074, CCUG 39902, CCM 4753, CIP 105760, NCIMB 13559, NCTC 13827",1,1,Staphylococcus condimenti,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,trehalose
158429,NW1,"DSM 105366, NCTC 13950",1,1,Staphylococcus cornubiensis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
132149,,"DSM 17225, CCM 8421, CCUG 62728, MCC 10046",1,1,Staphylococcus croceilyticus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14521,Heidy,"CCUG 30107, CCM 4115, DSM 20771, ATCC 49171, CIP 103732, NCIMB 13206",1,1,Staphylococcus delphini,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
14676,"KS-SP60, KS-SP 60","DSM 25293, CCUG 58238, LMG 25332, CCM 7896, CIP 110234",1,1,Staphylococcus devriesei,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
157258,P5085,"DSM 104441, CCM 8730, CCUG 72269, CIP 111603",1,1,Staphylococcus edaphicus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
14529,Fussel,"DSM 20044, ATCC 14990, CCM 2124, WDCM 00132, JCM 2414, CCUG 18000, CCUG 39508, CECT 232, CIP 81.55, IAM 12013, LMG 10474, NBRC 100865, NBRC 100911, NCIMB 12721, NCTC 11047",1,1,Staphylococcus epidermidis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
14662,"PA 231, PA231","DSM 20674, ATCC 43958, CCUG 30109, CCM 3832, NCTC 12414, CIP 103502, NRRL B-14765",1,1,Staphylococcus equorum,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
14607,"GD521, GD 521","DSM 7377, ATCC 49168, JCM 7469, CCM 4196, CCUG 32418, CCUG 38440, CIP 103366, NRRL B-14779",1,1,Staphylococcus felis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,trehalose
14542,,"DSM 20610, ATCC 35539, CCM 3572, CCUG 15600, VIII 1, CIP 103504, GIFU 10758",1,1,Staphylococcus gallinarum,fermentation,+,arabinose
,,,,,,fermentation,+,cellobiose
,,,,,,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,raffinose
14544,SM 131,"DSM 20263, ATCC 29970, CCM 2737, CCUG 7323, NCTC 11042, JCM 2416, BCRC 12923, CECT 4900, CIP 81.56, KCTC 3341, LMG 13349, NBRC 109768, NCIMB 14489, NRRL B-14755, VTT E-97770, GIFU 9124",1,1,Staphylococcus haemolyticus,fermentation,+,D-glucose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14636,DM 122,"DSM 20328, ATCC 27844, JCM 31912, CCUG 35516, BCRC 12156, CCM 3474, CECT 234, CIP 81.57, JCM 2419, KCTC 3343, LMG 13348, MTCC 6150, NBRC 110726, NCIMB 14488, NCTC 11320, NRRL B-14737, CCUG 6468, GIFU 9125",1,1,Staphylococcus hominis subsp. hominis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14657,R22,"DSM 15614, ATCC 700236, CCUG 42399, CIP 105719",1,1,Staphylococcus hominis subsp. novobiosepticus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,turanose
14554,1,"DSM 20459, ATCC 11249, CCM 2368, NCTC 10350, JCM 2423, BCRC 12925, CCUG 15602, CCUG 6509, CIP 81.58, LMG 13352, MTCC 6153, NBIMCC 1094, PCM 2192",1,1,Staphylococcus hyicus subsp. hyicus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14555,"H11, H11/68","DSM 20373, ATCC 29663, CCM 5739, NCTC 11048, JCM 2422, BCRC 12157, CCUG 27191, CCUG 6520, CECT 7205, CIP 81.60, CNCTC M16/75, KCTC 3344, LMG 13351, MTCC 6152, NRRL B-14754, GIFU 8781",1,1,Staphylococcus intermedius,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14556,,"DSM 20676, ATCC 43959, CCUG 30110, CCM 3834, SC 210, CIP 103503, GIFU 10764",1,1,Staphylococcus kloosii,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-ribose
14562,N860297,"CCUG 25348, DSM 4804, ATCC 43809, CIP 103642, CCM 4069, NCTC 12217",1,1,Staphylococcus lugdunensis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14614,M340/94,"DSM 10244, CCUG 38494, CIP 105399, CCM 4681, ATCC 700373",1,1,Staphylococcus lutrae,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,trehalose
14672,4005-LJ(m),"DSM 22147, CCM 4903, CCUG 55861",1,1,Staphylococcus microti,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14652,CW1,"DSM 15150, CCUG 48991, CCM 7045, CIP 108211",1,1,Staphylococcus nepalensis,fermentation,+,arabinose
,,,,,,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14617,"BM9357, BM 9357","DSM 10656, ATCC 51129, CCM 4389, CCUG 32420, CIP 103540",1,1,Staphylococcus pasteuri,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
24597,SEQ110,"DSM 26618, CCM 8494, CCUG 62657, LMG 26879",1,1,Staphylococcus petrasii,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
132914,"P3751, NRL/St 10/1050","DSM 104505, CCM 8418, CCUG 62727",1,1,Staphylococcus petrasii subsp. petrasii,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,trehalose
14606,"SK03, SK 03","CCUG 35133, TISTR 824, NRIC 1817, DSM 7373, ATCC 51136, JCM 6057, NCIMB 13277, CCM 4345, CIP 103958, LMG 22178, NBRC 109625, NCTC 13836",1,1,Staphylococcus piscifermentans,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
132215,"NRL/St 12/356, P5397","DSM 102853, CCM 8529, LMG 28327, CCUG 72270",1,1,Staphylococcus pragensis,fermentation,+,D-glucose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14670,"ON 86, R-20986, ON86","DSM 21284, CCUG 49543, CIP 108864, LMG 22219, JCM 17571, CCUG 22219",1,1,Staphylococcus pseudintermedius,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
166184,S04009,"DSM 107950, CCUG 72763, NCTC 14184",1,1,Staphylococcus pseudoxylosus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
169915,NRL/St 03/464,"DSM 111348, LMG 31873, CCM 9025",1,1,Staphylococcus ratti,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14674,,"DSM 21968, CCUG 57266, ARI 262",1,1,Staphylococcus rostri,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14669,"KV 12, KV 12T","DSM 18669, CCM 4410, CCUG 36975, CCUG 38042, CIP 105260",1,1,Staphylococcus saprophyticus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
,,,,,,fermentation,+,turanose
14625,S-41,"DSM 20229, ATCC 15305, CCM 883, NCIB 8711, NCTC 7292, WDCM 00159, CCUG 3706, ATCC 19701, JCM 2427, BCRC 10786, CCUG 3006, CECT 235, CIP 76.125, IAM 12452, LMG 13350, MTCC 6155, NBIMCC 3348, NBRC 102446, NCAIM B.01067, NCCB 73011, NCFB 948, NCIMB 8711, NRRL B-14751, NCDO 948",1,1,Staphylococcus saprophyticus subsp. saprophyticus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14568,"N850274, N 850274","DSM 4807, ATCC 43808, CCUG 25351, NCTC 12218, CCM 4070, CIP 103643",1,1,Staphylococcus schleiferi subsp. schleiferi,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannose
130707,FSA084,"CCUG 70918, DSM 28300, CIP 111114, JCM 31983, SSI 89.004, NCTC 13712",1,1,Staphylococcus schweitzeri,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
,,,,,,fermentation,+,turanose
170423,"K22- 5M, K22-5M","DSM 112532, LMG 32324",1,1,Staphylococcus shinii,fermentation,+,arabinose
,,,,,,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14665,,"CCUG 51256, DSM 17636, CCM 7213, CIP 108931, LMG 22723",1,1,Staphylococcus simiae,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
,,,,,,fermentation,+,turanose
14572,"MK 148, MK148","DSM 20322, ATCC 27848, CCM 2705, CCUG 7327 A, NCTC 11046, JCM 2424, BCRC 12928, CCUG 7327, CECT 4538, CIP 81.64, HAMBI 2058, NBRC 109714, NRRL B-14753, VTT E-97784, GIFU 9127",1,1,Staphylococcus simulans,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
169300,SS21,"DSM 111408, NCTC 14419",1,1,Staphylococcus singaporensis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
,,,,,,fermentation,+,turanose
169301,EMCR19,"DSM 111914, JCM 34415",1,1,Staphylococcus roterodami,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
,,,,,,fermentation,+,turanose
174648,NRL/St 16/872,"DSM 111349, CCM 9024, LMG 31872",1,1,Staphylococcus brunensis,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14650,AMG-D1,"DSM 14617, ATCC 700337, CIP 107307, CCUG 43571, CCM 7157",1,1,Staphylococcus succinus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14603,"CK27, CK 27","DSM 6718, ATCC 49330, CCUG 35143, CIP 104024",1,1,Staphylococcus ureilyticus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,trehalose
14587,AW 25,"DSM 20316, ATCC 27836, CCM 2730, CCUG 7325, NCTC 11044, JCM 2415, BCRC 12929, CECT 236, CIP 81.65, KCTC 3340, LMG 13354, NBRC 109769, NRRL B-14736, VTT E-97785, GIFU 9128",1,1,Staphylococcus warneri,fermentation,+,D-fructose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14599,"KL 162, KL62","CCUG 7324, NCTC 11043, DSM 20266, ATCC 29971, CCM 2738, JCM 2418, BCRC 12930, CECT 237, CIP 81.66, HAMBI 2057, KCTC 3342, LMG 20217, MTCC 6149, NBRC 109770, NCAIM B.02008, NRRL B-14776, VTT E-97787",1,1,Staphylococcus xylosus,fermentation,+,D-fructose
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,N-acetylglucosamine
,,,,,,fermentation,+,sucrose
,,,,,,fermentation,+,trehalose
14712,"G 19, G19","CCUG 4208, CIP 103227, JCM 5671, DSM 2134, ATCC 13813, NCTC 8181, BCRC 10787, BIOTECH 10527, CECT 183, LMG 14694, NCAIM B.01882, NCFB 1348, NCIMB 701348, VTT E-97858, NCDO 1348",1,1,Streptococcus agalactiae,fermentation,+,D-ribose
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
169759,CLA-AV-18,DSM 110150,1,1,Streptococcus caecimuris,fermentation,+,D-mannose
,,,,,,fermentation,+,raffinose
140263,,"DSM 102819, TISTR 2371, Cavy grass 6",1,1,Streptococcus caviae,fermentation,+,cellobiose
,,,,,,fermentation,+,D-arabitol
,,,,,,fermentation,+,D-fructose
,,,,,,fermentation,+,D-galactose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,D-sorbitol
,,,,,,fermentation,+,dried grass extract
,,,,,,fermentation,+,galactitol
,,,,,,fermentation,+,inulin
14846,,"DSM 21999, CCUG 58728, JCM 15752, NUM 1529",1,1,Streptococcus dentapri,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,D-mannose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
14834,,"DSM 19639, CCUG 47155, CIP 107809",1,1,Streptococcus devriesei,fermentation,+,D-mannose
,,,,,,fermentation,+,raffinose
14724,"C 15, C15","DSM 20561, ATCC 33398, NCDO 2493, NCTC 9682, CCUG 23255, LMG 15886, CIP 102910",1,1,Streptococcus equi subsp. equi,fermentation,+,glycogen
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
23300,HKU30,"CCUG 66491, DSM 26014, CECT 8154",1,1,Streptococcus hongkongensis,fermentation,+,D-mannose
14835,M54/01/1,"DSM 18627, CCUG 48494, CIP 108309, SAC M54/01/1",1,1,Streptococcus marimammalium,fermentation,+,D-mannose
14830,4401825,"DSM 18628, CCUG 49690, CIP 108498",1,1,Streptococcus massiliensis,fermentation,+,D-mannose
140230,"TA 26, TA26","DSM 102135, CGMCC 1.15667",1,1,Streptococcus pantholopis,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,mannitol
,,,,,,fermentation,+,sorbitol
,,,,,,fermentation,+,trehalose
14831,"O 108, 0108","DSM 18670, ATCC BAA-960, CCUG 49455, CIP 108659, CDC SS-1757",1,1,Streptococcus pseudopneumoniae,fermentation,+,D-mannose
,,,,,,fermentation,+,raffinose
11231,S186,"DSM 45083, CGMCC 4.2057, JCM 16007",1,1,Streptomonospora arabica,fermentation,+,sucrose
170920,CHI39,NBRC 110469,1,1,Streptomyces abyssomicinicus,fermentation,+,D-xylose
,,,,,,fermentation,+,ribose
16502,C60,"DSM 42065, CGMCC 4.7018, KACC 15492",1,1,Streptomyces atacamensis,fermentation,+,D-glucose
23318,BK125,"DSM 42079, CGMCC 4.5798, KACC 20902, JCM 19672",1,1,Streptomyces chlorus,fermentation,+,D-glucose
16490,BK 168,"DSM 42063, KACC 20908, NCIMB 14704",1,1,Streptomyces cocklensis,fermentation,+,glycogen
15306,,"DSM 40095, ATCC 19773, CBS 511.68, ETH 16660, IFO 12786, ISP 5095, NBRC 12786, NRRL B-2713, RIA 1053, JCM 4191, BCRC 13676, CGMCC 4.1950, HAMBI 1003, IMET 42054, JCM 4587, NRRL ISP-5095, VKM Ac-623",1,1,Streptomyces hirsutus,fermentation,+,D-glucose
16459,HSM#10,"DSM 41950, NRRL B-24669",1,1,Streptomyces hypolithicus,fermentation,+,D-glucose
,,,,,,fermentation,+,D-ribose
,,,,,,fermentation,+,glycogen
,,,,,,fermentation,+,lactose
,,,,,,fermentation,+,maltose
,,,,,,fermentation,+,sucrose
16485,IH32-1,"DSM 42001, CGMCC 4.5727, MCCC IA03308, JCM 18323",1,1,Streptomyces indicus,fermentation,+,D-glucose
15333,K-2J,"DSM 40500, ATCC 12853, CBS 715.72, IFO 13414, ISP 5500, JCM 4433, JCM 4775, NBRC 13414, NCIB 9343, NRRL B-2535, RIA 1375, RIA 690, NIHJ 235, BCRC 11515, CGMCC 4.1441, KCTC 9225, LMG 19351, LMG 5976, LMG 8599, MTCC 324, NCIMB 9343, VKM Ac-837",1,1,Streptomyces kanamyceticus,fermentation,+,D-glucose
160573,YC504,"DSM 102300, KCTC 39756",1,1,Streptomyces mesophilus,fermentation,+,D-glucose
14968,"B-28, BK-513","DSM 40799, ATCC 14510, BCRC 12331, CCRC 12331, CGMCC 4.1633, CIP 104431, JCM 4166, KCTC 9671, NBRC 13812, NRRL B-24287, VKM Ac-598, KCC S-0166, IFO 13812",1,1,Streptomyces pathocidini,fermentation,+,glucose
16481,M1463,"DSM 42010, NRRL B-24803",1,1,Streptomyces samsunensis,fermentation,+,sucrose
23306,BK199,"DSM 42078, CGMCC 4.6824, KACC 21003",1,1,Streptomyces viridis,fermentation,+,D-glucose
,,,,,,fermentation,+,sucrose
16501,,"DSM 42022, CCTCC AA 2010006, YIM M 10378",1,1,Streptomyces xishensis,fermentation,+,D-glucose
103,SE10,DSM 9236,1,1,Succiniclasticum ruminis,fermentation,+,succinate
105,19gly1,DSM 6222,1,1,Succinispira mobilis,fermentation,+,aspartate
,,,,,,fermentation,+,citrate
,,,,,,fermentation,+,fumarate
,,,,,,fermentation,+,L-glutamate
,,,,,,fermentation,+,maleic acid
,,,,,,fermentation,+,oxaloacetate
,,,,,,fermentation,+,pyruvate
,,,,,,fermentation,+,succinate
2225,MIT-13,"DSM 10659, ATCC 700056",1,1,Sulfurospirillum arsenophilum,fermentation,+,fumarate
2226,SES-3,"DSM 10660, ATCC 700032",1,1,Sulfurospirillum barnesii,fermentation,+,fumarate
166256,DJC,"CICC 24242, KCTC 62173",1,1,Tabrizicola alkalilacus,fermentation,+,glucose
5177,"BD 875, FERM-P 5449","DSM 13699, ATCC 31623, CCUG 30156, CIP 105599, FERM P-5449, JCM 8882, LMG 22049, SHS 2003, CCM 4319, KCTC 12451, KCTC 2805, NCPPB 3826",1,1,Tatumella citrea,fermentation,+,glucose
,,,,,,fermentation,+,mannitol
5178,"BD 876, FERM-P 5452","DSM 13700, ATCC 31626, CCUG 30159, CIP 105598, FERM P-5452, JCM 8885, LMG 22050, SHS 2006, BCRC 14443, CCM 4320, KCTC 12452, KCTC 2747, NCPPB 3820",1,1,Tatumella punctata,fermentation,+,glucose
5179,BD 877,"DSM 13701, ATCC 31628, CCUG 30161, CIP 105600, JCM 8887, LMG 22051, SHS 2008, CCM 4324, FERM P-5454, NCPPB 3822",1,1,Tatumella terrea,fermentation,+,glucose
14015,26-4b1,"DSM 18240, ATCC BAA-1305, KACC 11899",1,1,Telmatospirillum siberiense,fermentation,+,amygdalin
,,,,,,fermentation,+,D-glucose
,,,,,,fermentation,+,D-mannitol
,,,,,,fermentation,+,L-arabinose
,,,,,,fermentation,+,melibiose
,,,,,,fermentation,+,sorbitol
,,,,,,fermentation,+,sucrose
159905,"38H-Str., 38H-str","DSM 100343, VKM B-2964",1,1,Tenuifilum thalassicum,fermentation,+,glucose
132643,Z9,"DSM 103037, ATCC BAA-2644, JCM 31418",1,1,Tepidibacillus decaturensis,fermentation,+,fructose
,,,,,,fermentation,+,galactose
,,,,,,fermentation,+,glucosamine
