ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,"Voges-Proskauer-test (Acetoin)"
16034,"KITA 144","DSM 40195, ATCC 23967, CBS 165.54, CBS 950.68, IFO 12919, ISP 5195, JCM 4086, JCM 4671, NBRC 12919, NRRL B-1692, RIA 1148, BCRC 12641, CBS 165.64, CGMCC 4.1924, HUT 6070, IMET 42939, KCTC 19972, NRRL B-1920, VKM Ac-1892",1,1,"Streptomyces tanashiensis",Streptomyces,tanashiensis,+
16036,,"DSM 40560, ATCC 27470, CBS 757.72, IFO 13456, INA 8173, ISP 5560, JCM 4837, NBRC 13456, RIA 1417, BCRC 12822, CGMCC 4.1794, CGMCC 4.2076, IMET 43541, MTCC 1823, NRRL B-12497, VKM Ac-1853",1,1,"Streptomyces tauricus",Streptomyces,tauricus,-
16037,,"DSM 40101, ATCC 19812, CBS 565.68, IFO 12822, ISP 5101, JCM 4149, NBRC 12822, RIA 1092, RIA 534, ETH 11313, BCRC 12167, CBS 431.59, CGMCC 4.1460, ICMP 132, IFM 1176, IMET 40459, JCM 4610, KCTC 19061, LMG 19314, LMG 5987, NCIMB 9614, NRRL B-2313, VKM Ac-1889",1,1,"Streptomyces tendae",Streptomyces,tendae,+
16343,"AT52, AT 52","DSM 44296, IFO 16324, NBRC 16324, JCM 10367, CIP 105544, KCTC 9938, NCIMB 13530, NRRL B-24317",1,1,"Streptomyces thermocarboxydovorans",Streptomyces,thermocarboxydovorans,-
16340,AT37,"DSM 44293, IFO 16323, NBRC 16323, JCM 10368, CGMCC 4.1883, CIP 105545, KCTC 9937, NCIMB 13531, NRRL B-24316, VTT E-011979",1,1,"Streptomyces thermocarboxydus",Streptomyces,thermocarboxydus,-
16187,"A 1484","DSM 41451, IFO 14750, JCM 6307, NBRC 14750, ATCC 51534, CGMCC 4.1901, HUT 6609, KCTC 19947, NBRC 103020, NCIMB 12471",1,1,"Streptomyces thermolineatus",Streptomyces,thermolineatus,+
16049,R-77,"DSM 40443, ATCC 19283, CBS 278.66, CBS 688.72, IFO 13387, ISP 5443, NBRC 13387, RIA 1348, JCM 4337, BCRC 12493, BCRC 12639, CGMCC 4.1471, HAMBI 1006, HUT 6604, IFO 13905, IMET 43353, JCM 4843, LMG 14943, LMG 19359, NBRC 13905, NCIMB 10076, NRRL B-12374, VKM Ac-1857, VTT E-991428",1,1,"Streptomyces thermoviolaceus",Streptomyces,thermoviolaceus,-
16173,26-A,"DSM 40027, ATCC 12310, CBS 642.72, DSM 41486, IFO 13341, IFO 3364, ISP 5027, JCM 4087, JCM 4182, NBRC 13341, NBRC 3364, RIA 1302, NIHJ 26A, BCRC 12428, CGMCC 4.1930, CIP 108140, HUT 6071, JCM 4844, NRRL B-1667, VKM Ac-1914, CCRC 12428, KCC S-0844",1,1,"Streptomyces thioluteus",Streptomyces,thioluteus,+
,,,,,,,,-
16056,,"DSM 40894, ATCC 29340, CBS 801.71, DSM 41249, IMRU 3950, JCM 4872, NRRL B-3889, CGMCC 4.1787, IFM 1283, IFO 15460, LMG 20305, MTCC 1826, NBRC 15460",1,1,"Streptomyces torulosus",Streptomyces,torulosus,+
16338,"FH 2456","DSM 41704, CBS 103.21, IFO 15461, JCM 5065, KCC S-1065, NBRC 15461, NRRL B-16925, NBRC 103112",1,1,"Streptomyces violaceoruber",Streptomyces,violaceoruber,-
16058,"IPCR 585","DSM 40261, ATCC 25502, CBS 644.69, IFO 13090, ISP 5261, JCM 4054, NBRC 13090, RIA 1282, BCRC 11886, CECT 3272, CGMCC 4.1414, IFM 1064, IMET 43517, JCM 4558, KCTC 9109, LMG 19361, MTCC 1820, NRRL B-5440, VKM Ac-1073",1,1,"Streptomyces tubercidicus",Streptomyces,tubercidicus,+
16219,,"DSM 40505, ATCC 19007, CBS 719.72, IFO 13418, ISP 5505, JCM 4846, NBRC 13418, RIA 1379, JCM 4255, BCRC 12217, CGMCC 4.1758, IFO 15617, NBRC 15617, NRRL B-3631",1,1,"Streptomyces tuirus",Streptomyces,tuirus,+
16387,"SY9113, Sy 9113","DSM 41838, ATCC 700248, IFO 16080, JCM 10429, NBRC 16080, CIP 105577, KACC 20121, NRRL B-24078",1,1,"Streptomyces turgidiscabies",Streptomyces,turgidiscabies,-
16198,,"DSM 41464, ATCC 43696, INA T-511, JCM 6930, VKM Ac-846, CGMCC 4.1797, IFO 15462, NBRC 15462, NRRL B-16380",1,1,"Streptomyces variegatus",Streptomyces,variegatus,+
16067,"P.D. 04745 = Burkholder","DSM 40230, ATCC 10712, ATCC 25508, CBS 650.69, DSM 41109, ETH 26169, IFO 12595, IFO 13096, IMET 41356, IMRU 3534, IMRU 3625, ISP 5230, JCM 4526, KCC S-0526, NBRC 12595, NBRC 13096, NRRL B-2277, RIA 1288, VKM Ac-589, BCRC 11512, CGMCC 4.1526, LMG 19308, NRRL 2277, RIA 70",1,1,"Streptomyces venezuelae",Streptomyces,venezuelae,-
16077,,"DSM 40181, ATCC 19932, ATCC 25512, CBS 654.69, IFO 13100, INA 425, ISP 5181, NBRC 13100, RIA 1292, JCM 4530, CGMCC 4.1753, KCTC 19974, NRRL B-5427, VKM Ac-581",1,1,"Streptomyces violaceochromogenes",Streptomyces,violaceochromogenes,+
16078,,"DSM 40438, ATCC 19847, ATCC 25513, CBS 655.69, IFO 13101, INMI 4, ISP 5438, NBRC 13101, RIA 1293, JCM 4531, CGMCC 4.1756, KCTC 9772, NRRL B-12371, VKM Ac-582",1,1,"Streptomyces violaceoruber",Streptomyces,violaceoruber,+
16080,,"DSM 40049, ATCC 14980, ATCC 19816, ATCC 3355, CBS 569.68, ETH 14306, ETH 9447, IFO 12826, IMRU 3030, ISP 5049, JCM 4423, KCC S-0423, NBRC 12826, NRRL B-12594, NRRL B-2935, NRRL B-3025, NRRL B-3319, VKM Ac-726, BCRC 11489, CGMCC 4.1801, KCTC 9787, RIA 1096, VTT E-991420",1,1,"Streptomyces violaceoruber",Streptomyces,violaceoruber,+
16209,,"DSM 41478, ATCC 43697, INA 770, JCM 6931, CGMCC 4.1768, IFO 15463, NBRC 15463, NRRL B-16381, VKM Ac-1292",1,1,"Streptomyces violaceorubidus",Streptomyces,violaceorubidus,+
16104,,"DSM 40597, ATCC 15898, CBS 451.65, CBS 787.72, IFO 12557, IFO 13486, IMET 43407, ISP 5597, JCM 3072, JCM 4852, NBRC 12557, NBRC 13486, NRRL B-3484, RIA 1447, RIA 565, BCRC 12540, CGMCC 4.1786, HAMBI 1073, INMI 1212, MTCC 6916, NCAIM B.01477, NRRL ISP-5597, PCM 2247, VKM Ac-586, VKM Ac-653",1,1,"Streptomyces violens",Streptomyces,violens,-
16199,,"DSM 41465, INA 3831, VKM Ac-833, JCM 9095, CGMCC 4.1927, IFO 15901, NBRC 15901, NRRL B-24331",1,1,"Streptomyces virens",Streptomyces,virens,+
16108,,"DSM 40280, ATCC 27478, CBS 660.72, IFO 13359, INA 5276/56, ISP 5280, NBRC 13359, RIA 1320, JCM 4855, BCRC 12457, CGMCC 4.1775, KCTC 19976, NRRL B-12182, VKM Ac-587",1,1,"Streptomyces viridiviolaceus",Streptomyces,viridiviolaceus,+
16200,,"DSM 41466, ATCC 43698, INMI 300, VKM Ac-559, JCM 9096, CGMCC 4.1771, IFO 15902, KCTC 49374, NBRC 15902, NRRL B-24332",1,1,"Streptomyces viridobrunneus",Streptomyces,viridobrunneus,-
16125,,"DSM 40249, ATCC 25518, CBS 660.69, IFO 13106, ISP 5249, NBRC 13106, RIA 1298, IPV 334a, JCM 4536, BCRC 12458, CGMCC 4.1780, KCTC 19977, NRRL B-5622, VKM Ac-1749, VTT E-011973",1,1,"Streptomyces albogriseolus",Streptomyces,albogriseolus,-
16126,04889,"DSM 40243, ATCC 27479, CBS 654.72, IFO 13353, ISP 5243, JCM 4859, NBRC 13353, NRRL 2414, RIA 1314, CCUG 37512, BCRC 11870, CGMCC 4.1770, IMET 43514, KCTC 9145, NCIMB 9824, VKM Ac-1769, VKM Ac-618, CCRC 11870, NCIB 9824, NRRL ISP-5243, CIP 108230",1,1,"Streptomyces viridosporus",Streptomyces,viridosporus,-
16329,,"DSM 41686, ATCC 31673, FERM P-5702, IFO 14294, NBRC 14294, JCM 6054, NRRL B-16933",1,1,"Wenjunlia vitaminophila",Wenjunlia,vitaminophila,+
16322,,"DSM 41676, ATCC 21239, IFO 14062, JCM 4937, KCC S-0937, NBRC 14062, NRRL 3426, BCRC 12667, CBS 642.71, CECT 3245, ICMP 12544, NBIMCC 1655, VKM Ac-1861",1,1,"Streptomyces wedmorensis",Streptomyces,wedmorensis,+
16127,"FH 1282, FH 3582","DSM 40745, ATCC 14424, CBS 437.67, CBS 705.72, DSM 40486, IFO 13404, ISP 5486, JCM 4860, RIA 1365, NBRC 13404, BCRC 12038, KCTC 19066, NRRL B-5317",1,1,"Streptomyces werraensis",Streptomyces,werraensis,-
16128,,"DSM 40111, ATCC 19818, CBS 571.68, DSM 2015, IFO 12828, ISP 5111, JCM 4215, JCM 4612, KCC S-0215, NBRC 12828, NIHJ 196, RIA 1098, BCRC 11876, CGMCC 4.1435, KCTC 19954, NRRL B-5410, VKM Ac-1071",1,1,"Streptomyces xanthochromogenes",Streptomyces,xanthochromogenes,+
16132,,"DSM 43167, ATCC 43727, CUB 297, IFO 12517, KCC A-0047, KCC A-0065, NBRC 12517, NCIB 9589, LIA 0441 (= LIA 2732/3), JCM 3047, BCRC 11564, CGMCC 4.1464, IFM 1151, IFM 1242, IMET 43616, JCM 3065, LMG 19363, NCIMB 9589, NRRL B-16943, RIA 795, VKM Ac-1234",1,1,"Streptomyces yerevanensis",Streptomyces,yerevanensis,-
16365,"CGLCC 4.1004","DSM 41793, CCRC 16301, CGMCC 4.1004, YIM 41004, JCM 12115, BCRC 16301, CGMCC 4.3555, CIP 107977, KCTC 9969, NBRC 100781, NRRL B-24306",1,1,"Streptomyces yunnanensis",Streptomyces,yunnanensis,-
16134,,"DSM 40196, ATCC 27482, CBS 649.72, IFO 13348, ISP 5196, JCM 4179, JCM 4864, KCC S-0179, KCC S-0864, NBRC 13348, NRRL B-2038, RIA 1309, MTHU N-187, BCRC 12317, CGMCC 4.1953, NCIMB 9850, VKM Ac-1192",1,1,"Streptomyces zaomyceticus",Streptomyces,zaomyceticus,+
16586,S-16,"DSM 43023, CBS 429.61, KCC A-0025, NRRL B-2635, RIA 764, JCM 3025, CGMCC 4.1082, CGMCC 4.2070, IFM 1175, IFO 13900, IMET 9014, IMSNU 22059, KCTC 9429, MTCC 697, NBRC 13900, VKM Ac-636",1,1,"Streptosporangium album",Streptosporangium,album,+
16609,S-5,"DSM 43179, ATCC 33327, CBS 430.61, KCC A-0026, NRRL B-2639, RIA 767, JCM 3026, BCRC 12519, CGMCC 4.1090, CGMCC 4.2069, IFM 1267, IFO 13986, IMET 9011, IMSNU 22060, KCTC 9430, NBRC 13986, VKM Ac-637",1,1,"Streptosporangium amethystogenes",Streptosporangium,amethystogenes,+
16601,BC-2496,"DSM 43847, ATCC 31519, IFO 14311, JCM 6242, NBRC 14311, IMSNU 22045, KCTC 9432, NRRL B-16437, VKM Ac-1296",1,1,"Streptosporangium fragile",Streptosporangium,fragile,+
16587,S66,"DSM 43180, ATCC 25212, CBS 184.69, KCC A-0106, JCM 3106, BCRC 12661, CGMCC 4.2067, IFM 1272, IFO 13141, IMSNU 22061, KCTC 9433, MTCC 939, NBIMCC 1474, NBRC 13141, NRRL B-16783, VKM Ac-696",1,1,"Streptosporangium longisporum",Streptosporangium,longisporum,-
16602,"FYU S2-31, S2-31, S<SUB>2</SUB>-31","DSM 43848, ATCC 27101, CBS 800.70, IFO 13990, IMET 9018, JCM 3114, KCC A-0114, NBRC 13990, BCRC 12650, CGMCC 4.1345, CGMCC 4.2107, IMSNU 20326, KCTC 9434, VKM Ac-1299",1,1,"Streptosporangium nondiastaticum",Streptosporangium,nondiastaticum,+
16588,S2-32,"DSM 43181, ATCC 27100, CBS 881.70, KCC A-0115, JCM 3115, BCRC 12465, CBS 801.70, CGMCC 4.1346, CGMCC 4.2108, IFM 1275, IFO 13991, IMET 9017, IMSNU 20327, KCTC 9239, MTCC 1050, NBRC 13991",1,1,"Streptosporangium pseudovulgare",Streptosporangium,pseudovulgare,-
16589,"N I 9100, UNCC 27 B","DSM 43021, ATCC 12428, CBS 313.56, IAM 14294, IFO 3776, JCM 3005, KCC A-0005, NBRC 3776, NCIB 10171, NRRL B-2505, RIA 470, BCRC 12463, BCRC 13667, CGMCC 4.1208, CGMCC 4.2071, IMSNU 20328, KCTC 9067, MTCC 332, NCIMB 10171, NRRL 2505, VKM Ac-807",1,1,"Streptosporangium roseum",Streptosporangium,roseum,+
16597,MK-49,"DSM 43849, ATCC 21807, JCM 3281, KCC A-0281, CGMCC 4.2064, IFO 15560, IMSNU 22054, KCTC 9439, MTCC 1523, NBRC 15560, NRRL B-16784",1,1,"Streptosporangium violaceochromogenes",Streptosporangium,violaceochromogenes,+
16599,"FYU S-1, MB-T 9","DSM 43802, ATCC 33329, IFO 13985, JCM 3028, KCC A-0028, NBRC 13985, NRRL B-2633, RIA 765, BCRC 13316, CBS 433.61, CGMCC 4.1083, CGMCC 4.2068, IFM 1170, IMET 9013, KCTC 9438, VKM Ac-641",1,1,"Streptosporangium vulgare",Streptosporangium,vulgare,-
134123,Y4-5,"ACAM 1063, CIP 108526",1,1,"Subsaximicrobium saxinquilinus",Subsaximicrobium,saxinquilinus,-
134122,G#7,"ACAM 1070, CIP 108525",1,1,"Subsaximicrobium wynnwilliamsii",Subsaximicrobium,wynnwilliamsii,-
7490,K300,"DSM 13056, ATCC BAA-168, CCUG 43135, JCM 11267, CIP 106947, IAM 15123, NBRC 103085, NCIMB 13774, VKM Ac-2508",1,1,"Subtercola boreus",Subtercola,boreus,-
7491,K265,"DSM 13057, ATCC BAA-169, CCUG 43136, JCM 11268, CIP 106948, IAM 15152, NBRC 103086, NCIMB 13775, VKM Ac-2509",1,1,"Subtercola frigoramans",Subtercola,frigoramans,-
1081,RSH,"DSM 6307, ATCC 51227, CCM 4369, IFO 15565, NBRC 15565, JCM 12300, CGMCC 1.3671, CIP 104587, HAMBI 2098, KCTC 3572, LMG 16678, VTT E-011772",1,1,"Sutcliffiella cohnii",Sutcliffiella,cohnii,-
1145,"PN 118, JP 170","DSM 8723, ATCC 700165, JCM 12302, CGMCC 1.3595, CIP 105303, LMG 17950, NRRL B-23347",1,1,"Sutcliffiella halmapala",Sutcliffiella,halmapala,+
1142,"PN 121, JP 277","DSM 8719, ATCC 700161, CIP 105300",1,1,"Sutcliffiella horikoshii",Sutcliffiella,horikoshii,-
138546,,"CIP 108503, CCUG 49335, DSM 16965",1,1,"Sutterella morbirenis",Sutterella,morbirenis,-
17827,,"DSM 14016, ATCC 51579, CIP 104799, KCTC 15691, CCUG 42229, WAL 9799, JCM 32440",1,1,"Sutterella wadsworthensis",Sutterella,wadsworthensis,-
140718,BW11-2,"CICC 24196, JCM 31924",1,1,"Swionibacillus sediminis",Swionibacillus,sediminis,+
166256,DJC,"CICC 24242, KCTC 62173",1,1,"Tabrizicola alkalilacus",Tabrizicola,alkalilacus,+
166147,DRYC-M-16,"CGMCC 1.13881, KCTC 72015",1,1,"Tabrizicola sediminis",Tabrizicola,sediminis,+
5177,"BD 875","DSM 13699, ATCC 31623, CCUG 30156, CIP 105599, FERM P-5449, JCM 8882, LMG 22049, SHS 2003, CCM 4319, KCTC 12451, KCTC 2805, NCPPB 3826",1,1,"Tatumella citrea",Tatumella,citrea,+
5178,"BD 876","DSM 13700, ATCC 31626, CCUG 30159, CIP 105598, FERM P-5452, JCM 8885, LMG 22050, SHS 2006, BCRC 14443, CCM 4320, KCTC 12452, KCTC 2747, NCPPB 3820",1,1,"Tatumella punctata",Tatumella,punctata,-
5179,"BD 877","DSM 13701, ATCC 31628, CCUG 30161, CIP 105600, JCM 8887, LMG 22051, SHS 2008, CCM 4324, FERM P-5454, NCPPB 3822",1,1,"Tatumella terrea",Tatumella,terrea,+
68,170/96,"DSM 14915, CIP 107418, CCUG 55703",1,1,"Roseomonas ludipueritiae",Roseomonas,ludipueritiae,-
14015,26-4b1,"DSM 18240, ATCC BAA-1305, KACC 11899",1,1,"Telmatospirillum siberiense",Telmatospirillum,siberiense,-
141110,HZ1,"MCCC 1H00174, KCTC 52476",1,1,"Tenacibaculum agarivorans",Tenacibaculum,agarivorans,-
5646,C526,"DSM 13766, IFO 16310, NBRC 16310, MBIC 4355, JCM 21776, CIP 107214, IAM 15328",1,1,"Tenacibaculum amylolyticum",Tenacibaculum,amylolyticum,-
5647,KK10306,"DSM 13764, IFO 16307, NBRC 16307, MBIC 1140, CIP 107215",1,1,"Tenacibaculum mesophilum",Tenacibaculum,mesophilum,-
3021,TU-16,"DSM 19605, CIP 108724, LMG 23030",1,1,"Tepidicella xavieri",Tepidicella,xavieri,-
6138,4BON,"DSM 15512, CIP 107790",1,1,"Tepidiphilus succinatimandens",Tepidiphilus,succinatimandens,-
140870,B3,"KCTC 42652, CGMCC 1.15254",1,1,"Terasakiella brassicae",Terasakiella,brassicae,-
159699,KMU-80,"KCCM 90274, NBRC 112846",1,1,"Terasakiella salincola",Terasakiella,salincola,+
6285,,"DSM 20308, ATCC 6947, CCM 1655, IMET 10431, NCIB 8914, NCTC 4216, CCUG 23850, LMG 3818, CCTM La2715, CIP 102515, JCM 1365, BCRC 17052, CCUG 23928, CGMCC 1.2032, IAM 12345, IAM 14295, IFO 12960, IMSNU 21313, KCTC 9133, NBRC 12960, NCDO 1574, NCIMB 8914, NRIC 0156, NRRL B-4012, VKM Ac-1120, VKM B-669",1,1,"Terrabacter tumescens",Terrabacter,tumescens,+
,,,,,,,,-
6291,"1344-199, ID 3871","DSM 44267, CCM 4701, CIP 105511, IFO 16165, IMET 7848, NBRC 16165, JCM 10981, ATCC 700812, CCUG 39186, CCUG 43285, IAM 15303, IMSNU 22113, KCTC 9823",1,1,"Terracoccus luteus",Terracoccus,luteus,+
,,,,,,,,-
17755,3576,"DSM 30193, ATCC 13524, IAM 15098, LMG 4021, NBRC 14992, CCUG 33443, JCM 21559, BCRC 17944, IFO 14992, LMG 10403, NCIMB 11299, CIP 109225",1,1,"Terrimonas ferruginea",Terrimonas,ferruginea,+
164455,JDX10,"JCM 33126, KCTC 49242, MCCC 1H00351",1,1,"Tessaracoccus antarcticus",Tessaracoccus,antarcticus,-
140588,,"KCTC 39760, NBRC 111973, CAU 1319",1,1,"Tessaracoccus arenae",Tessaracoccus,arenae,-
132379,,"DSM 27597, CCTCC AB 2013217, YIM 101269, JCM 33580, DSM 27579",1,1,"Tessaracoccus rhinocerotis",Tessaracoccus,rhinocerotis,+
158608,Brt-A,"KEMB 9005-690, KACC 19391, JCM 32157",1,1,"Tessaracoccus terricola",Tessaracoccus,terricola,+
132402,ELNT2x,"DSM 28140, CCUG 65146",1,1,"Testudinibacter aquarius",Testudinibacter,aquarius,+
,,,,,,,,-
5258,"Jenil, JS","CCUG 52901, DSM 16501, KCTC 3924, LMG 22864, JCM 18085, CIP 108884, NBRC 106072",1,1,"Tetragenococcus koreensis",Tetragenococcus,koreensis,+
5257,X-1,"DSM 15685, JCM 10006, CCUG 41880, CIP 105747, LMG 18498, KCTC 21008, NBRC 100499",1,1,"Tetragenococcus muriaticus",Tetragenococcus,muriaticus,-
5256,"885/78, 885-78","CCUG 29293, LMG 12890, CIP 103330, JCM 8736, DSM 5634, ATCC 49428, NCTC 12193, CCM 4217, CDC 885-78, KCTC 3553, KCTC 3923, NBRC 100494, NCIMB 12902",1,1,"Tetragenococcus solitarius",Tetragenococcus,solitarius,-
1392,HS286,"DSM 21635, CCM 7597, JCM 15722",1,1,"Thalassobacillus cyri",Thalassobacillus,cyri,-
1391,G-19.1,"DSM 16966, CCM 7282, CECT 7046, CIP 108959",1,1,"Thalassobacillus devorans",Thalassobacillus,devorans,-
1393,"18 OM, 18OM","DSM 22784, CECT 7566, JCM 16412",1,1,"Thalassobacillus pellis",Thalassobacillus,pellis,-
141073,HSF7,"KCTC 42651, MCCC 1K01158",1,1,"Thalassobaculum fulvum",Thalassobaculum,fulvum,-
13801,B6,"DSM 5887, ATCC 25655, CECT 4357, IAM 12617, JCM 20688, CIP 105976, IFO 15761, LMG 129, LMG 8174, NBRC 15761, NCIMB 2206",1,1,"Ruegeria gelatinovorans",Ruegeria,gelatinovorans,-
13802,XSM19,"DSM 16398, CCUG 49438, CECT 5383, CIP 108400",1,1,"Thalassobius mediterraneus",Thalassobius,mediterraneus,-
166506,BH-SD16,"CCTCC AB 2017073, KCTC 62201",1,1,"Thalassorhabdomicrobium marinisediminis",Thalassorhabdomicrobium,marinisediminis,-
159743,G27,"MCC 3411, CGMCC 1.15772, KCTC 33941, KCTC 43224",1,1,"Thalassorhabdus alkalitolerans",Thalassorhabdus,alkalitolerans,-
133272,PB8B,"MCCC 1A01103, LMG 29620",1,1,"Thalassospira indica",Thalassospira,indica,+
159890,CSC3H3,"MCCC 1A11786, KCTC 62333",1,1,"Thalassospira marina",Thalassospira,marina,+
140797,,"KACC 18563, CGMCC 1.15922, YM 155",1,1,"Thalassotalea profundi",Thalassotalea,profundi,-
13920,3CB-1,"DSM 18012, ATCC 700723, CIP 107679, KCTC 12933",1,1,"Thauera chlorobenzoica",Thauera,chlorobenzoica,-
13913,47Lol,"DSM 12138, CCUG 41526, JCM 21573, CIP 105981, IAM 15112",1,1,"Thauera linaloolentis",Thauera,linaloolentis,-
13916,TL1,"CCUG 48884, CIP 106978, ATCC 700857, DSM 12266",1,1,"Thauera mechernichensis",Thauera,mechernichensis,-
158596,KNDSS-Mac4,"KCTC 52820, VTCC B-910017",1,1,"Thauera propionica",Thauera,propionica,-
13914,58Eu,"CCUG 41527, DSM 12139, CIP 105982",1,1,"Thauera terpenica",Thauera,terpenica,-
158345,"C4II 189","DSM 101554, JCM 31629",1,1,"Thaumasiovibrio occultus",Thaumasiovibrio,occultus,-
132007,"A-0077, 1900","DSM 43795, CECT 3324, CIP 105591, CUB 1002, CUB 432, DSM 43310, IFM 1271, IFO (now NBRC) 15853, IFO (now NBRC) 16095, IMET 9528, IMSNU 22187, JCM 3077, KCC A-0077, KCTC 9618, NBRC 15853, NBRC 16095, NCIB 10169, IPV 1900, IFO 15853, IFO 16095, NCIMB 10169",1,1,"Thermobifida alba",Thermobifida,alba,-
11256,"190 Th, T-322, 190Th, A-0263","DSM 43792, ATCC 27730, CUB 1000, IFO 14071, JCM 3263, NBRC 14071, NCIB 11185, BCRC 12532, CECT 3320, CIP 105594, HAMBI 1548, HAMBI 483, IMSNU 22189, KCTC 9052, MTCC 1754, NCIMB 11185, NRRL B-8184, VKM Ac-1952, CCRC 12532",1,1,"Thermobifida fusca",Thermobifida,fusca,-
16965,"Mb3-1, Mb<SUB>3</SUB>-1","DSM 43163, ATCC 27300, IFO 14042, JCM 3148, NBRC 14042, BCRC 12547, CBS 263.72, HUT 6548, IMSNU 22163, KCTC 9313, MTCC 1544",1,1,"Thermomonospora echinospora",Thermomonospora,echinospora,-
16974,,"DSM 43927, ATCC 49502, IFO 14346, IMET 9746, INA 2309, JCM 6837, NBRC 14346, VKM Ac-1086, CIP 105485, IMSNU 22165, KCTC 9343, NRRL B-16244",1,1,"Thermomonospora umbrina",Thermomonospora,umbrina,-
16630,435,"DSM 43186, ATCC 35864, DSM 44514, IFO 14349, JCM 3056, KCC A-0056, NBRC 14349, NRRL B-24348, BCC 49486, BCRC 12531, CIP 107358, IFO 15179, IMET 9552, IMSNU 22184, KCTC 9270, NBRC 15179, CCRC 12531",1,1,"Nonomuraea flexuosa",Nonomuraea,flexuosa,-
140534,25B10_4,"MCCC 1A07302, LMG 29614",1,1,"Thioclava nitratireducens",Thioclava,nitratireducens,-
17949,,"DSM 18155, ATCC 15466, CIP 104401, IAM 12131, IFO 14564, NBRC 14564, NCIMB 9515, JCM 20425",1,1,"Thiomonas intermedia",Thiomonas,intermedia,-
5235,,"DSM 18579, CCUG 49520, CIP 108754",1,1,"Thorsellia anophelis",Thorsellia,anophelis,+
5181,370-85,"DSM 16940, ATCC 49490, CIP 103637, JCM 21227, CDC 0370-85, IAM 14444, NBRC 103172",1,1,"Trabulsiella guamensis",Trabulsiella,guamensis,+
,,,,,,,,-
2280,KoTa2,"DSM 2381, ATCC 35945, CCUG 37395, CIP 104580",1,1,"Trichococcus pasteurii",Trichococcus,pasteurii,-
159661,NEAU-SY24,"DSM 106065, CCTCC AA 2018003",1,1,"Trinickia diaoshuihuensis",Trinickia,diaoshuihuensis,-
17085,RQ-24,"DSM 17093, CIP 108686, LMG 22925",1,1,"Truepera radiovictrix",Truepera,radiovictrix,-
17099,D-771,"DSM 44067, ATCC 700082, JCM 10110, CCUG 35731, CIP 104790, IFM 0808, KCTC 9866, PCM 2577, IMMIB D-771",1,1,"Tsukamurella inchonensis",Tsukamurella,inchonensis,+
,,,,,,,,-
17087,,"DSM 20162, ATCC 8368, CECT 3055, CIP 100753, IFO 12160, IFO 16083, IFO 16120, IMET 11082, JCM 10117, NBRC 12160, NBRC 16083, NBRC 16120, CCUG 35730, BCRC 16391, CECT 5333, IFM 0811, JCM 7663, KCTC 9821, NCDO 2349, NCIMB 702349, NCTC 13232",1,1,"Tsukamurella paurometabola",Tsukamurella,paurometabola,-
17100,,"DSM 44142, CCUG 35732, JCM 10111, IMMIB D-1321, ATCC 700081, CIP 104791, IFM 0809, KCTC 9963, NCTC 13230, PCM 2578",1,1,"Tsukamurella pulmonis",Tsukamurella,pulmonis,-
17093,"N1171, N 1171","DSM 44113, NCIMB 13947, CCUG 48751, JCM 12608, CIP 108213, IFM 10523",1,1,"Tsukamurella spumae",Tsukamurella,spumae,-
17105,32-92,"DSM 44573, ATCC BAA-173, CCUG 57107, KCTC 19178, JCM 11487, CIP 107755, IFM 10184",1,1,"Tsukamurella strandjordii",Tsukamurella,strandjordii,-
17101,,"DSM 44234, CCUG 38499, CIP 106771, JCM 10112, IMMIB D-1397, IFM 0810, KCTC 19177, KCTC 9965, NCTC 13231, PCM 2579",1,1,"Tsukamurella tyrosinosolvens",Tsukamurella,tyrosinosolvens,-
158724,AR23208,"KCTC 33929, JCM 32188",1,1,"Tumebacillus avium",Tumebacillus,avium,-
5658,,"DSM 16195, CCUG 47093, KCTC 12104, KMM 3912, CIP 108343",1,1,"Ulvibacter litoralis",Ulvibacter,litoralis,-
1400,HC145,"DSM 17951, KACC 11361",1,1,"Ureibacillus composti",Ureibacillus,composti,-
23756,4400831,"DSM 27596, CCUG 49529, CIP 108446, KCTC 13178",1,1,"Ureibacillus massiliensis",Ureibacillus,massiliensis,-
1398,6T-19,"DSM 16752, CIP 109211, KACC 11287",1,1,"Ureibacillus suwonensis",Ureibacillus,suwonensis,-
1396,TH9A,"DSM 12654, LMG 19470, CIP 107065",1,1,"Ureibacillus terrenus",Ureibacillus,terrenus,-
1401,HC148,"DSM 17952, KACC 11362",1,1,"Ureibacillus thermophilus",Ureibacillus,thermophilus,-
1394,"p-11, HAMBI:1900","DSM 10633, HAMBI 1900, CIP 104857, KCTC 13004",1,1,"Ureibacillus thermosphaericus",Ureibacillus,thermosphaericus,-
132258,Bamse61,"DSM 28138, CCUG 65145",1,1,"Ursidibacter arcticus",Ursidibacter,arcticus,-
132257,PB43106,"DSM 28137, CCUG 65144",1,1,"Ursidibacter maritimus",Ursidibacter,maritimus,-
5267,,"DSM 17031, ATCC BAA-640, CCUG 46823, CIP 108561, CDC SS1714, CCM 8414",1,1,"Vagococcus carniphilus",Vagococcus,carniphilus,-
5265,M2661/98/1,"DSM 15697, ATCC BAA-289, CCUG 41755, CIP 106499, CCM 8413",1,1,"Vagococcus fessus",Vagococcus,fessus,-
